,State,City,Pop,PCI,P total,price,rating,review,Total,Price perc
942,sc,lancaster,9175,37351,13,1.8461538461538463,3.423076923076923,11.615384615384615,70.0,0.18571428571428572
943,sc,laurens,8846,30681,5,1.8,3.3,6.4,7.0,0.7142857142857143
944,sc,lexington,21737,40433,26,1.8076923076923077,3.0384615384615383,20.23076923076923,92.0,0.2826086956521739
945,sc,mccormick,2346,30467,12,1.6666666666666667,3.0,5.333333333333333,19.0,0.631578947368421
946,sc,marion,6427,27284,17,1.7058823529411764,3.588235294117647,35.470588235294116,43.0,0.3953488372093023
947,sc,newberry,10337,33748,4,1.75,3.25,8.25,6.0,0.6666666666666666
948,sc,sumter,39656,34425,11,2.0,2.8636363636363638,11.545454545454545,17.0,0.6470588235294118
949,sc,saluda,3632,30675,71,1.7605633802816902,2.992957746478873,13.577464788732394,264.0,0.2689393939393939
950,sc,spartanburg,37644,38173,14,1.9285714285714286,3.3214285714285716,11.428571428571429,37.0,0.3783783783783784
951,sc,union,7764,29080,13,2.0,3.5,9.538461538461538,40.0,0.325
952,sc,york,8235,39488,71,1.7746478873239437,3.1056338028169015,24.492957746478872,258.0,0.2751937984496124
953,sc,orangeburg,12903,29671,15,1.8,2.6,10.333333333333334,25.0,0.6
954,sc,pickens,3164,33246,37,1.7567567567567568,3.2837837837837838,14.08108108108108,135.0,0.2740740740740741
955,sc,greenwood,23407,33035,6,2.0,3.25,7.666666666666667,11.0,0.5454545454545454
956,sc,allendale,2979,26617,45,1.7777777777777777,3.0555555555555554,18.066666666666666,224.0,0.20089285714285715
957,sc,hampton,2531,27252,14,1.6428571428571428,3.2857142857142856,25.642857142857142,26.0,0.5384615384615384
958,sc,aiken,30778,36900,16,1.8125,2.90625,10.625,24.0,0.6666666666666666
959,sc,anderson,27380,34814,13,1.9230769230769231,3.5384615384615383,12.23076923076923,37.0,0.35135135135135137
960,sc,bamberg,3237,30041,56,1.7142857142857142,2.7857142857142856,14.535714285714286,188.0,0.2978723404255319
961,sc,barnwell,4367,29978,14,1.7857142857142858,2.9285714285714284,10.642857142857142,24.0,0.5833333333333334
962,sc,beaufort,13357,48552,15,1.8666666666666667,3.3,19.866666666666667,25.0,0.6
963,sc,charleston,136208,50970,41,1.951219512195122,3.1341463414634148,45.4390243902439,214.0,0.19158878504672897
964,sc,abbeville,5043,29583,13,1.5384615384615385,3.0,5.153846153846154,24.0,0.5416666666666666
965,sc,chesterfield,1420,26476,5,1.8,2.7,4.2,18.0,0.2777777777777778
966,sc,darlington,5928,32571,16,1.6875,2.53125,26.3125,24.0,0.6666666666666666
967,sc,dillon,6367,24259,11,1.5454545454545454,2.409090909090909,39.45454545454545,15.0,0.7333333333333333
968,sc,edgefield,4769,30301,31,1.8387096774193548,3.0806451612903225,15.0,109.0,0.28440366972477066
969,sc,florence,37625,36050,17,1.8823529411764706,3.8823529411764706,28.176470588235293,54.0,0.3148148148148148
970,sc,george,8779,39576,4,2.0,2.125,7.0,8.0,0.5
971,sc,greenville,68563,42283,28,1.8214285714285714,3.3214285714285716,19.857142857142858,99.0,0.2828282828282828
972,sc,chester,5393,29578,6,1.5,2.4166666666666665,4.666666666666667,9.0,0.6666666666666666
973,sd,jones,65,55988,15,1.6,3.8666666666666667,9.333333333333334,29.0,0.5172413793103449
974,sd,hamlin,247,37292,15,1.7333333333333334,3.5,5.6,35.0,0.42857142857142855
975,sd,campbell,17,48335,4,2.0,3.875,5.5,9.0,0.4444444444444444
976,sd,hanson,277,64369,16,1.6875,3.84375,10.6875,32.0,0.5
977,sd,turner,182,56665,33,1.7878787878787878,3.696969696969697,17.666666666666668,97.0,0.3402061855670103
978,sd,miner,33,39964,13,1.6153846153846154,4.115384615384615,8.384615384615385,40.0,0.325
979,sd,sully,22,79150,14,1.7857142857142858,3.892857142857143,4.714285714285714,23.0,0.6086956521739131
980,sd,spink,252,54583,3,1.3333333333333333,4.166666666666667,4.0,6.0,0.5
981,sd,day,92,43932,12,1.75,3.6666666666666665,4.666666666666667,34.0,0.35294117647058826
982,sd,butte,2,34482,24,1.6666666666666667,3.5833333333333335,9.541666666666666,83.0,0.2891566265060241
983,sd,lawrence,562,44036,58,1.793103448275862,3.5775862068965516,21.603448275862068,230.0,0.25217391304347825
984,sd,lake,50,52731,32,1.875,3.71875,17.03125,92.0,0.34782608695652173
985,sd,union,55,85959,15,2.0,3.2333333333333334,82.46666666666667,46.0,0.32608695652173914
986,sd,aurora,789,46881,8,1.75,3.4375,4.625,9.0,0.8888888888888888
987,sd,brookings,24509,42256,9,1.6666666666666667,3.5,4.333333333333333,10.0,0.9
988,sd,buffalo,352,22380,2,1.0,2.75,2.5,2.0,1.0
989,sd,clark,1065,51723,13,1.6923076923076923,3.3846153846153846,5.3076923076923075,40.0,0.325
990,sd,custer,1935,42449,13,1.8461538461538463,4.038461538461538,18.76923076923077,20.0,0.65
991,sd,jackson,160,25520,72,1.8611111111111112,2.8402777777777777,25.25,275.0,0.26181818181818184
992,sd,gregory,1249,41688,11,1.6363636363636365,3.772727272727273,9.0,28.0,0.39285714285714285
993,sd,tripp,632,47143,13,1.6153846153846154,4.384615384615385,9.0,50.0,0.26
994,sd,yankton,14700,43366,7,1.8571428571428572,3.357142857142857,5.142857142857143,7.0,1.0
995,sd,grant,125,56042,13,1.7692307692307692,3.730769230769231,5.153846153846154,35.0,0.37142857142857144
996,sd,lincoln,1331,59375,32,1.8125,3.84375,13.53125,108.0,0.2962962962962963
997,sd,brule,133,45980,13,1.6153846153846154,3.5,8.76923076923077,20.0,0.65
998,sd,mellette,217,28391,12,1.6666666666666667,3.2083333333333335,4.583333333333333,20.0,0.6
999,tn,obion,1051,36817,11,1.6363636363636365,3.6363636363636362,5.545454545454546,26.0,0.4230769230769231
1000,tn,unicoi,3577,33592,16,1.75,3.5,18.25,29.0,0.5517241379310345
1001,tn,rutherford,1075,36450,12,1.6666666666666667,3.6666666666666665,5.166666666666667,26.0,0.46153846153846156
1002,tn,loudon,5809,41723,16,1.75,3.71875,8.1875,27.0,0.5925925925925926
1003,tn,henderson,6315,32020,15,1.8666666666666667,3.6,17.533333333333335,54.0,0.2777777777777778
1004,tn,henry,465,37799,5,1.8,3.0,6.2,6.0,0.8333333333333334
1005,tn,jackson,66903,27859,16,1.875,3.25,19.25,37.0,0.43243243243243246
1006,tn,gibson,396,35101,3,2.0,3.0,1.6666666666666667,6.0,0.5
1007,tn,franklin,80914,34251,16,2.0,3.65625,41.0,74.0,0.21621621621621623
1008,tn,dyer,2216,36791,10,1.7,3.45,2.7,19.0,0.5263157894736842
1009,tn,dickson,15583,34521,14,1.7142857142857142,2.7857142857142856,12.642857142857142,16.0,0.875
1010,tn,benton,1271,29948,5,1.6,3.8,7.0,7.0,0.7142857142857143
1011,tn,decatur,1647,39001,8,1.375,3.8125,6.625,18.0,0.4444444444444444
1012,tx,pecos,10254,33746,8,2.0,2.5625,13.375,20.0,0.4
1013,tx,parker,4802,48793,16,2.0,3.8125,26.625,50.0,0.32
1014,tx,orange,18484,40402,13,1.8461538461538463,3.1923076923076925,5.923076923076923,29.0,0.4482758620689655
1015,tx,newton,2359,28988,7,1.4285714285714286,3.357142857142857,4.285714285714286,16.0,0.4375
1016,tx,navarro,210,34722,10,1.7,3.2,10.0,12.0,0.8333333333333334
1017,tx,nacogdoches,33542,34203,13,1.6923076923076923,2.8846153846153846,14.461538461538462,16.0,0.8125
1018,tx,menard,1398,34927,9,1.2222222222222223,3.5,8.333333333333334,73.0,0.1232876712328767
1019,tx,midland,142344,119448,19,1.9473684210526316,3.1578947368421053,16.157894736842106,79.0,0.24050632911392406
1020,tx,presidio,3991,37989,3,1.6666666666666667,4.166666666666667,21.333333333333332,13.0,0.23076923076923078
1021,tx,marion,1187,35642,117,1.8803418803418803,2.8974358974358974,35.43589743589744,437.0,0.26773455377574373
1022,tx,lubbock,255885,38807,32,1.71875,2.890625,21.40625,80.0,0.4
1023,tx,llano,3537,43872,4,2.0,3.625,5.25,5.0,0.8
1024,tx,live oak,15908,40604,17,1.9411764705882353,3.0294117647058822,19.0,52.0,0.3269230769230769
1025,tx,liberty,9349,34237,18,1.7222222222222223,3.4722222222222223,8.277777777777779,58.0,0.3103448275862069
1026,tx,montgomery,1034,64325,11,2.0,2.727272727272727,13.272727272727273,30.0,0.36666666666666664
1027,tx,refugio,2771,45700,69,1.7826086956521738,3.1231884057971016,17.92753623188406,294.0,0.23469387755102042
1028,tx,san patricio,382,42008,59,1.7627118644067796,3.0847457627118646,19.338983050847457,260.0,0.22692307692307692
1029,tx,rusk,5580,36158,5,2.0,3.1,7.8,12.0,0.4166666666666667
1030,tx,lampasas,7909,46015,15,1.9333333333333333,2.966666666666667,12.466666666666667,23.0,0.6521739130434783
1031,tx,yoakum,5944,45913,10,1.8,3.95,6.7,31.0,0.3225806451612903
1032,tx,wilson,484,41750,31,1.7419354838709677,2.9516129032258065,21.0,85.0,0.36470588235294116
1033,tx,wheeler,1507,47936,17,1.588235294117647,3.8823529411764706,15.117647058823529,42.0,0.40476190476190477
1034,tx,wharton,8654,40827,3,1.6666666666666667,3.3333333333333335,1.3333333333333333,8.0,0.375
1035,tx,waller,3434,37688,6,1.6666666666666667,2.4166666666666665,9.0,14.0,0.42857142857142855
1036,tx,victoria,67015,45847,15,1.8,3.466666666666667,11.466666666666667,26.0,0.5769230769230769
1037,tx,rockwall,45112,52337,8,1.875,3.25,12.375,11.0,0.7272727272727273
1038,tx,uvalde,16181,38661,4,2.0,3.125,6.0,8.0,0.5
1039,tx,throckmorton,772,48822,10,1.7,3.35,4.3,41.0,0.24390243902439024
1040,tx,terrell,18126,48732,8,1.375,2.6875,7.25,12.0,0.6666666666666666
1041,tx,taylor,17167,44198,1,1.0,2.0,1.0,5.0,0.2
1042,tx,sherman,42462,62704,13,1.7692307692307692,2.6538461538461537,14.076923076923077,24.0,0.5416666666666666
1043,tx,scurry,761,49252,4,1.5,2.125,6.75,5.0,0.8
1044,tx,san saba,3158,30997,2,2.0,4.25,6.0,5.0,0.4
1045,tx,san augustine,1877,33653,25,1.68,2.86,10.28,80.0,0.3125
1046,tx,trinity,2771,32491,11,1.6363636363636365,3.227272727272727,9.454545454545455,27.0,0.4074074074074074
1047,tx,kenedy,3448,55325,5,1.4,3.3,3.0,12.0,0.4166666666666667
1048,tx,tyler,105729,29980,17,1.9411764705882353,3.735294117647059,20.0,60.0,0.2833333333333333
1049,tx,jones,2083,29005,31,1.7741935483870968,3.0161290322580645,12.387096774193548,77.0,0.4025974025974026
1050,tx,crane,3680,48502,34,1.9411764705882353,3.264705882352941,17.58823529411765,148.0,0.22972972972972974
1051,tx,comanche,4170,38180,13,1.8461538461538463,3.8461538461538463,11.0,61.0,0.21311475409836064
1052,tx,coleman,4379,39495,1,2.0,2.0,8.0,5.0,0.2
1053,tx,childress,6045,25793,10,1.6,3.1,10.7,11.0,0.9090909090909091
1054,tx,cameron,5529,25830,16,1.6875,3.5,10.625,35.0,0.45714285714285713
1055,tx,caldwell,4397,30028,3,1.3333333333333333,2.0,8.0,6.0,0.5
1056,tx,burnet,6397,42809,4,2.0,3.125,8.0,5.0,0.8
1057,tx,burleson,47282,40362,7,1.8571428571428572,3.0,22.428571428571427,15.0,0.4666666666666667
1058,tx,crockett,6532,38419,28,1.8571428571428572,3.3392857142857144,9.964285714285714,110.0,0.2545454545454545
1059,tx,brazoria,3112,44371,12,1.9166666666666667,3.375,7.0,43.0,0.27906976744186046
1060,tx,blanco,2012,46215,3,1.6666666666666667,4.0,13.0,12.0,0.25
1061,tx,bastrop,9420,31882,9,1.7777777777777777,3.0,11.444444444444445,12.0,0.75
1062,tx,bandera,901,41112,3,1.6666666666666667,2.5,7.0,8.0,0.375
1063,tx,bailey,301,43111,12,1.6666666666666667,3.125,8.0,20.0,0.6
1064,tx,austin,964254,49031,108,1.8703703703703705,3.263888888888889,51.157407407407405,425.0,0.2541176470588235
1065,tx,kaufman,7467,37453,23,1.565217391304348,2.8260869565217392,9.521739130434783,106.0,0.2169811320754717
1066,tx,andrews,13762,53851,4,2.0,3.0,4.75,5.0,0.8
1067,tx,anderson,234,30978,26,1.8461538461538463,3.173076923076923,18.192307692307693,95.0,0.2736842105263158
1068,tx,bowie,5059,35508,11,1.7272727272727273,3.772727272727273,8.727272727272727,26.0,0.4230769230769231
1069,tx,dallas,1345047,51830,147,1.91156462585034,3.227891156462585,41.42176870748299,811.0,0.1812577065351418
1070,tx,mason,2264,43435,3,1.6666666666666667,3.0,2.3333333333333335,5.0,0.6
1071,tx,denton,138541,48827,15,1.8666666666666667,3.3,20.333333333333332,37.0,0.40540540540540543
1072,tx,jasper,7644,36848,5,1.4,3.1,5.6,9.0,0.5555555555555556
1073,tx,dawson,797,31777,48,1.7916666666666667,3.0520833333333335,14.416666666666666,204.0,0.23529411764705882
1074,tx,houston,2325502,33759,145,1.8689655172413793,3.217241379310345,33.9448275862069,840.0,0.17261904761904762
1075,tx,hidalgo,14083,24244,20,2.0,3.825,11.9,47.0,0.425531914893617
1076,tx,henderson,13280,36123,3,2.0,3.0,5.333333333333333,5.0,0.6
1077,tx,hemphill,1239,95018,3,1.6666666666666667,4.833333333333333,2.6666666666666665,8.0,0.375
1078,tx,hays,261,37440,11,2.0,2.9545454545454546,18.545454545454547,16.0,0.6875
1079,tx,haskell,3242,34551,10,1.7,4.05,11.2,39.0,0.2564102564102564
1080,tx,jefferson,1961,40555,6,1.8333333333333333,3.9166666666666665,7.166666666666667,14.0,0.42857142857142855
1081,tx,hardin,913,41209,19,1.6842105263157894,3.473684210526316,7.842105263157895,53.0,0.3584905660377358
1082,tx,gonzales,7606,42371,9,1.7777777777777777,4.055555555555555,4.0,12.0,0.75
1083,tx,goliad,1976,44484,35,1.7142857142857142,3.157142857142857,8.685714285714285,140.0,0.25
1084,tx,galveston,50457,48054,27,1.8518518518518519,2.888888888888889,52.333333333333336,91.0,0.2967032967032967
1085,tx,franklin,1623,34871,3,2.0,3.8333333333333335,3.6666666666666665,5.0,0.6
1086,tx,el paso,682669,31731,44,1.7272727272727273,3.0113636363636362,26.318181818181817,129.0,0.34108527131782945
1087,tx,ector,726,47802,14,1.7857142857142858,2.892857142857143,13.642857142857142,31.0,0.45161290322580644
1088,tx,eastland,3919,49212,5,2.0,3.6,7.6,6.0,0.8333333333333334
1089,tx,dickens,264,29274,6,1.8333333333333333,3.6666666666666665,5.666666666666667,12.0,0.5
1090,tx,hamilton,3016,52377,8,1.5,3.3125,6.125,13.0,0.6153846153846154
1091,ut,washington,27686,31163,14,1.7857142857142858,4.214285714285714,65.5,72.0,0.19444444444444445
1092,ut,tooele,35251,31564,7,2.0,4.0,10.714285714285714,9.0,0.7777777777777778
1093,ut,morgan,4260,43876,101,1.8217821782178218,3.094059405940594,34.881188118811885,396.0,0.255050505050505
1094,ut,emery,268,29448,17,1.7058823529411764,4.0588235294117645,20.176470588235293,54.0,0.3148148148148148
1095,ut,duchesne,1770,40706,3,1.6666666666666667,3.1666666666666665,5.666666666666667,8.0,0.375
1096,ut,beaver,3104,33748,10,1.5,3.5,32.4,10.0,1.0
1097,ut,uintah,1342,34107,19,1.7894736842105263,2.9210526315789473,27.63157894736842,21.0,0.9047619047619048
1098,va,hampton,134313,39178,31,1.7741935483870968,2.8870967741935485,21.93548387096774,111.0,0.27927927927927926
1099,va,louisa,1702,36872,3,2.0,3.8333333333333335,27.0,6.0,0.5
1100,va,madison,243,46222,4,2.0,3.75,35.5,11.0,0.36363636363636365
1101,va,newport news,178626,39042,105,1.819047619047619,2.795238095238095,28.742857142857144,330.0,0.3181818181818182
1102,va,norfolk,244076,37569,53,1.8867924528301887,2.6320754716981134,34.62264150943396,164.0,0.3231707317073171
1103,va,orange,5049,42996,2,2.0,4.0,12.5,7.0,0.2857142857142857
1104,va,portsmouth,94632,37238,37,1.9189189189189189,2.8378378378378377,40.567567567567565,123.0,0.3008130081300813
1105,va,roanoke,99920,39649,17,1.9411764705882353,3.8529411764705883,29.11764705882353,69.0,0.2463768115942029
1106,va,richmond,228783,32032,65,1.9076923076923078,2.9846153846153847,32.8,219.0,0.2968036529680365
1107,va,shenandoah,2339,39354,3,1.3333333333333333,4.0,23.666666666666668,19.0,0.15789473684210525
1108,va,suffolk,91185,46071,62,1.8387096774193548,2.693548387096774,29.741935483870968,212.0,0.29245283018867924
1109,va,tazewell,4194,34146,9,1.6666666666666667,3.5,10.222222222222221,30.0,0.3
1110,va,virginia beach,450189,50719,85,1.7882352941176471,2.6882352941176473,30.694117647058825,302.0,0.2814569536423841
1111,va,pulaski,8726,35624,6,1.8333333333333333,3.1666666666666665,13.5,8.0,0.75
1112,va,halifax,1224,32437,5,1.8,2.8,4.4,10.0,0.5
1113,va,surry,220,37898,52,1.8461538461538463,2.8173076923076925,28.557692307692307,176.0,0.29545454545454547
1114,va,floyd,439,33906,17,2.0,4.088235294117647,17.176470588235293,72.0,0.2361111111111111
1115,va,culpeper,18619,40439,7,1.7142857142857142,3.2857142857142856,8.428571428571429,10.0,0.7
1116,va,chesapeake,242634,45248,89,1.7752808988764044,2.730337078651685,35.58426966292135,313.0,0.28434504792332266
1117,va,buchanan,1171,32044,6,1.5,2.8333333333333335,31.666666666666668,9.0,0.6666666666666666
1118,va,appomattox,1792,33792,38,1.736842105263158,3.473684210526316,17.473684210526315,133.0,0.2857142857142857
1119,va,amherst,2185,32995,29,1.6551724137931034,3.4482758620689653,17.17241379310345,79.0,0.3670886075949367
1120,va,franklin,8013,35700,121,1.7851239669421488,2.6363636363636362,22.132231404958677,439.0,0.275626423690205
1121,vt,addison,1337,45709,8,2.0,4.0,14.125,14.0,0.5714285714285714
1122,vt,rutland,15325,45885,13,1.6153846153846154,2.8076923076923075,21.53846153846154,18.0,0.7222222222222222
1123,vt,essex,21911,32250,15,2.0,3.9,51.733333333333334,54.0,0.2777777777777778
1124,vt,franklin,1434,41083,88,1.7840909090909092,3.414772727272727,21.022727272727273,410.0,0.2146341463414634
1125,vt,washington,1016,51829,8,1.625,3.0,10.875,13.0,0.6153846153846154
1126,vt,orange,1105,42116,10,1.6,3.0,14.3,15.0,0.6666666666666666
1127,vt,bennington,15002,47187,11,1.5454545454545454,3.272727272727273,12.181818181818182,16.0,0.6875
1128,vt,chittenden,1190,54081,22,1.8636363636363635,3.909090909090909,21.681818181818183,94.0,0.23404255319148937
1129,vt,windham,401,45232,10,1.9,4.0,11.5,26.0,0.38461538461538464
1130,vt,windsor,3348,51248,5,1.4,3.9,14.2,18.0,0.2777777777777778
1131,vt,grand isle,2092,52279,11,1.6363636363636365,3.3181818181818183,16.272727272727273,16.0,0.6875
1132,wa,yakima,93884,37846,11,2.0,3.409090909090909,39.18181818181818,41.0,0.2682926829268293
1133,wa,spokane,219190,40028,32,1.78125,3.078125,40.375,102.0,0.3137254901960784
1134,wa,walla walla,32986,39426,12,1.9166666666666667,3.8333333333333335,27.583333333333332,24.0,0.5
1135,wa,pacific,7219,37554,30,1.7666666666666666,2.683333333333333,39.56666666666667,77.0,0.38961038961038963
1136,wa,garfield,618,40606,14,1.7857142857142858,3.357142857142857,20.0,18.0,0.7777777777777778
1137,wa,chelan,4222,45101,8,1.625,3.8125,20.875,31.0,0.25806451612903225
1138,wa,snohomish,10185,46896,55,1.8727272727272728,3.2181818181818183,43.78181818181818,208.0,0.2644230769230769
1139,wa,kittitas,1493,37142,10,1.6,3.0,30.4,12.0,0.8333333333333334
1140,wa,okanogan,2591,36553,7,1.2857142857142858,2.7857142857142856,11.0,9.0,0.7777777777777778
1141,wa,asotin,1294,40377,14,1.6428571428571428,2.7857142857142856,19.0,18.0,0.7777777777777778
1142,wi,rusk,411,38750,24,1.625,3.5416666666666665,4.291666666666667,140.0,0.17142857142857143
1143,wi,lafayette,5979,41854,13,1.9230769230769231,3.8846153846153846,14.692307692307692,26.0,0.5
1144,wi,grant,930,38957,45,1.7555555555555555,3.8333333333333335,13.11111111111111,149.0,0.30201342281879195
1145,wi,dane,1047,52153,45,1.8444444444444446,3.2555555555555555,25.42222222222222,130.0,0.34615384615384615
1146,wi,dunn,5250,36749,12,2.0,4.125,38.166666666666664,66.0,0.18181818181818182
1147,wi,burnett,862,37463,3,1.6666666666666667,3.1666666666666665,5.0,8.0,0.375
1148,wi,washington,716,49977,9,1.8888888888888888,3.888888888888889,7.0,14.0,0.6428571428571429
1149,wi,florence,1951,48797,8,1.375,3.6875,7.875,10.0,0.8
1150,wi,calumet,1483,44584,55,1.8,3.4,12.745454545454546,230.0,0.2391304347826087
1151,wi,forest,1082,35826,28,1.6428571428571428,4.017857142857143,8.678571428571429,144.0,0.19444444444444445
1152,wi,marquette,537,36369,2,1.0,4.0,1.0,5.0,0.4
1153,wi,pierce,818,41714,87,1.8275862068965518,3.2011494252873565,22.160919540229884,332.0,0.2620481927710843
1154,wi,langlade,449,38889,29,1.7241379310344827,3.7241379310344827,7.206896551724138,117.0,0.24786324786324787
1155,wi,buffalo,695,40637,12,1.6666666666666667,3.7916666666666665,12.5,20.0,0.6
1156,wi,marathon,1105,43801,17,1.8823529411764706,3.7941176470588234,14.411764705882353,27.0,0.6296296296296297
1157,wi,douglas,728,37422,34,1.7647058823529411,3.6911764705882355,19.0,156.0,0.21794871794871795
1158,wi,oneida,4746,44723,30,1.9,3.5,20.466666666666665,93.0,0.3225806451612903
1159,wi,pepin,717,43359,4,2.0,3.75,6.0,14.0,0.2857142857142857
1160,wi,richland,1259,38365,14,1.7857142857142858,3.5,7.642857142857143,19.0,0.7368421052631579
1161,wi,rock,3211,38799,91,1.835164835164835,3.0934065934065935,20.175824175824175,336.0,0.2708333333333333
1162,wi,dodge,403,40794,13,1.7692307692307692,3.5384615384615383,12.153846153846153,22.0,0.5909090909090909
1163,wi,trempealeau,1880,40883,2,2.0,4.0,27.0,7.0,0.2857142857142857
1164,wi,walworth,1713,41674,8,2.0,3.125,78.375,13.0,0.6153846153846154
1165,wi,polk,4006,40951,16,1.875,3.4375,9.375,23.0,0.6956521739130435
1166,wi,vernon,7678,36839,6,1.6666666666666667,3.0833333333333335,6.333333333333333,8.0,0.75
1167,wi,wood,759,41025,42,1.6666666666666667,3.1785714285714284,9.19047619047619,128.0,0.328125
1168,wi,price,221,41312,24,1.625,3.6041666666666665,5.333333333333333,162.0,0.14814814814814814
1169,wi,vilas,229,45830,6,2.0,3.6666666666666665,64.66666666666667,8.0,0.75
1170,wi,chippewa,367,41329,13,1.9230769230769231,3.769230769230769,15.846153846153847,27.0,0.48148148148148145
1171,wi,jackson,986,40515,13,2.0,3.5384615384615383,11.846153846153847,26.0,0.5
1172,wi,adams,1895,34448,4,1.5,3.25,4.0,8.0,0.5
1173,wi,ashland,7897,35419,7,1.7142857142857142,3.857142857142857,6.428571428571429,16.0,0.4375
1174,wi,barron,3321,42944,8,1.875,3.625,10.625,39.0,0.20512820512820512
1175,wi,bayfield,477,41456,8,2.0,3.625,8.875,16.0,0.5
1176,wi,brown,274,46364,51,1.8627450980392157,3.4607843137254903,16.686274509803923,209.0,0.24401913875598086
1177,wi,eau claire,68866,42914,16,1.875,3.59375,18.375,36.0,0.4444444444444444
1178,wi,fond du lac,42959,42235,8,1.75,3.5625,8.875,12.0,0.6666666666666666
1179,wi,lincoln,298,39220,3,1.0,3.6666666666666665,5.666666666666667,6.0,0.5
1180,wi,jefferson,8034,39794,2,2.0,3.0,8.5,5.0,0.4
1181,wi,juneau,2658,33641,13,1.6923076923076923,3.1923076923076925,7.153846153846154,25.0,0.52
1182,wi,kenosha,100164,40171,17,1.9411764705882353,3.264705882352941,13.823529411764707,36.0,0.4722222222222222
1183,wi,green lake,958,43012,5,1.6,3.5,2.6,16.0,0.3125
1184,wi,la crosse,51567,43802,17,1.8823529411764706,3.7058823529411766,18.58823529411765,38.0,0.4473684210526316
1185,wi,waupaca,5896,41358,6,1.8333333333333333,3.9166666666666665,6.0,11.0,0.5454545454545454
1186,wi,kewaunee,2848,43908,6,1.3333333333333333,3.75,8.333333333333334,15.0,0.4
1187,wi,washburn,2047,42461,3,1.6666666666666667,4.0,7.333333333333333,6.0,0.5
1188,wi,sheboygan,48180,45449,12,1.8333333333333333,2.9166666666666665,11.333333333333334,16.0,0.75
1189,wi,racine,77432,42596,15,1.9333333333333333,2.966666666666667,14.733333333333333,24.0,0.625
1190,wi,waukesha,72549,62113,15,1.9333333333333333,3.3333333333333335,25.066666666666666,49.0,0.30612244897959184
1191,wi,oconto,4517,40612,12,1.6666666666666667,3.25,6.25,23.0,0.5217391304347826
1192,wi,monroe,10567,36355,14,1.7857142857142858,3.642857142857143,13.714285714285714,19.0,0.7368421052631579
1193,wi,marinette,10608,39004,8,1.875,2.9375,8.5,10.0,0.8
1194,wi,manitowoc,32627,43040,8,1.875,3.1875,11.125,10.0,0.8
1195,wi,portage,10437,39883,6,1.8333333333333333,3.25,11.666666666666666,8.0,0.75
1196,wi,milwaukee,592025,42118,55,1.8363636363636364,3.0,38.345454545454544,179.0,0.30726256983240224
1197,wv,wayne,1392,29049,16,1.9375,3.5,13.5,38.0,0.42105263157894735
1198,wv,morgan,30955,30670,38,1.8157894736842106,3.526315789473684,16.789473684210527,127.0,0.2992125984251969
1199,wv,mason,938,28756,14,1.7142857142857142,3.3214285714285716,13.285714285714286,24.0,0.5833333333333334
1200,wv,logan,1511,32521,2,2.0,3.0,4.0,7.0,0.2857142857142857
1201,wy,laramie,32473,49426,18,1.6666666666666667,3.5,23.555555555555557,26.0,0.6923076923076923
1202,wy,sheridan,17849,53543,18,1.7777777777777777,3.4166666666666665,15.444444444444445,22.0,0.8181818181818182
