,State,City,Pop,PCI,price,rating,review,Total
388,nc,beaufort,4391,"37,538",3.0,4.0,9.0,10.0
389,nc,catawba,620,"38,414",3.142857142857143,3.9285714285714284,15.142857142857142,291.0
390,nc,cleveland,881,"32,809",3.0,4.166666666666667,11.0,64.0
391,nc,davidson,12921,"34,484",3.1666666666666665,3.3333333333333335,14.0,312.0
392,nc,franklin,4042,"31,256",4.0,2.5,2.0,7.0
393,nd,williams,15,"102,808",3.0,3.0,2.0,8.0
394,nd,richland,18,"43,573",3.0,3.5,8.5,21.0
395,nd,oliver,10,"46,166",3.0,4.5,6.0,32.0
396,nd,grant,105,"40,458",3.0,4.5,6.0,32.0
397,nd,barnes,21,"49,276",3.0,4.5,6.0,32.0
398,nd,morton,45,"50,815",3.0,4.5,6.0,32.0
399,nd,ransom,52,"43,100",3.0,3.6666666666666665,10.333333333333334,27.0
400,nd,mckenzie,99,"81,696",3.0,4.5,6.0,32.0
401,nd,grand forks,56948,"46,131",3.0,3.25,9.5,20.0
402,ne,madison,2381,"44,682",3.0,5.0,5.0,9.0
403,ne,pierce,1726,"55,980",3.0,5.0,5.0,4.0
404,ne,seward,7220,"45,424",3.0,4.0,4.0,33.0
405,ne,valley,2845,"42,877",3.2666666666666666,3.8333333333333335,11.2,313.0
406,ne,wayne,5622,"42,017",3.0,4.375,5.5,27.0
407,ne,cuming,233,"76,262",3.0,5.0,6.5,43.0
408,ne,stanton,1511,"42,472",3.0,5.0,5.0,26.0
409,ne,thayer,130,"52,541",3.0,5.0,9.0,61.0
410,ne,douglas,202,"57,890",3.0,5.0,9.0,112.0
411,ne,butler,619,"45,842",3.0,4.0,4.0,124.0
412,ne,cedar,61,"55,188",3.0,5.0,5.0,7.0
413,ne,jefferson,112,"47,692",3.0,5.0,9.0,58.0
414,ne,adams,912,"45,289",3.0,4.5,6.5,31.0
415,ne,washington,117,"50,337",3.0,4.25,18.0,121.0
416,ne,antelope,205,"53,502",3.0,5.0,5.0,4.0
417,nh,sullivan,675,"45,755",3.0,3.0,7.5,25.0
418,nh,carroll,742,"50,020",3.0,3.5,190.0,5.0
419,nh,grafton,1336,"52,320",3.25,4.0,9.75,60.0
420,nh,merrimack,25969,"51,831",3.0,3.6875,16.875,287.0
421,nh,strafford,4186,"43,174",3.0,4.666666666666667,13.0,326.0
422,nj,warren,15745,"49,188",3.25,3.0,11.25,204.0
423,nj,ocean,26708,"44,949",3.0,3.3333333333333335,8.333333333333334,133.0
424,nj,union,5525,"59,230",3.130434782608696,3.760869565217391,41.08695652173913,543.0
425,nj,salem,4747,"43,087",3.176470588235294,3.8529411764705883,18.764705882352942,537.0
426,nj,burlington,9884,"53,760",3.0,3.5,14.666666666666666,90.0
427,nj,morris,19145,"84,260",3.1142857142857143,4.114285714285714,94.51428571428572,12200.0
428,nj,cape may,3448,"51,473",3.5,3.75,20.5,29.0
429,nm,taos,5971,"33,342",3.0,3.5,7.0,23.0
430,nv,carson city,55414,"42,537",3.125,4.0625,39.125,387.0
431,nv,elko,20341,"42,169",3.0,4.0,12.0,6.0
432,ny,lewis,1306,"41,061",3.0,3.888888888888889,25.666666666666668,187.0
433,ny,putnam,576,"57,163",3.161290322580645,4.241935483870968,35.193548387096776,5600.0
434,ny,essex,636,"39,500",3.0,5.0,7.0,18.0
435,ny,livingston,3473,"36,686",4.0,1.0,1.0,31.0
436,ny,clinton,710,"38,463",3.0,5.0,5.0,29.0
437,ny,greene,5084,"41,786",3.142857142857143,3.7857142857142856,17.857142857142858,165.0
438,ny,chenango,10596,"36,583",3.0,3.75,11.5,58.0
439,ny,rensselaer,9212,"42,725",3.0,3.875,25.25,94.0
440,ny,oneida,10912,"38,764",3.0,4.0,19.0,6.0
441,ny,ontario,10088,"45,771",3.25,3.875,10.75,62.0
442,ny,allegany,7597,"31,518",3.0,3.5,3.0,7.0
443,ny,genesee,1608,"39,185",3.0,3.5,3.0,22.0
444,ny,hamilton,6443,"46,724",3.4,3.5,10.6,284.0
445,ny,orleans,2731,"34,128",3.0,2.75,31.5,35.0
446,ny,ulster,12593,"42,913",3.0,4.0,37.0,61.0
447,ny,tioga,4690,"41,958",3.125,3.4375,15.875,191.0
448,ny,rockland,3678,"53,434",3.0833333333333335,4.305555555555555,71.72222222222223,13700.0
449,ny,wayne,988,"39,367",3.2222222222222223,3.5,37.111111111111114,232.0
450,ny,jefferson,1421,"42,753",3.3076923076923075,3.6153846153846154,14.153846153846153,305.0
451,ny,broome,989,"38,276",3.125,3.3125,15.75,155.0
452,ny,saratoga,5725,"55,809",3.0,4.0,18.857142857142858,90.0
453,ny,orange,50092,"45,306",3.1538461538461537,4.134615384615385,92.1923076923077,5600.0
454,ny,nassau,4783,"75,376",3.0,4.0,21.25,61.0
455,ny,madison,2900,"38,109",3.0,4.5,12.666666666666666,271.0
456,ny,sullivan,15149,"38,880",3.3333333333333335,3.9166666666666665,34.916666666666664,518.0
457,ny,niagara,8005,"39,110",3.0,3.375,26.5,44.0
458,ny,steuben,1127,"39,559",3.0,4.0,7.0,85.0
459,ny,seneca,2683,"34,271",3.0,4.0,7.0,20.0
460,ny,monroe,19791,"45,897",3.0,3.1666666666666665,22.333333333333332,30.0
461,ny,montgomery,24022,"36,597",3.0,5.0,4.0,7.0
462,ny,richmond,3246,"48,150",3.0,4.166666666666667,37.0,67.0
463,oh,scioto,3543,"33,430",4.0,3.0,3.0,51.0
464,oh,tuscarawas,1849,"38,918",3.0,2.75,6.5,8.0
465,oh,highland,2286,"31,379",3.0,4.0,7.5,23.0
466,oh,allen,1085,"36,813",3.0,3.8333333333333335,4.333333333333333,76.0
467,oh,hocking,4833,"32,511",3.1666666666666665,4.0,22.916666666666668,759.0
468,oh,crawford,1853,"34,696",3.0,4.5,6.0,16.0
469,oh,adams,1073,"30,254",3.5,3.5,2.75,110.0
470,oh,butler,3448,"40,702",3.0,4.0,9.0,9.0
471,oh,miami,42554,"41,460",3.0,2.5,14.0,8.0
472,oh,brown,7482,"31,949",3.1052631578947367,3.973684210526316,23.789473684210527,661.0
473,oh,clinton,4102,"38,592",3.0,4.0,9.0,5.0
474,oh,knox,4201,"38,388",3.0,4.0625,36.0625,865.0
475,oh,fulton,3210,"39,673",3.0,4.333333333333333,30.166666666666668,102.0
476,oh,ottawa,7764,"44,317",3.0,5.0,3.0,28.0
477,oh,fayette,8859,"33,952",3.1875,3.9375,20.9375,450.0
478,oh,lawrence,2473,"33,507",3.0,3.8333333333333335,9.333333333333334,92.0
479,oh,licking,4899,"40,333",3.0526315789473686,3.973684210526316,40.0,852.0
480,oh,seneca,447,"34,204",3.142857142857143,3.7857142857142856,13.571428571428571,194.0
481,oh,summit,610,"45,112",3.0555555555555554,4.0,20.77777777777778,1100.0
482,oh,muskingum,4538,"36,560",3.0,4.333333333333333,2.0,111.0
483,oh,carroll,2100,"35,185",3.0,2.5,24.0,15.0
484,oh,erie,1202,"57,133",3.0,4.3,12.7,324.0
485,oh,pickaway,2112,"36,123",3.090909090909091,4.2272727272727275,46.0,849.0
486,oh,greene,965,"43,515",3.0,4.029411764705882,30.294117647058822,1100.0
487,oh,henry,4321,"39,851",3.2,3.4,16.4,200.0
488,oh,pike,4115,"32,934",3.6666666666666665,3.1666666666666665,3.0,37.0
489,oh,holmes,1262,"36,069",3.0,3.642857142857143,8.285714285714286,357.0
490,oh,washington,1858,"37,943",3.0,2.75,5.0,11.0
491,oh,marion,36087,"32,292",3.0,4.131578947368421,25.31578947368421,731.0
492,oh,jackson,6242,"32,512",4.0,1.0,3.0,68.0
493,oh,clark,3030,"36,077",3.0,4.0,28.285714285714285,1000.0
494,oh,franklin,11686,"45,894",3.0,3.7,12.2,130.0
495,oh,fairfield,42613,"40,094",3.0,4.25,19.5,64.0
496,oh,delaware,39930,"63,042",3.0,4.0,44.75,145.0
497,oh,defiance,16663,"37,310",3.2,3.4,14.8,250.0
498,oh,ashtabula,18079,"34,087",3.0588235294117645,3.8529411764705883,10.941176470588236,437.0
499,oh,columbiana,6231,"34,446",3.0,2.75,11.0,91.0
500,oh,medina,26072,"47,712",3.0,3.5,7.0,27.0
501,oh,monroe,13887,"29,895",3.0,5.0,5.0,23.0
502,oh,huron,6893,"36,022",3.0,4.0,9.0,10.0
503,oh,sandusky,24714,"36,561",3.0,4.0,9.0,14.0
504,oh,noble,1704,"24,020",3.0,4.333333333333333,7.666666666666667,67.0
505,oh,montgomery,10805,"41,017",3.0,4.214285714285714,34.0,159.0
506,oh,morgan,2097,"29,734",3.0,4.166666666666667,2.0,84.0
507,oh,lake,725,"44,891",3.111111111111111,3.9444444444444446,12.61111111111111,743.0
508,oh,richland,6123,"35,138",3.1875,3.65625,23.25,326.0
509,oh,perry,3407,"32,356",3.0,4.5,3.0,41.0
510,oh,auglaize,2657,"42,446",3.3333333333333335,4.333333333333333,3.3333333333333335,107.0
511,oh,trumbull,1353,"35,997",3.2666666666666666,3.7333333333333334,10.333333333333334,709.0
512,oh,meigs,3780,"30,516",3.0,4.75,1.5,49.0
513,oh,ashland,20423,"34,388",3.0,4.166666666666667,11.333333333333334,30.0
514,oh,jefferson,1011,"34,487",3.1333333333333333,3.7666666666666666,9.0,554.0
515,oh,warren,38382,"50,919",3.0,3.5,14.0,28.0
516,oh,van wert,10680,"37,490",3.4,4.0,14.2,141.0
517,oh,shelby,9030,"40,925",3.0,4.5,6.0,16.0
518,ok,muskogee,37402,"33,556",3.5,1.5,1.5,12.0
519,ok,noble,6874,"42,917",3.0,5.0,1.0,94.0
520,ok,okmulgee,11795,"31,883",3.0714285714285716,3.607142857142857,12.142857142857142,289.0
521,ok,osage,155,"34,574",3.0,3.8181818181818183,11.272727272727273,330.0
522,ok,seminole,7172,"34,254",3.0,4.0,4.0,198.0
523,ok,wagoner,9061,"36,245",3.0,4.214285714285714,7.142857142857143,315.0
524,ok,pawnee,2117,"34,000",3.0,3.8333333333333335,5.0,64.0
525,ok,mccurtain,504,"30,316",3.0,5.0,7.0,65.0
526,ok,marshall,299,"31,123",3.3333333333333335,3.6666666666666665,6.666666666666667,22.0
527,ok,beaver,1404,"54,140",3.0,5.0,2.0,5.0
528,ok,atoka,3131,"29,639",3.0,4.5,6.0,21.0
529,ok,le flore,176,"31,273",3.0,5.0,7.0,52.0
530,ok,canadian,205,"43,656",3.5,1.5,1.5,16.0
531,ok,carter,239,"42,438",4.0,1.5,2.0,14.0
532,ok,cherokee,1507,"29,129",3.25,3.125,5.75,14.0
533,ok,choctaw,12624,"30,261",3.0,4.0,4.0,26.0
534,ok,comanche,1567,"37,682",3.0,4.0,10.0,92.0
535,ok,garvin,254,"38,125",4.0,4.0,8.0,17.0
536,ok,haskell,1923,"34,161",3.0,3.2,7.4,258.0
537,ok,jefferson,8,"35,341",3.5,3.75,7.0,44.0
538,ok,kingfisher,4924,"46,789",3.0,4.083333333333333,15.083333333333334,215.0
539,or,yamhill,1172,"37,891",3.0,3.375,34.0,514.0
540,or,tillamook,5311,"37,857",3.0,2.5,3.0,6.0
541,or,hood river,7806,"44,061",3.0,4.166666666666667,11.666666666666666,33.0
542,or,wasco,393,"38,229",3.0,4.5,3.5,26.0
543,pa,lawrence,7561,"38,684",3.0,4.166666666666667,10.0,29.0
544,pa,clarion,3909,"37,115",3.0,3.4,8.9,186.0
545,pa,schuylkill,8641,"36,707",3.0555555555555554,4.027777777777778,15.277777777777779,852.0
546,pa,venango,831,"37,164",3.0,3.5,2.0,22.0
547,pa,susquehanna,1859,"38,806",3.0,3.375,26.5,157.0
548,pa,cambria,5738,"37,901",3.0,5.0,5.0,98.0
549,pa,clinton,2795,"35,673",3.0,4.0,10.0,21.0
550,pa,lehigh,486,"46,517",3.0869565217391304,3.891304347826087,18.434782608695652,2700.0
551,pa,montour,1295,"49,530",3.0,4.0,6.5,51.0
552,pa,tioga,954,"36,578",3.0,3.6666666666666665,29.0,106.0
553,pa,luzerne,5903,"39,311",3.0,3.5,13.0,28.0
554,pa,montgomery,6222,"69,983",3.5,3.5,5.5,19.0
555,pa,carbon,370,"42,613",3.2,3.6,15.25,775.0
556,pa,armstrong,2854,"40,751",3.1052631578947367,3.789473684210526,13.789473684210526,933.0
557,pa,delaware,1552,"55,959",3.1333333333333333,4.033333333333333,74.2,2800.0
558,pa,fayette,3587,"37,370",3.142857142857143,3.761904761904762,15.80952380952381,833.0
559,pa,clearfield,2561,"38,657",3.0,4.5,18.0,103.0
560,pa,fulton,3181,"37,895",3.0,3.5833333333333335,16.0,302.0
561,pa,lycoming,1462,"39,745",3.0,4.0,6.5,83.0
562,pa,somerset,12184,"36,771",3.0,2.5,3.0,30.0
563,pa,sullivan,1455,"41,880",3.0,3.625,7.75,129.0
564,pa,northampton,39231,"46,336",3.0,5.0,23.0,47.0
565,pa,blair,4502,"39,921",3.0,4.5,16.666666666666668,132.0
566,pa,bradford,8280,"37,530",3.0,3.5,3.0,9.0
567,pa,columbia,1164,"36,304",3.0,3.4375,9.5,177.0
568,pa,beaver,970,"41,977",3.5,1.5,7.5,16.0
569,pa,adams,1847,"43,154",3.0714285714285716,3.642857142857143,17.928571428571427,889.0
570,pa,butler,12993,"50,199",3.0,4.0,17.0,39.0
571,pa,chester,33909,"72,118",3.0,4.25,52.5,164.0
572,pa,lancaster,59420,"44,259",3.3333333333333335,4.666666666666667,3.0,119.0
573,pa,snyder,320,"37,269",3.0,3.0,25.857142857142858,395.0
574,pa,union,9835,"35,578",3.3333333333333335,3.6666666666666665,6.333333333333333,122.0
575,pa,washington,13508,"50,489",3.0,3.0,10.0,22.0
576,pa,cumberland,6256,"48,865",3.0833333333333335,3.6666666666666665,20.75,523.0
577,pa,allegheny,6536,"52,606",3.0833333333333335,3.7083333333333335,18.458333333333332,1000.0
578,pa,pike,1758,"39,512",3.0714285714285716,3.7142857142857144,35.785714285714285,1300.0
579,pa,york,44118,"42,911",3.142857142857143,3.5,9.714285714285714,81.0
580,pa,centre,4255,"41,373",3.0,4.333333333333333,13.666666666666666,113.0
581,pa,monroe,1308,"36,665",3.1,3.925,28.55,1100.0
582,pa,juniata,941,"36,266",3.25,3.125,7.75,90.0
583,pa,jefferson,2050,"38,678",3.2666666666666666,3.9,18.733333333333334,822.0
584,pa,potter,568,"35,073",3.0,3.5,3.0,29.0
585,pa,greene,2369,"41,836",3.125,3.84375,17.125,757.0
586,pa,wayne,1123,"36,740",3.1,4.15,18.5,332.0
587,pa,perry,331,"38,499",3.1,3.2,15.25,479.0
588,pa,bedford,5172,"36,009",3.0,5.0,5.0,6.0
589,pa,indiana,7168,"35,033",3.0,2.5,8.0,14.0
590,ri,newport,24590,"58,825",3.0,4.0,23.0,55.0
591,ri,bristol,22131,"66,397",3.0,4.0,10.0,62.0
592,sc,lancaster,9175,"37,351",3.0,3.5,25.4,252.0
593,sc,laurens,8846,"30,681",3.0625,3.625,10.8125,460.0
594,sc,lexington,21737,"40,433",3.25,4.0,9.75,159.0
595,sc,mccormick,2346,"30,467",3.0,3.5,14.0,13.0
596,sc,marion,6427,"27,284",3.0,3.0,8.5,13.0
597,sc,newberry,10337,"33,748",3.1666666666666665,3.3333333333333335,10.0,623.0
598,sc,saluda,3632,"30,675",3.1818181818181817,3.6818181818181817,8.181818181818182,413.0
599,sc,spartanburg,37644,"38,173",3.0,5.0,2.0,52.0
600,sc,union,7764,"29,080",3.0,5.0,2.0,48.0
601,sc,york,8235,"39,488",3.1578947368421053,4.105263157894737,18.68421052631579,624.0
602,sc,orangeburg,12903,"29,671",3.0,3.590909090909091,14.181818181818182,396.0
603,sc,kershaw,2249,"35,877",3.0,3.8333333333333335,26.416666666666668,1100.0
604,sc,pickens,3164,"33,246",3.1666666666666665,3.75,16.833333333333332,222.0
605,sc,allendale,2979,"26,617",3.0,4.0,8.0,186.0
606,sc,hampton,2531,"27,252",3.0,3.75,5.75,167.0
607,sc,aiken,30778,"36,900",3.0,4.0,6.0,32.0
608,sc,anderson,27380,"34,814",3.0,4.0,7.0,34.0
609,sc,bamberg,3237,"30,041",3.0,4.25,17.0,111.0
610,sc,barnwell,4367,"29,978",3.0,4.0,6.0,29.0
611,sc,beaufort,13357,"48,552",3.0,4.0,7.0,56.0
612,sc,chesterfield,1420,"26,476",3.0,3.7666666666666666,23.266666666666666,980.0
613,sc,darlington,5928,"32,571",3.0,4.25,7.5,20.0
614,sc,dillon,6367,"24,259",3.0,3.1666666666666665,7.666666666666667,14.0
615,sc,edgefield,4769,"30,301",3.1666666666666665,3.5,9.0,174.0
616,sc,florence,37625,"36,050",3.0,4.25,7.5,18.0
617,sc,george,8779,"39,576",3.2,4.1,23.8,499.0
618,sc,chester,5393,"29,578",3.0,3.5,32.083333333333336,1300.0
619,sd,hamlin,247,"37,292",3.0,3.0,6.5,9.0
620,sd,turner,182,"56,665",4.0,4.0,16.0,61.0
621,sd,miner,33,"39,964",3.0,1.0,1.0,16.0
622,sd,spink,252,"54,583",3.0,4.166666666666667,5.666666666666667,26.0
623,sd,day,92,"43,932",3.0,2.5,3.0,5.0
624,sd,lake,50,"52,731",3.5,3.75,13.0,64.0
625,sd,union,55,"85,959",3.1538461538461537,4.5,54.30769230769231,1100.0
626,sd,aurora,789,"46,881",3.0,3.5,10.0,4.0
627,sd,brookings,24509,"42,256",3.0,3.5,10.0,4.0
628,sd,clark,1065,"51,723",3.0,2.5,3.0,9.0
629,sd,custer,1935,"42,449",3.0,3.6666666666666665,13.333333333333334,40.0
630,sd,jackson,160,"25,520",3.0714285714285716,4.142857142857143,14.642857142857142,905.0
631,sd,yankton,14700,"43,366",3.0,4.5,44.0,10.0
632,sd,grant,125,"56,042",3.0,2.5,3.0,6.0
633,sd,lincoln,1331,"59,375",4.0,4.0,16.0,61.0
634,tn,unicoi,3577,"33,592",3.0,4.0,6.0,41.0
635,tn,loudon,5809,"41,723",3.0,1.0,6.0,18.0
636,tn,dickson,15583,"34,521",4.0,3.0,8.5,13.0
637,tx,parker,4802,"48,793",3.0,3.9285714285714284,23.857142857142858,320.0
638,tx,newton,2359,"28,988",3.0,3.5,13.333333333333334,78.0
639,tx,menard,1398,"34,927",3.0,4.0,29.0,42.0
640,tx,presidio,3991,"37,989",3.5,3.5,31.5,3.0
641,tx,llano,3537,"43,872",3.5,2.5,5.5,26.0
642,tx,liberty,9349,"34,237",3.5,3.75,8.5,82.0
643,tx,montgomery,1034,"64,325",3.0,3.75,10.333333333333334,170.0
644,tx,refugio,2771,"45,700",3.3636363636363638,3.590909090909091,19.727272727272727,180.0
645,tx,san patricio,382,"42,008",3.1666666666666665,3.8333333333333335,15.666666666666666,150.0
646,tx,lampasas,7909,"46,015",3.0,5.0,7.0,47.0
647,tx,yoakum,5944,"45,913",3.6,3.2,9.6,126.0
648,tx,wilson,484,"41,750",3.0,4.1,16.0,136.0
649,tx,wharton,8654,"40,827",3.1176470588235294,4.147058823529412,36.35294117647059,2900.0
650,tx,rockwall,45112,"52,337",3.0,4.0,25.0,115.0
651,tx,terrell,18126,"48,732",3.0,3.8333333333333335,13.666666666666666,435.0
652,tx,sherman,42462,"62,704",3.0,4.25,3.5,29.0
653,tx,scurry,761,"49,252",3.0476190476190474,4.214285714285714,34.0,3900.0
654,tx,san saba,3158,"30,997",3.0,3.5,8.0,71.0
655,tx,san augustine,1877,"33,653",3.0,3.5,4.5,27.0
656,tx,trinity,2771,"32,491",4.0,4.0,6.0,14.0
657,tx,kenedy,3448,"55,325",3.0,3.1666666666666665,18.8,512.0
658,tx,jones,2083,"29,005",3.0,4.0,4.0,53.0
659,tx,crane,3680,"48,502",3.0,3.25,10.25,111.0
660,tx,comanche,4170,"38,180",3.0,2.5,5.0,22.0
661,tx,coleman,4379,"39,495",3.0,4.0,4.0,60.0
662,tx,caldwell,4397,"30,028",3.5,3.125,11.25,232.0
663,tx,burleson,47282,"40,362",4.0,4.0,4.0,70.0
664,tx,crockett,6532,"38,419",3.0,3.5,3.0,48.0
665,tx,bastrop,9420,"31,882",3.0,3.0,17.0,26.0
666,tx,kaufman,7467,"37,453",3.0,4.0,16.166666666666668,316.0
667,tx,andrews,13762,"53,851",3.0,3.1666666666666665,14.0,120.0
668,tx,anderson,234,"30,978",3.1666666666666665,3.5,9.0,160.0
669,tx,mason,2264,"43,435",3.0,4.0,1.0,53.0
670,tx,jasper,7644,"36,848",3.0,3.5,3.0,52.0
671,tx,dawson,797,"31,777",3.0,3.125,20.0,308.0
672,tx,henderson,13280,"36,123",3.3333333333333335,2.5,11.666666666666666,149.0
673,tx,hemphill,1239,"95,018",3.0,5.0,3.0,35.0
674,tx,haskell,3242,"34,551",3.0,4.0,4.0,6.0
675,tx,jefferson,1961,"40,555",3.5,3.5,9.0,140.0
676,tx,hardin,913,"41,209",3.0,5.0,3.0,32.0
677,tx,gonzales,7606,"42,371",3.0,3.5,3.0,7.0
678,tx,goliad,1976,"44,484",4.0,3.5,7.0,67.0
679,tx,galveston,50457,"48,054",3.0,4.0,18.5,60.0
680,tx,franklin,1623,"34,871",3.3333333333333335,2.5,13.666666666666666,202.0
681,tx,ector,726,"47,802",3.0,4.25,3.5,50.0
682,tx,eastland,3919,"49,212",3.0,3.0,9.0,17.0
683,tx,hamilton,3016,"52,377",3.0,4.166666666666667,8.833333333333334,206.0
684,ut,washington,27686,"31,163",3.0,4.0,5.0,83.0
685,ut,tooele,35251,"31,564",3.0,2.5,5.0,14.0
686,ut,uintah,1342,"34,107",3.0,4.5,15.0,81.0
687,va,shenandoah,2339,"39,354",3.0,4.5,15.0,6.0
688,va,pulaski,8726,"35,624",3.0,3.0,9.0,40.0
689,va,surry,220,"37,898",3.25,3.5,16.125,235.0
690,va,floyd,439,"33,906",3.0,3.25,12.0,60.0
691,va,buchanan,1171,"32,044",3.3333333333333335,3.5,12.666666666666666,226.0
692,va,appomattox,1792,"33,792",3.0,3.5,4.0,90.0
693,va,franklin,8013,"35,700",3.142857142857143,3.7857142857142856,12.785714285714286,734.0
694,vt,essex,21911,"32,250",3.125,3.625,26.25,129.0
695,vt,franklin,1434,"41,083",3.212121212121212,3.696969696969697,17.424242424242426,507.0
696,vt,washington,1016,"51,829",3.1875,4.03125,25.625,262.0
697,vt,bennington,15002,"47,187",3.0,3.5,8.0,11.0
698,vt,chittenden,1190,"54,081",3.0,4.375,41.0,30.0
699,vt,windham,401,"45,232",3.0,3.6666666666666665,23.416666666666668,194.0
700,vt,windsor,3348,"51,248",3.0,3.625,38.25,9.0
701,vt,grand isle,2092,"52,279",3.5,2.25,8.0,13.0
702,wa,walla walla,32986,"39,426",3.0,2.0,18.0,34.0
703,wa,pacific,7219,"37,554",3.0,5.0,6.0,50.0
704,wa,garfield,618,"40,606",3.0,2.5,28.0,24.0
705,wa,snohomish,10185,"46,896",3.076923076923077,4.269230769230769,104.23076923076923,2000.0
706,wa,kittitas,1493,"37,142",3.0,2.0,40.0,23.0
707,wa,okanogan,2591,"36,553",3.0,3.5,8.5,13.0
708,wa,asotin,1294,"40,377",3.0,4.0,6.5,23.0
709,wi,rusk,411,"38,750",3.0,2.0,3.0,17.0
710,wi,lafayette,5979,"41,854",3.0,4.5,6.0,31.0
711,wi,grant,930,"38,957",3.0,4.0,18.0,39.0
712,wi,dunn,5250,"36,749",3.0,3.9,20.8,232.0
713,wi,washington,716,"49,977",3.0,4.666666666666667,11.333333333333334,26.0
714,wi,calumet,1483,"44,584",3.0,3.7,14.3,250.0
715,wi,forest,1082,"35,826",3.0,2.5,3.0,13.0
716,wi,pierce,818,"41,714",3.0625,4.03125,27.8125,930.0
717,wi,langlade,449,"38,889",3.0,3.3333333333333335,8.0,31.0
718,wi,marathon,1105,"43,801",3.0,3.3333333333333335,8.0,24.0
719,wi,douglas,728,"37,422",3.0,4.75,6.5,45.0
720,wi,oneida,4746,"44,723",3.142857142857143,3.2857142857142856,5.714285714285714,146.0
721,wi,pepin,717,"43,359",3.25,3.0625,13.125,241.0
722,wi,richland,1259,"38,365",3.0,3.3,34.6,38.0
723,wi,rock,3211,"38,799",3.142857142857143,3.9285714285714284,17.0,776.0
724,wi,trempealeau,1880,"40,883",3.0,2.5,3.0,10.0
725,wi,walworth,1713,"41,674",3.0,3.0,66.0,7.0
726,wi,polk,4006,"40,951",3.0,3.6666666666666665,12.666666666666666,48.0
727,wi,vernon,7678,"36,839",3.0,3.5,18.0,35.0
728,wi,wood,759,"41,025",3.0,3.25,4.5,56.0
729,wi,vilas,229,"45,830",3.0,3.5,16.0,29.0
730,wi,jackson,986,"40,515",3.0,4.0,15.0,66.0
731,wi,adams,1895,"34,448",3.0,3.3,34.6,60.0
732,wi,barron,3321,"42,944",3.0,2.0,3.0,5.0
733,wi,brown,274,"46,364",3.090909090909091,3.590909090909091,6.7272727272727275,215.0
734,wi,lincoln,298,"39,220",3.0,4.083333333333333,10.333333333333334,164.0
735,wi,jefferson,8034,"39,794",3.0,5.0,7.0,56.0
736,wi,green lake,958,"43,012",3.111111111111111,3.4444444444444446,17.444444444444443,204.0
737,wi,la crosse,51567,"43,802",3.0,3.3333333333333335,8.333333333333334,28.0
738,wi,waupaca,5896,"41,358",3.0,3.6666666666666665,3.8333333333333335,171.0
739,wi,sheboygan,48180,"45,449",3.0,4.5,83.0,19.0
740,wi,oconto,4517,"40,612",3.0,3.25,6.0,8.0
741,wi,marinette,10608,"39,004",3.0,3.25,16.5,15.0
742,wi,manitowoc,32627,"43,040",3.0,4.5,5.5,12.0
743,wv,wayne,1392,"29,049",3.0,3.0,4.0,33.0
744,wv,morgan,30955,"30,670",3.0,4.75,1.5,72.0
745,wv,clay,448,"28,882",3.0,5.0,5.5,53.0
746,wy,laramie,32473,"49,426",3.0,3.5,9.0,21.0
