,State,City,Pop,PCI,P total,price,rating,review,Total,Price perc
54,ca,alameda,78338,59085,205,1.721951219512195,3.9634146341463414,425.5073170731707,1700.0,0.12058823529411765
55,ca,san bernardino,215941,34320,202,1.5148514851485149,3.7524752475247523,270.5049504950495,1800.0,0.11222222222222222
56,ca,fresno,530093,37434,201,1.63681592039801,3.942786069651741,190.75621890547265,1400.0,0.14357142857142857
57,ca,imperial,17695,32890,15,1.6,3.9,76.86666666666666,56.0,0.26785714285714285
58,ca,los angeles,3990456,52233,212,1.778301886792453,4.160377358490566,1069.6745283018868,8200.0,0.025853658536585365
59,ca,colusa,5911,41877,18,1.3888888888888888,3.9166666666666665,26.944444444444443,21.0,0.8571428571428571
60,ca,merced,83316,35361,51,1.5490196078431373,3.6862745098039214,125.13725490196079,167.0,0.30538922155688625
61,ca,monterey,28289,47557,152,1.7894736842105263,3.7401315789473686,457.07894736842104,457.0,0.33260393873085337
62,ca,napa,79263,59563,133,1.6766917293233083,3.612781954887218,306.14285714285717,445.0,0.298876404494382
63,ca,orange,139484,57165,216,1.6342592592592593,3.951388888888889,604.1296296296297,2600.0,0.08307692307692308
64,ca,madera,65706,35754,47,1.3191489361702127,3.148936170212766,58.48936170212766,126.0,0.373015873015873
65,co,montezuma,68,39527,66,1.7272727272727273,3.75,189.34848484848484,183.0,0.36065573770491804
66,co,sedgwick,140,54366,30,1.4333333333333333,3.75,30.1,110.0,0.2727272727272727
67,co,saguache,504,27918,5,1.2,4.2,29.0,8.0,0.625
68,co,pueblo,111750,33932,81,1.4567901234567902,3.253086419753086,44.382716049382715,246.0,0.32926829268292684
69,co,pitkin,72,126611,18,1.7777777777777777,4.138888888888889,120.5,53.0,0.33962264150943394
70,co,ouray,1010,51437,11,1.8181818181818181,3.6818181818181817,108.9090909090909,19.0,0.5789473684210527
71,co,montrose,19512,34155,18,1.8333333333333333,4.138888888888889,86.61111111111111,66.0,0.2727272727272727
72,co,moffat,120,40342,74,1.5135135135135136,3.608108108108108,47.67567567567568,230.0,0.3217391304347826
73,co,yuma,3460,52760,4,1.25,2.875,4.25,9.0,0.4444444444444444
74,co,kit carson,238,35048,14,1.1428571428571428,3.75,42.57142857142857,25.0,0.56
75,co,kiowa,757,52054,14,1.4285714285714286,3.3214285714285716,24.785714285714285,20.0,0.7
76,co,gunnison,6594,40429,20,1.85,4.0,83.2,30.0,0.6666666666666666
77,co,eagle,6961,60847,18,1.7777777777777777,3.9444444444444446,58.888888888888886,25.0,0.72
78,co,dolores,958,33107,5,1.8,3.7,37.8,8.0,0.625
79,co,denver,716492,68046,196,1.8520408163265305,4.145408163265306,428.6683673469388,2900.0,0.06758620689655172
80,co,delta,8920,33209,14,1.7142857142857142,3.857142857142857,22.571428571428573,30.0,0.4666666666666667
81,co,crowley,167,18464,13,1.3846153846153846,4.076923076923077,21.46153846153846,40.0,0.325
82,co,alamosa,9997,32221,15,1.4666666666666666,4.133333333333334,97.13333333333334,48.0,0.3125
83,co,las animas,2190,37013,15,1.3333333333333333,4.166666666666667,19.733333333333334,67.0,0.22388059701492538
