,State,City,name,cat,price,rating,review,BusinessType,Total
115, wi,rock,Carbon World Health,Medical Spas,$$$$,5.0,2,spa,776
116, wi,rock,Gabrielle Laden Healing Arts,Life Coach,0,5.0,2,spa,776
117, wi,rock,Chinese Relaxation Center,Massage Therapy,0,3.5,3,spa,776
118, wi,rock,Nails For You,Nail Salons,$,4.0,9,spa,776
119, wi,rock,"Wildwood Family Clinic, SC",Physical Therapy,0,5.0,2,spa,776
120, wi,rock,Nail Couture,Nail Salons,$$,4.5,15,spa,776
121, wi,rock,Saving Grace Center for Healing and Wellness,Massage Therapy,0,5.0,1,spa,776
122, wi,rock,Phenix Salon Suites,Hair Salons,0,5.0,2,spa,776
123, wi,rock,Kim's Nails,Nail Salons,$$,4.5,37,spa,776
124, wi,rock,Happy Nails and Spa,Nail Salons,0,3.0,6,spa,776
125, wi,rock,Glo Salon,Hair Salons,0,5.0,3,spa,776
126, wi,rock,Chrysalis Hair and Body,Hair Salons,$$,5.0,7,spa,776
127, wi,rock,Hair Paradise,Barbers,$$,5.0,3,spa,776
128, wi,rock,Why Knot Massage,Massage,$$,4.0,5,spa,776
129, wi,rock,Dermatology Specialists of Illinois,Dermatologists,0,5.0,1,spa,776
130, wi,rock,Fresh Complexions,Aestheticians,$$,5.0,1,spa,776
131, wi,rock,Totally You Hair Salon,Nail Salons,$$,4.5,3,spa,776
132, wi,rock,"Spa La Vie, Organic Skin Spa",Skin Care,0,5.0,1,spa,776
133, wi,rock,BellaLuxe Nails,Nail Salons,0,5.0,4,spa,776
134, wi,rock,Out of Our Hands,Massage,$,5.0,3,spa,776
135, wi,rock,Star Nails,Nail Technicians,$$$,4.5,8,spa,776
136, wi,rock,Bakke Chiropractic Clinic,Chiropractors,0,5.0,1,spa,776
137, wi,rock,Q Nail Spa,Nail Salons,$$,4.0,16,spa,776
138, wi,rock,Facilitated Healing,Acupuncture,0,5.0,1,spa,776
139, wi,rock,"Jonathan Garber, LMT",Massage Therapy,0,4.0,1,spa,776
140, wi,rock,VIP Nails,Nail Salons,$$,4.0,13,spa,776
141, wi,rock,Mindful Hands of Madison,Massage Therapy,0,4.0,4,spa,776
142, wi,rock,Su's Clinic,Acupuncture,0,4.0,1,spa,776
143, wi,rock,Nails For You,Nail Salons,$$,2.0,3,spa,776
144, wi,rock,Atwood Acupuncture Center,Acupuncture,0,3.5,3,spa,776
145, wi,rock,Massage Envy - Delafield,Massage,$,5.0,5,spa,776
146, wi,rock,Bedazzled Salon and Day Spa,Hair Salons,$$,2.0,13,spa,776
147, wi,rock,Love + Light Hairdressing,Hair Salons,0,5.0,9,spa,776
148, wi,rock,Reneu Health & Medispa Jill P Wohlfeil,Weight Loss Centers,$,4.0,3,spa,776
149, wi,rock,Crystal Lake Massage Therapy,Massage,0,3.5,3,spa,776
150, wi,rock,Bakke Chiropractic Clinic,Chiropractors,0,4.5,2,spa,776
151, wi,rock,Midwest Beauty House,Hair Salons,$$,5.0,15,spa,776
152, wi,rock,Chudy Chiropractic Clinic,Chiropractors,0,5.0,1,spa,776
153, wi,rock,Krieser Chiropractic Family Wellness Center,Chiropractors,0,5.0,3,spa,776
154, wi,rock,D & A Salon,Hair Salons,0,4.5,7,spa,776
155, wi,rock,Revel Salon,Hair Salons,$$,5.0,3,spa,776
156, wi,rock,Salon KB,Hair Salons,$$,4.0,14,spa,776
157, wi,rock,Blue Sky Med Spa,Medical Spas,$$,3.5,3,spa,776
158, wi,rock,Op Nails,Nail Salons,$,3.5,3,spa,776
159, wi,rock,Luxe Salon,Hair Salons,0,4.5,7,spa,776
160, wi,rock,Four Lakes Athletic Club,Gyms,0,3.0,2,spa,776
161, wi,rock,Parkins Plastic Surgery,Plastic Surgeons,0,5.0,1,spa,776
162, wi,rock,Bodywork For the Working Body,Massage Therapy,0,5.0,1,spa,776
163, wi,rock,Hair Studio & Day Spa,Skin Care,$$,3.5,10,spa,776
164, wi,rock,Blush Nail Boutique - Madison,Nail Salons,$$,3.0,62,spa,776
165, wi,rock,Happy Feet Salon,Massage,0,3.0,2,spa,776
166, wi,rock,K Nails,Nail Salons,$$,3.5,4,spa,776
167, wi,rock,The Experience Salon,Hair Salons,$$,5.0,2,spa,776
168, wi,rock,Vivid Salon,Hair Stylists,$$,5.0,3,spa,776
169, wi,rock,Glacier's Edge Salon & Spa,Day Spas,$$,2.0,1,spa,776
170, wi,rock,K T Nails,Nail Salons,$$,4.5,11,spa,776
171, wi,rock,JoVi Nails,Waxing,$,3.5,28,spa,776
172, wi,rock,Glow Beauty Express,Reflexology,0,5.0,1,spa,776
173, wi,rock,CQ Nails Spa & Tans,Nail Salons,$,3.5,23,spa,776
174, wi,rock,Anaala Salon & Spa,Nail Salons,$$,3.5,31,spa,776
175, wi,rock,THRIVE Madison,Trainers,$$,5.0,2,spa,776
176, wi,rock,OrganiCuts,Hair Salons,0,4.5,7,spa,776
177, wi,rock,Us Nails & Spa,Nail Salons,$$,3.5,24,spa,776
178, wi,rock,Fitness Lifestyles of Freeport,Gyms,0,2.5,3,spa,776
179, wi,rock,Phillip's Nails and Spa,Nail Salons,$$,3.5,27,spa,776
180, wi,rock,Maven Hair Studio,Hair Salons,$$,5.0,2,spa,776
181, wi,rock,2 The Core Bodywork,Pilates,0,5.0,4,spa,776
182, wi,rock,Wisconsin Spinal Rehab Center,Chiropractors,0,3.0,2,spa,776
183, wi,rock,Aveda Institute Madison Salon,Skin Care,$,3.0,58,spa,776
184, wi,rock,Regis Salon,Hair Salons,0,3.0,10,spa,776
185, wi,rock,Rejuvenation Bodyworks,Massage,$$,5.0,2,spa,776
186, wi,rock,1 Nails &Spa Salon,Nail Salons,$$,3.5,6,spa,776
187, wi,rock,A to Z Chiropractic,Chiropractors,0,5.0,3,spa,776
188, wi,rock,Lake Geneva Chiropractic,Chiropractors,0,3.5,3,spa,776
189, wi,rock,"Salon De Belle, LLC",Hair Salons,$$,4.5,7,spa,776
190, wi,rock,Lotus Nails Bar & Spa,Nail Salons,$$,3.5,119,spa,776
191, wi,rock,SJ Massage,Reflexology,0,1.0,1,spa,776
192, wi,rock,Hairadise Salon,Hair Salons,$$,4.5,7,spa,776
193, wi,rock,Parfitt Facial Cosmetic Surgery Center,Cosmetic Surgeons,$,5.0,1,spa,776
194, wi,rock,Nails 4 U,Nail Salons,$$,4.5,57,spa,776
195, wi,rock,Salon C,Hair Salons,0,5.0,3,spa,776
196, wi,rock,Soothing Touch Massage Therapy,Massage Therapy,0,1.0,1,spa,776
197, wi,rock,The Buzz,Hair Salons,$,5.0,3,spa,776
198, wi,rock,Pepper Annex,Blow Dry/Out Services,$$,4.5,15,spa,776
199, wi,rock,Salon Cambrai,Hair Salons,$$,4.0,5,spa,776
0, wi,dodge,Spalon,Day Spas,0,5.0,1,spa,10
1, wi,dodge,White Pebble Spa,Massage,0,5.0,1,spa,10
2, wi,dodge,Rest Stop Massage,Massage,0,5.0,1,spa,10
3, wi,dodge,Centered Massage & Wellness,Massage Therapy,0,5.0,1,spa,10
4, wi,dodge,Mandala Center For Wellness,Medical Spas,0,4.0,1,spa,10
5, wi,dodge,Nostallja Studio,Skin Care,0,2.5,3,spa,10
6, wi,dodge,5 West Hair Salon,Hair Salons,0,4.5,3,spa,10
7, wi,dodge,Back to Health Chiropractic & Wellness,Chiropractors,0,3.0,2,spa,10
8, wi,dodge,Luxury Nails &Spa,Nail Salons,0,3.0,8,spa,10
9, wi,dodge,Wayne Kulas Massage Therapy,Massage Therapy,0,1.0,2,spa,10
0, wi,trempealeau,Spalon,Day Spas,0,5.0,1,spa,10
1, wi,trempealeau,Sitara Salon & Spa,Hair Salons,$$,5.0,5,spa,10
2, wi,trempealeau,Brilliant Bodywork,Skin Care,$,4.0,5,spa,10
3, wi,trempealeau,Sue Kolve's Salon & Day Spa,Day Spas,$$$,3.0,4,spa,10
4, wi,trempealeau,Balanced Bodywork Massage Therapy,Massage Therapy,0,4.0,4,spa,10
5, wi,trempealeau,Nostallja Studio,Skin Care,0,2.5,3,spa,10
6, wi,trempealeau,Luxury Nails &Spa,Nail Salons,0,3.0,8,spa,10
7, wi,trempealeau,Wayne Kulas Massage Therapy,Massage Therapy,0,1.0,2,spa,10
8, wi,trempealeau,Body & Sol,Massage Therapy,$$$,2.0,2,spa,10
9, wi,trempealeau,L A Nails,Nail Salons,$$,3.0,16,spa,10
0, wi,walworth,Clear Waters Salon and Day Spa,Hair Salons,$$,4.5,40,spa,7
1, wi,walworth,Avani Spa,Day Spas,$$$,3.0,66,spa,7
2, wi,walworth,Mia Faccia,Skin Care,$$,4.5,26,spa,7
3, wi,walworth,The Abbey Resort,Hotels,$$,3.0,362,spa,7
4, wi,walworth,Get Pampered Mini Spa,Massage,0,3.5,3,spa,7
5, wi,walworth,Twisted Scissors Salon & Spa,Hair Salons,0,5.0,2,spa,7
6, wi,walworth,Salon Sassy,Hair Stylists,0,4.5,3,spa,7
0, wi,polk,Palms Massage Spa,Massage,$$,4.5,2,spa,48
1, wi,polk,Salon East Salon and Spa,Hair Salons,$$,4.5,4,spa,48
2, wi,polk,Healing Elements Day Spa,Day Spas,$$,2.5,11,spa,48
3, wi,polk,Absolute Necessities Day Spa,Day Spas,$$,4.5,7,spa,48
4, wi,polk,Restorative Touch Massage Therapy,Massage,$$,4.0,4,spa,48
5, wi,polk,Pink Lemonade Salon & Day Spa,Hair Salons,$$$,3.5,24,spa,48
6, wi,polk,InTouch Therapeutic Massage,Massage,$$,4.5,3,spa,48
7, wi,polk,Woodridge Chiropractic Clinic,Chiropractors,0,5.0,1,spa,48
8, wi,polk,Blue Luna Yoga & Wellness,Yoga,0,5.0,2,spa,48
9, wi,polk,Celestial Massage and Spa,Day Spas,0,5.0,1,spa,48
10, wi,polk,Orient spa,Massage,0,5.0,1,spa,48
11, wi,polk,Back On Track Massage Therapy,Massage Therapy,0,5.0,3,spa,48
12, wi,polk,Falkowski Chiropractic & Wellness Clinic,Massage,0,5.0,1,spa,48
13, wi,polk,Pure Aveda Salon & Spa,Hair Salons,0,2.0,3,spa,48
14, wi,polk,Chiropractic Company - Germantown,Physical Therapy,0,5.0,2,spa,48
15, wi,polk,Elite Nails & Spa,Nail Salons,$$$,3.0,8,spa,48
16, wi,polk,Yama Yoga True North,Yoga,0,5.0,1,spa,48
17, wi,polk,Creating Wellness Center,Massage Therapy,0,5.0,12,spa,48
18, wi,polk,Tangerine Salon,Hair Salons,$$$,4.5,6,spa,48
19, wi,polk,Best Health Option Acupuncture & Wellness,Acupuncture,0,5.0,4,spa,48
0, wi,vernon,The Woodhouse Day Spa - Mukwonago,Day Spas,$$$,3.5,18,spa,35
1, wi,vernon,Signature Salon & Spa,Day Spas,$$,4.5,15,spa,35
2, wi,vernon,Allure Hair Salon and Spa,Massage,0,3.5,3,spa,35
3, wi,vernon,Enve Salon & Day Spa,Day Spas,$$,4.5,12,spa,35
4, wi,vernon,Jen's Head To Toe Wellness Therapy,Massage,0,5.0,1,spa,35
5, wi,vernon,Remedy Massage,Massage Therapy,0,5.0,4,spa,35
6, wi,vernon,L Spa,Nail Salons,$$,5.0,4,spa,35
7, wi,vernon,Deeply Touched Massage Therapy,Massage Therapy,0,5.0,2,spa,35
8, wi,vernon,Catalyst Wellness,Chiropractors,0,5.0,3,spa,35
9, wi,vernon,Lotus Massage Therapy,Massage,0,5.0,2,spa,35
10, wi,vernon,Badger Health Center,Massage,0,5.0,3,spa,35
11, wi,vernon,Saving Grace Center for Healing and Wellness,Massage Therapy,0,5.0,1,spa,35
12, wi,vernon,Avolen Wellness Center,Day Spas,$$,4.5,3,spa,35
13, wi,vernon,#1Nails&Spa,Nail Salons,0,5.0,5,spa,35
14, wi,vernon,Anna's Soothing Service Plus,Massage,$$,5.0,3,spa,35
15, wi,vernon,Love Nail Spa,Nail Salons,$$,4.0,31,spa,35
16, wi,vernon,One Source Wellness and Chiropractic,Chiropractors,$$,5.0,9,spa,35
17, wi,vernon,Back In Balance Therapeutic Massage,Massage Therapy,0,5.0,3,spa,35
18, wi,vernon,Creating Wellness Center,Massage Therapy,0,5.0,12,spa,35
19, wi,vernon,Hand & Stone Massage and Facial Spa,Massage,0,2.5,3,spa,35
0, wi,wood,Adams Deborah Wellness Spa,Day Spas,$$,4.0,9,spa,56
1, wi,wood,Tiarah Day Spa & Salon,Day Spas,0,5.0,5,spa,56
2, wi,wood,Warm Touch Body Spa,Day Spas,0,3.0,2,spa,56
3, wi,wood,Serenity Now Massage & Bodywork,Day Spas,$$,4.5,4,spa,56
4, wi,wood,Studio E Salon and Spa,Hair Salons,$$,5.0,3,spa,56
5, wi,wood,Bare Boutique & Spa,Spray Tanning,0,5.0,1,spa,56
6, wi,wood,Cura Salon,Nail Salons,$$,4.5,8,spa,56
7, wi,wood,Forget Me Not Nails Salon,Nail Salons,0,5.0,2,spa,56
8, wi,wood,Hot Waters Spa,Massage,$$$,3.0,5,spa,56
9, wi,wood,"Essential Massage & Wellness by Amy, LLC",Massage Therapy,0,5.0,3,spa,56
10, wi,wood,Q Nails & Spa,Day Spas,0,3.5,10,spa,56
11, wi,wood,Bliss Spa and Salon,Day Spas,0,5.0,2,spa,56
12, wi,wood,High Street Salon Spa & Travel,Massage,0,3.0,2,spa,56
13, wi,wood,Nails & Spa,Nail Salons,$$,4.0,3,spa,56
14, wi,wood,212 Spa,Day Spas,0,4.5,2,spa,56
15, wi,wood,Verve Salon/Spa,Hair Salons,$$,5.0,4,spa,56
16, wi,wood,Apex Wellness,Trainers,$$,5.0,3,spa,56
17, wi,wood,Dayspring Health Spa,Day Spas,$$$,3.5,4,spa,56
18, wi,wood,New Leaf Massage,Massage,0,4.5,2,spa,56
19, wi,wood,A Healthy Touch Massage Therapy & Bodywork,Massage,0,5.0,1,spa,56
0, wy,laramie,Cartouche Day Spa,Day Spas,$$,5.0,5,spa,21
1, wy,laramie,Luna Salon and Med Spa,Hair Stylists,$$,4.5,5,spa,21
2, wy,laramie,Blooming Lemon,Body Contouring,0,5.0,2,spa,21
3, wy,laramie,Natural Balance,Massage,0,5.0,1,spa,21
4, wy,laramie,Ahimsa,Yoga,0,5.0,4,spa,21
5, wy,laramie,Deep Tissue Sports and Medical Massage,Massage,0,5.0,1,spa,21
6, wy,laramie,"Spine & Injury Clinic of Laramie, PC",Chiropractors,0,5.0,2,spa,21
7, wy,laramie,Acupuncture & Natural Health Clinic,Naturopathic/Holistic,0,5.0,1,spa,21
8, wy,laramie,Albany County Chiropractic Center,Chiropractors,0,5.0,1,spa,21
9, wy,laramie,Naprapathy and Eurasian Healing Arts,Chiropractors,0,5.0,1,spa,21
10, wy,laramie,"Jenny Berchenbriter, CMT",Massage Therapy,0,5.0,3,spa,21
11, wy,laramie,Aspen Family Chiropractic,Chiropractors,0,4.0,1,spa,21
12, wy,laramie,Homestead Physical Therapy & Massage,Physical Therapy,0,5.0,1,spa,21
13, wy,laramie,Absolute Acrylic Nail Spa & Salon,Nail Salons,$$,4.0,1,spa,21
14, wy,laramie,Grand Nails & Spa,Nail Salons,$$$,3.5,9,spa,21
15, wy,laramie,Le Nails And Spa,Nail Salons,$,3.5,19,spa,21
16, wy,laramie,Laramie Physicians For Women and Children,Obstetricians & Gynecologists,0,3.0,2,spa,21
17, wy,laramie,Laramie Medical Spa and Vein Center,Skin Care,0,3.0,2,spa,21
18, wy,laramie,Nails Tech,Nail Salons,$$,1.0,3,spa,21
19, wy,laramie,Great Clips,Hair Salons,$$,2.5,10,spa,21
0, wy,sheridan,Ginger Salon,Waxing,0,5.0,2,spa,8
1, wy,sheridan,Derma Bella Progressive Skin Care,Skin Care,$$,5.0,1,spa,8
2, wy,sheridan,Journeys Center of Wellbeing,Yoga,0,5.0,1,spa,8
3, wy,sheridan,Alessence Massage & Skincare Atelier,Skin Care,0,5.0,1,spa,8
4, wy,sheridan,Mirror Mirror Salon and Day Spa,Hair Salons,0,3.0,1,spa,8
5, wy,sheridan,A Place of Wholeness,Massage,0,5.0,1,spa,8
6, wy,sheridan,Sheridan Nails And Spa,Nail Salons,0,2.0,10,spa,8
7, wy,sheridan,"Scott N Bateman, MD - Sheridan Ear Nose & Throat",Ear Nose & Throat,0,5.0,1,spa,8
0, ca,ventura,Coastal Skin Care,Day Spas,$$,5.0,83,spa,454
1, ca,ventura,Vie the Spa,Day Spas,$$,4.5,39,spa,454
2, ca,ventura,Twin Palms Health and Beauty,Skin Care,$$,5.0,50,spa,454
3, ca,ventura,Orange Health Spa,Massage Therapy,$,4.5,54,spa,454
4, ca,ventura,Pure Skin Wellness Spa,Skin Care,$$,5.0,11,spa,454
5, ca,ventura,The Sauna Studio,Massage,$$,5.0,24,spa,454
6, ca,ventura,Plush Med Spa,Medical Spas,$$,4.5,57,spa,454
7, ca,ventura,Embassy Suites Mandalay Beach Resort Spa,Day Spas,$$$$,4.5,7,spa,454
8, ca,ventura,Ventura Float Center,Massage,$$,4.5,20,spa,454
9, ca,ventura,Beauty Lounge Medspa + Wellness,Day Spas,$$,5.0,47,spa,454
10, ca,ventura,Ventura Skin Care,Skin Care,$$,5.0,11,spa,454
11, ca,ventura,Haven,Massage,0,4.5,14,spa,454
12, ca,ventura,Embody Wellness,Massage,$$,5.0,58,spa,454
13, ca,ventura,Sweet Surrender Day Spa,Day Spas,$$,4.5,12,spa,454
14, ca,ventura,Relax'N Spa Massage,Massage Therapy,0,4.0,55,spa,454
15, ca,ventura,Sun Spa & Massage,Massage,$,4.0,57,spa,454
16, ca,ventura,The Zen Stop,Massage,$$,4.5,13,spa,454
17, ca,ventura,Peace Place,Massage Therapy,0,4.5,163,spa,454
18, ca,ventura,A Secret Place Salon & Day Spa,Skin Care,$$,4.5,62,spa,454
19, ca,ventura,Pure Body Works,Massage Therapy,0,5.0,7,spa,454
20, ca,ventura,Nourished Nails by Ashley Nicks,Nail Technicians,0,5.0,17,spa,454
21, ca,ventura,Encore Nails & Spa,Nail Salons,$$,4.5,70,spa,454
22, ca,ventura,Butterfly Kisses; a holistic approach,Massage,$$,4.5,7,spa,454
23, ca,ventura,Face Forward Skin and Body Care,Skin Care,$$,5.0,3,spa,454
24, ca,ventura,Celtic Carma Salon,Skin Care,$$,4.5,12,spa,454
25, ca,ventura,Luxe Aesthetic Surgery & Medical Spa,Medical Spas,$$,4.0,36,spa,454
26, ca,ventura,Max Relax,Massage,$,3.5,50,spa,454
27, ca,ventura,Glow Massage and Skin Care,Massage,$$,5.0,6,spa,454
28, ca,ventura,Asian Spa,Massage,$,3.5,56,spa,454
29, ca,ventura,Alejandro Salon,Hair Salons,$$,4.5,122,spa,454
30, ca,ventura,KINshoppe Salon & Day Spa,Day Spas,$$,4.5,80,spa,454
31, ca,ventura,Clear Skin Spa,Medical Spas,0,5.0,5,spa,454
32, ca,ventura,Massage By Jen,Massage,$$,5.0,3,spa,454
33, ca,ventura,BODYSMART,Massage,$,4.5,9,spa,454
34, ca,ventura,Vital Body Healing Spa & Salon,Massage,$$,4.5,12,spa,454
35, ca,ventura,Oriental Massage,Massage,0,4.5,3,spa,454
36, ca,ventura,CJoyceHeart Therapeutic Massage,Massage Therapy,0,5.0,19,spa,454
37, ca,ventura,Bella Mar Day Spa and Salon,Hair Salons,$$,3.5,106,spa,454
38, ca,ventura,Nails By Kim,Nail Salons,$$,4.5,157,spa,454
39, ca,ventura,Xpanded Therapies by Alex Waites,Massage Therapy,0,5.0,17,spa,454
40, ca,ventura,Miracle Massage,Massage Therapy,0,2.5,31,spa,454
41, ca,ventura,Massage by Patti,Massage,0,5.0,1,spa,454
42, ca,ventura,Crush Salon & Dry Bar,Hair Salons,$$,4.5,45,spa,454
43, ca,ventura,French Chiropractic Sports & Family Wellness,Chiropractors,0,5.0,10,spa,454
44, ca,ventura,Globerman Physical Therapy,Physical Therapy,0,5.0,15,spa,454
45, ca,ventura,Lois Dominguez Massage Therapy,Massage,0,5.0,6,spa,454
46, ca,ventura,Camarillo Day Spa,Massage Therapy,$$,3.5,34,spa,454
47, ca,ventura,Amazing Massage,Massage Therapy,0,5.0,1,spa,454
48, ca,ventura,Kim Massage,Massage,$$,5.0,17,spa,454
49, ca,ventura,Luxe Salon and Day Spa,Hair Salons,$$,4.0,39,spa,454
50, ca,ventura,"Greg Albaugh, DO - Visage Ventura Medi-Spa",Medical Spas,0,5.0,1,spa,454
51, ca,ventura,Hair Free Forever,Hair Removal,$$,4.0,50,spa,454
52, ca,ventura,Younique Foot Spa,Massage,$,3.5,61,spa,454
53, ca,ventura,Ageless Men's Health,Medical Spas,0,5.0,2,spa,454
54, ca,ventura,Silhouettes By The Beach,Hair Salons,$$,4.5,58,spa,454
55, ca,ventura,Blazing Scissors,Hair Stylists,$$,5.0,4,spa,454
56, ca,ventura,ArchiTexture,Hair Salons,$$,4.5,33,spa,454
57, ca,ventura,Bloom Med Spa 805,Medical Spas,0,5.0,1,spa,454
58, ca,ventura,Healing by Hilary,Massage Therapy,0,5.0,2,spa,454
59, ca,ventura,"Jenna Fleur, LMT",Massage Therapy,0,5.0,7,spa,454
60, ca,ventura,Dorys Beauty Salon,Hair Salons,$,5.0,2,spa,454
61, ca,ventura,Ivy's Nails,Nail Salons,$$,4.5,62,spa,454
62, ca,ventura,Ten Dash One Hair Studio,Hair Salons,$$,5.0,248,spa,454
63, ca,ventura,Celebs Salon,Hair Salons,$$$,4.5,27,spa,454
64, ca,ventura,Myofascial Massage,Massage Therapy,0,5.0,1,spa,454
65, ca,ventura,Santa Monica Healing Arts Center,Massage Therapy,0,5.0,1,spa,454
66, ca,ventura,Hey Beautiful Blow Dry Lounge,Blow Dry/Out Services,$$,4.0,65,spa,454
67, ca,ventura,Osiyo Salon & Spa,Cosmetics & Beauty Supply,$$,4.5,22,spa,454
68, ca,ventura,Skin Magician,Waxing,0,5.0,4,spa,454
69, ca,ventura,Preference Salon & Spa,Day Spas,$,5.0,1,spa,454
70, ca,ventura,Ocean Massage Therapy,Massage,0,3.0,4,spa,454
71, ca,ventura,Cherry Blossom Spa,Massage Therapy,0,5.0,1,spa,454
72, ca,ventura,Le's Nail & Spa,Day Spas,$$,3.5,195,spa,454
73, ca,ventura,De Soto Salon & Spa,Day Spas,$$,4.5,28,spa,454
74, ca,ventura,Chang Wholistic Clinic,Acupuncture,$$,5.0,1,spa,454
75, ca,ventura,Nathalie Collins,Massage Therapy,0,5.0,1,spa,454
76, ca,ventura,Jessica Nails & Spa,Nail Salons,$$,3.0,75,spa,454
77, ca,ventura,Sunrise Physical Therapy Services,Physical Therapy,0,4.0,5,spa,454
78, ca,ventura,Asian Spa,Massage,$$,3.0,9,spa,454
79, ca,ventura,Functional Health + Wellness,Massage Therapy,0,5.0,9,spa,454
80, ca,ventura,Hair by Erick and Nails by Patti,Hair Salons,$$,5.0,5,spa,454
81, ca,ventura,Connected Health Ventura,Chiropractors,0,4.0,29,spa,454
82, ca,ventura,Holiday Massage Therapy,Massage,$,2.0,7,spa,454
83, ca,ventura,Hair Club,Hair Loss Centers,0,5.0,2,spa,454
84, ca,ventura,Uptown Attitude Hair & Spa,Hair Salons,$$,4.5,3,spa,454
85, ca,ventura,New Birds Hair Salon,Hair Salons,$$,5.0,26,spa,454
86, ca,ventura,Groove Spa,Massage,0,1.0,1,spa,454
87, ca,ventura,Faith Rose Massage,Psychic Mediums,0,5.0,8,spa,454
88, ca,ventura,Bella Manos Massage Boutique,Massage,$,3.0,9,spa,454
89, ca,ventura,Renaissance Hair & Nail Design,Hair Salons,$$,5.0,9,spa,454
90, ca,ventura,Laser Beautification Center,Tattoo Removal,$$,4.0,11,spa,454
91, ca,ventura,Nancy's Healing,Massage Therapy,0,5.0,2,spa,454
92, ca,ventura,Le Petit Salon,Hair Salons,$$,4.5,7,spa,454
93, ca,ventura,Chiropractic Wellness Center - Dave Lemons,Chiropractors,0,4.5,15,spa,454
94, ca,ventura,Salon DMar,Hair Salons,0,3.5,8,spa,454
95, ca,ventura,Somatic Sanctuary,Acupuncture,0,5.0,1,spa,454
96, ca,ventura,Clark's Hair Salon,Hair Salons,$$,4.5,7,spa,454
97, ca,ventura,The Loft,Hair Salons,$$,5.0,63,spa,454
98, ca,ventura,Dr. Morrissette Facial Cosmetic Surgeon,Medical Spas,$$$,4.5,29,spa,454
99, ca,ventura,Active Health Center Mousseli Chiropractic,Chiropractors,0,5.0,15,spa,454
100, ca,ventura,Encore Nails & Spa,Waxing,$$,4.0,195,spa,454
101, ca,ventura,The Hair Parlor,Hair Salons,$$,5.0,7,spa,454
102, ca,ventura,Professionail,Nail Salons,$$,3.0,182,spa,454
103, ca,ventura,Alamo Hills Advanced Aesthetics and Laser Center,Medical Spas,$$,4.5,41,spa,454
104, ca,ventura,"Julianna Rondenell, L.Ac",Traditional Chinese Medicine,0,5.0,1,spa,454
105, ca,ventura,Studio 226,Hair Salons,$$,5.0,10,spa,454
106, ca,ventura,The Body Boutique,Massage Therapy,$$,5.0,21,spa,454
107, ca,ventura,Fantastic Sams Hair Salons,Hair Salons,$$,3.5,41,spa,454
108, ca,ventura,Sola Salon Studios,Hair Salons,$$,3.5,17,spa,454
109, ca,ventura,Colour Me Salon & Spa,Hair Salons,$$,4.5,4,spa,454
110, ca,ventura,Jennifer Pal,Hair Stylists,$$,5.0,1,spa,454
111, ca,ventura,STRESS MANAGEMENT,Reiki,0,5.0,2,spa,454
112, ca,ventura,Hong Kong Massage,Massage,0,1.0,2,spa,454
113, ca,ventura,Self Image Salon,Hair Salons,$$,4.5,22,spa,454
114, ca,ventura,Turquoise Hair Lounge,Hair Salons,$$,4.5,32,spa,454
115, ca,ventura,Belleza Mia Hair and Spa,Day Spas,$$,4.5,5,spa,454
116, ca,ventura,Orchid Massage,Massage,0,4.0,2,spa,454
117, ca,ventura,Natural Nails,Nail Salons,$$,4.0,32,spa,454
118, ca,ventura,Salon Panache,Nail Technicians,$$,4.5,22,spa,454
119, ca,ventura,Skin Care By Nicole,Skin Care,$$,5.0,3,spa,454
120, ca,ventura,Y2 Nail Bar & Beauty Lounge,Nail Salons,$$,4.5,211,spa,454
121, ca,ventura,"Jenna Rebecca Francesca, CMT",Massage,$$$,4.5,11,spa,454
122, ca,ventura,Sunrise Physical Therapy Services,Physical Therapy,0,4.5,7,spa,454
123, ca,ventura,Modern Salon,Hair Stylists,$$,5.0,11,spa,454
124, ca,ventura,Stressaway Therapeutic Massage,Massage,$$,5.0,6,spa,454
125, ca,ventura,Happy Day Massage,Massage Therapy,0,5.0,1,spa,454
126, ca,ventura,Camarillo Nails and Spa,Nail Salons,0,4.0,70,spa,454
127, ca,ventura,Wallys Hair Salon,Hair Salons,0,5.0,4,spa,454
128, ca,ventura,Comfort Massage,Massage,$$,5.0,17,spa,454
129, ca,ventura,"Peter Karlsberg, MD, FAAD",Dermatologists,$$$,3.5,37,spa,454
130, ca,ventura,Pins Salon,Hair Salons,0,5.0,5,spa,454
131, ca,ventura,Becky's Hair Design,Hair Salons,$$,4.5,7,spa,454
132, ca,ventura,Shapers Hair Salon,Hair Salons,0,4.5,8,spa,454
133, ca,ventura,Bellizima Salon,Hair Salons,0,5.0,7,spa,454
134, ca,ventura,Beverly Hills Physicians,Cosmetic Surgeons,$$$,3.0,5,spa,454
135, ca,ventura,Hair Affair,Hair Salons,$$,5.0,3,spa,454
136, ca,ventura,Shear Platinum Stylez,Hair Salons,$$,4.5,27,spa,454
137, ca,ventura,Kriza Salon,Hair Salons,$$,4.0,50,spa,454
138, ca,ventura,Anderson Chiropractic,Chiropractors,0,4.5,6,spa,454
139, ca,ventura,Star Espy,Hair Stylists,$$,5.0,15,spa,454
140, ca,ventura,Massage by Debbie,Massage Therapy,0,5.0,5,spa,454
141, ca,ventura,Salon Tech,Hair Salons,$$,4.0,21,spa,454
142, ca,ventura,Romantic Nail Salon,Nail Salons,$$,3.0,30,spa,454
