,Pop,PCI,price,rating,review,Total
428,792,42538,1.3846153846153846,3.807692307692308,22.461538461538463,18.0
429,860,36097,1.75,4.09375,90.75,45.0
430,1512,35752,1.6,4.15,28.8,16.0
431,90758,40077,1.5075376884422111,3.758793969849246,82.1608040201005,1200.0
432,3847,32125,1.5,3.7291666666666665,30.16666666666667,174.0
433,3538,39611,1.25,3.5,9.75,5.0
434,2025,61797,1.7164179104477613,3.7686567164179103,77.6268656716418,389.0
435,2249,31088,1.4545454545454546,3.6060606060606064,42.06060606060606,108.0
436,2524,35503,1.7647058823529411,3.794117647058824,49.88235294117647,63.0
437,416,40869,1.2222222222222223,2.833333333333333,11.666666666666664,16.0
438,1798,34505,1.1111111111111112,3.2777777777777777,13.777777777777779,9.0
439,1841,31532,1.4285714285714286,3.5,8.428571428571429,12.0
440,4132,36492,1.3571428571428572,4.035714285714286,24.785714285714285,39.0
441,4897,31621,1.4,3.65,18.4,17.0
442,1351,31693,1.3333333333333333,3.888888888888889,8.666666666666666,12.0
443,3400,29737,1.3333333333333333,3.4166666666666665,12.333333333333336,10.0
444,1059,31075,1.3333333333333333,3.5,5.333333333333333,8.0
445,1180,30350,1.8235294117647056,3.882352941176471,34.294117647058826,34.0
446,2220,33752,1.5,4.125,27.625,14.0
447,2585,47921,1.4897959183673468,3.3877551020408165,61.18367346938776,144.0
448,4324,31989,1.8,3.1,31.0,5.0
449,2311,32829,1.5,3.4166666666666665,22.16666666666667,7.0
450,2095,39601,1.8461538461538465,3.7692307692307687,60.07692307692307,21.0
451,2734,33682,1.6,4.166666666666667,28.266666666666666,51.0
452,1948,32892,1.2142857142857142,3.0357142857142856,7.428571428571429,19.0
453,1103,31465,1.2,3.6,37.6,8.0
454,211,29311,1.7222222222222223,4.194444444444445,58.38888888888889,60.0
455,2676,28828,1.5,3.75,18.125,19.0
456,1575,33073,1.4,3.6,13.2,5.0
457,1126,36517,1.2307692307692308,3.807692307692308,21.46153846153846,16.0
458,3495,39022,1.5625,3.78125,24.0,30.0
459,2499,43027,1.9333333333333331,3.8333333333333335,71.2,32.0
460,5027,40046,1.6195652173913044,4.135869565217392,93.1358695652174,2600.0
461,5034,38552,1.3529411764705883,2.9705882352941178,19.11764705882353,20.0
462,4712,33728,1.5,4.125,21.625,26.0
463,3069,29615,1.1875,3.59375,25.3125,24.0
464,2887,30730,1.0769230769230769,3.3461538461538463,8.23076923076923,16.0
465,8049,31050,1.5714285714285714,4.178571428571429,22.0,38.0
466,7993,32322,1.5333333333333334,3.966666666666667,58.53333333333333,53.0
467,10952,30260,1.2352941176470589,3.0294117647058822,11.058823529411764,18.0
468,32605,34054,1.4897959183673468,3.397959183673469,40.632653061224495,152.0
469,76545,41547,1.4378698224852071,3.3550295857988166,62.46745562130179,488.0
470,8621,36820,1.5882352941176472,3.7352941176470584,42.117647058823536,49.0
471,6116,32946,1.6428571428571428,3.678571428571429,49.5,33.0
472,20680,35194,1.625,3.765625,65.46875,79.0
473,9963,35078,1.6875,4.0,42.5,55.0
474,8108,37545,1.5294117647058822,3.9117647058823533,41.411764705882355,65.0
475,8458,35709,1.5625,3.15625,24.375,40.0
476,853,32089,1.5,3.875,16.25,6.0
477,5847,27540,1.1428571428571428,4.0,8.571428571428571,19.0
478,913,32714,1.6888888888888889,3.844444444444445,29.31111111111111,164.0
479,16896,36914,1.3428571428571427,3.5142857142857142,72.4,102.0
480,8355,32629,1.4259259259259258,3.388888888888889,91.0925925925926,130.0
481,3595,29722,1.5833333333333333,3.9166666666666665,12.583333333333336,15.0
482,48323,34086,1.40625,3.255208333333333,24.16666666666667,280.0
483,4002,36169,1.25,3.25,21.5625,25.0
484,2058,32273,1.3571428571428572,2.821428571428572,14.928571428571427,20.0
485,37287,33447,1.3975903614457832,3.2710843373493974,32.445783132530124,228.0
486,19715,39996,1.6896551724137931,3.655172413793104,41.10344827586207,120.0
487,5306,37646,1.5,3.55,21.7,26.0
488,41800,40836,1.5806451612903225,3.645161290322581,49.225806451612904,108.0
489,478,41274,1.4,3.9,9.4,23.0
490,755,47165,1.6388888888888888,3.75,59.47222222222222,269.0
491,2092,39815,1.6896551724137931,3.2758620689655173,23.48275862068965,77.0
492,133,37927,1.4838709677419355,3.645161290322581,19.967741935483872,76.0
493,200,45516,1.3333333333333333,4.0,6.333333333333332,11.0
494,827,38515,1.5,2.833333333333333,15.0,19.0
495,268,49247,1.3333333333333333,3.0,8.333333333333334,11.0
496,198,38188,1.4166666666666667,2.958333333333333,10.083333333333334,19.0
497,126,43626,1.5,3.6710526315789473,15.23684210526316,167.0
498,75,39771,1.524590163934426,3.5737704918032787,33.82786885245902,418.0
499,2221,43372,1.9333333333333331,4.033333333333333,50.6,57.0
500,798,36535,1.5641025641025639,3.608974358974359,21.73076923076923,228.0
501,491,43755,1.8,3.0,14.8,6.0
502,932,36612,1.4166666666666667,3.5416666666666665,6.333333333333332,16.0
503,164,52937,1.5,4.35,6.7,35.0
504,739,57716,1.6171875,3.3203125,66.4453125,400.0
505,172,55025,1.6666666666666667,4.083333333333333,3.8333333333333335,8.0
506,257,39225,1.5,4.75,4.0,5.0
507,177,51342,1.3333333333333333,3.7777777777777777,15.111111111111109,13.0
508,379,48864,1.6,3.9,11.2,6.0
509,252,43743,1.6647727272727273,3.8380681818181817,63.97727272727273,1300.0
510,145,51927,1.6428571428571428,3.8571428571428568,35.214285714285715,37.0
511,72,54452,1.0,2.8125,8.875,14.0
512,1438,37325,1.3333333333333333,3.5,3.6666666666666665,14.0
513,8904,44837,1.2727272727272727,3.4090909090909087,9.181818181818182,23.0
514,26813,43901,1.5294117647058822,3.794117647058824,37.23529411764706,62.0
515,2477,43540,1.4,3.8,22.0,11.0
516,4094,35655,1.2307692307692308,3.6538461538461537,7.769230769230768,17.0
517,2001,35185,1.4285714285714286,3.571428571428572,11.714285714285715,9.0
518,17543,44544,1.4641148325358853,3.0789473684210527,37.899521531100476,588.0
519,4912,42497,1.368421052631579,3.3026315789473686,15.210526315789476,86.0
520,102,36353,1.6415094339622642,3.2924528301886786,20.28301886792453,185.0
521,3133,41843,1.0,3.4285714285714284,8.142857142857142,9.0
522,1039,37416,1.5,3.90625,27.5625,44.0
523,4960,62392,1.4285714285714286,3.7857142857142856,63.78571428571429,37.0
524,563,46912,1.6666666666666667,3.6666666666666665,9.833333333333334,7.0
525,1245,45729,1.53125,3.359375,10.40625,157.0
526,308,52542,1.640625,3.7578125,43.53125,218.0
527,23851,39312,1.6,3.933333333333333,28.8,71.0
528,276,39340,1.6666666666666667,4.277777777777779,19.666666666666668,68.0
529,1178,47511,1.4615384615384617,3.692307692307693,12.461538461538463,16.0
530,1799,38105,1.1666666666666667,2.6666666666666665,24.5,7.0
531,966,45395,1.3636363636363635,4.181818181818182,5.2727272727272725,15.0
532,4152,47075,1.6464088397790055,3.734806629834254,89.62430939226519,799.0
533,1377,38617,1.1428571428571428,3.2857142857142856,5.571428571428571,10.0
534,1189,49426,1.3,4.4,9.2,34.0
535,26928,47960,1.4087591240875912,3.244525547445256,32.8978102189781,402.0
536,4021,54075,1.5,3.875,11.375,12.0
537,1151,44555,1.3636363636363635,3.772727272727273,34.81818181818182,66.0
538,2660,42816,1.375,3.5,4.25,12.0
539,1242,34463,1.0,2.5,7.0,5.0
540,4019,42843,1.5,4.375,5.75,7.0
541,479,45733,1.4285714285714286,3.6428571428571432,11.714285714285715,8.0
542,3201,49921,1.1428571428571428,3.0,7.0,9.0
543,5901,38327,1.3333333333333333,2.9166666666666665,9.666666666666666,8.0
544,13530,45141,1.7058823529411764,3.5294117647058822,15.764705882352944,34.0
545,1714,42259,1.5932203389830508,3.6186440677966094,55.525423728813564,175.0
546,527,35953,2.0,3.375,8.25,5.0
547,14055,26048,1.5833333333333333,3.9166666666666665,39.66666666666666,59.0
548,7108,42852,1.3333333333333333,3.388888888888889,17.22222222222222,26.0
549,302838,61078,1.7920353982300885,4.079646017699115,259.6902654867256,1600.0
550,70764,46189,1.691588785046729,3.794392523364486,99.11682242990656,1300.0
551,4698,28289,1.1428571428571428,3.571428571428572,21.0,21.0
552,28993,36379,1.1666666666666667,3.1666666666666665,12.416666666666664,16.0
553,694,36259,1.25,4.25,12.0,6.0
554,20188,27850,1.4285714285714286,3.4821428571428568,52.32142857142857,97.0
555,234,43074,1.5,4.291666666666667,8.5,28.0
556,4442,35322,1.5833333333333333,3.7916666666666665,20.25,17.0
557,81,33842,1.25,3.375,20.25,28.0
558,222,38036,1.6428571428571428,3.6071428571428568,24.0,26.0
559,222,36467,1.475,3.7,24.575,140.0
560,151,41250,1.3333333333333333,3.8333333333333335,10.833333333333336,10.0
561,328,29793,1.1,2.85,7.2,15.0
562,743,30573,1.3076923076923077,3.8846153846153846,16.46153846153846,44.0
563,1325,43140,1.4347826086956519,3.489130434782609,58.15217391304348,146.0
564,1849,34347,1.0769230769230769,3.2692307692307687,11.923076923076925,14.0
565,1431,37968,1.125,3.6875,10.875,16.0
566,366,53154,1.0,2.5,6.666666666666668,8.0
567,771,28986,1.52,3.96,34.36,124.0
568,3726,32905,1.25,3.4166666666666665,8.0,23.0
569,316,42194,1.4020618556701032,3.4484536082474233,51.72164948453607,314.0
570,765,27034,1.4390243902439024,3.682926829268293,17.682926829268293,173.0
571,1233,40815,1.2941176470588236,3.647058823529412,20.647058823529417,38.0
572,502,36892,1.5319148936170213,3.8297872340425534,30.82978723404255,152.0
573,2857,30964,1.0,3.0,3.0,9.0
574,1032,44693,1.125,3.875,3.875,16.0
575,304,38727,1.125,3.875,11.875,20.0
576,683,32258,1.2941176470588236,3.367647058823529,13.470588235294118,131.0
577,857,33046,1.0,3.9,6.8,9.0
578,4038,33838,1.25,3.375,9.833333333333334,13.0
579,186,33069,1.181818181818182,3.0454545454545454,10.0,14.0
580,39853,39642,1.6595744680851063,3.5212765957446814,27.53191489361702,143.0
581,290,34319,1.3636363636363635,3.954545454545455,9.272727272727273,26.0
582,95,38008,1.6,4.2,24.0,9.0
583,214,34772,1.6923076923076923,3.5384615384615383,49.0,20.0
584,8947,39940,1.6428571428571428,3.6071428571428568,24.0,26.0
585,14994,40881,1.4583333333333333,3.6041666666666665,20.125,162.0
586,965,35333,1.3679245283018868,3.617924528301887,23.509433962264147,363.0
587,327,31349,1.3333333333333333,3.8333333333333335,6.666666666666668,11.0
588,515,33665,1.4883720930232558,3.72093023255814,19.418604651162788,151.0
589,1191,34561,1.8333333333333333,4.125,13.666666666666664,39.0
590,1607,36069,1.3333333333333333,4.0,5.0,8.0
591,5355,35456,1.3333333333333333,3.4444444444444446,12.055555555555555,20.0
592,541,33844,1.3076923076923077,3.7884615384615374,8.692307692307693,88.0
593,475,46764,1.5454545454545454,4.227272727272728,51.63636363636363,70.0
594,25676,58444,1.6111111111111112,3.351851851851852,46.018518518518526,202.0
595,277,31656,1.2,3.633333333333333,9.933333333333334,25.0
596,12466,31056,1.4615384615384617,3.7307692307692313,27.76923076923077,38.0
597,164422,34845,1.5444444444444445,3.5416666666666665,47.272222222222226,786.0
598,329,30204,1.75,4.125,27.08333333333333,23.0
599,1479,29193,1.3333333333333333,4.333333333333333,44.33333333333334,5.0
600,1121,37554,1.2333333333333334,3.3,16.533333333333335,77.0
601,6144,29277,1.3636363636363635,3.5454545454545454,5.2727272727272725,27.0
602,3223,33198,1.4444444444444444,2.6111111111111107,7.777777777777778,14.0
603,331,29121,1.0,4.5,3.0,5.0
604,916,30581,1.6363636363636365,3.954545454545455,31.363636363636363,32.0
605,1924,29254,1.0,2.75,3.0,5.0
606,1007,26883,1.5116279069767442,3.651162790697674,11.674418604651162,131.0
607,2111,24420,1.2857142857142858,3.3571428571428568,8.285714285714286,13.0
608,952,27723,1.5,2.75,10.5,7.0
609,2916,34245,1.2,3.5,28.2,10.0
610,74428,40858,1.5061728395061729,3.469135802469136,76.09876543209877,230.0
611,750,57613,1.8571428571428568,4.357142857142857,13.571428571428573,9.0
612,625,46461,1.5,2.75,3.5,5.0
613,685,41893,1.6904761904761905,3.702380952380953,32.59523809523809,165.0
614,17938,35597,1.21875,3.421875,20.4375,82.0
615,49329,36166,1.319148936170213,3.3297872340425534,35.93617021276596,154.0
616,9536,31729,1.6428571428571428,4.0,39.714285714285715,62.0
617,8776,33261,1.5714285714285714,3.928571428571429,26.07142857142857,51.0
618,2118,29263,1.0769230769230769,2.8846153846153846,7.153846153846153,16.0
619,111,34734,1.1666666666666667,3.8333333333333335,12.666666666666664,13.0
620,461,28836,1.3636363636363635,3.25,23.79545454545455,129.0
621,971,36576,1.6,3.8333333333333335,54.0,38.0
622,14936,37444,1.6875,3.53125,29.9375,50.0
623,207,31456,1.5185185185185186,3.648148148148149,35.444444444444436,111.0
624,4391,37538,1.805555555555556,3.75,94.86111111111113,75.0
625,620,38414,1.2,3.7,13.9,15.0
626,881,32809,1.3861386138613858,3.5792079207920797,43.29702970297029,325.0
627,995,29340,1.4166666666666667,4.0,29.0,24.0
628,12921,34484,1.6059113300492611,3.5886699507389164,88.02463054187191,851.0
629,274291,43817,1.5601851851851851,3.6944444444444446,137.0,745.0
630,4042,31256,1.7647058823529411,4.0588235294117645,63.647058823529406,60.0
631,2113,28555,1.4444444444444444,3.611111111111111,11.111111111111109,13.0
632,1030,36378,1.1,3.4,9.4,13.0
633,15086,29056,1.3114754098360657,3.5081967213114758,31.606557377049178,197.0
634,15,102808,1.8333333333333333,3.145833333333333,27.875,89.0
635,92,53664,1.6666666666666667,3.458333333333333,6.083333333333332,24.0
636,553,50471,1.6,3.7,3.4,10.0
637,599,32024,1.6,3.2,3.8,11.0
638,710,59264,2.0,2.833333333333333,4.0,16.0
639,535,43906,1.6666666666666667,3.8333333333333335,6.833333333333332,29.0
640,56,53320,1.7272727272727273,4.0,14.0,49.0
641,69,41871,1.3636363636363635,3.954545454545455,5.363636363636363,20.0
642,31,55901,1.4146341463414631,3.2804878048780486,24.65853658536585,127.0
643,18,43573,1.431372549019608,3.2254901960784315,12.980392156862745,177.0
644,10,46166,1.6779661016949152,3.3983050847457625,30.40677966101695,199.0
645,84,52036,1.25,3.875,3.5,10.0
646,54,49514,1.6428571428571428,3.6428571428571432,11.071428571428573,38.0
647,30,53801,2.0,4.5,4.0,37.0
648,105,40458,1.5901639344262295,3.2704918032786887,31.29508196721311,177.0
649,32,72079,1.7,3.65,10.1,33.0
650,41,87338,1.6428571428571428,4.142857142857143,6.142857142857142,37.0
651,155,26476,2.0,4.0,14.0,6.0
652,27,31196,1.5555555555555556,3.7777777777777777,4.222222222222221,22.0
653,54,58394,1.5,3.7236842105263164,27.86842105263158,143.0
654,38,49167,1.5,3.75,2.25,8.0
655,75,65769,1.7777777777777777,3.9444444444444446,4.111111111111111,26.0
656,12,94629,2.142857142857143,3.7857142857142856,39.285714285714285,71.0
657,21,49276,1.7173913043478262,3.4347826086956523,46.76086956521739,168.0
658,45,50815,1.5737704918032789,3.344262295081968,32.09836065573771,178.0
659,52,43100,1.2,4.0,2.0,10.0
660,99,81696,1.6,3.3272727272727267,35.85454545454545,182.0
661,896,51942,1.7142857142857142,4.0,12.142857142857142,73.0
662,56948,46131,1.5882352941176472,3.156862745098038,27.27450980392157,128.0
663,1211,51356,1.5,3.75,4.0,5.0
664,120,49203,1.6666666666666667,4.333333333333333,12.111111111111109,52.0
665,2205,57358,1.75,3.75,6.75,6.0
666,37,53088,1.827586206896552,3.5,47.58620689655172,108.0
667,1264,59955,1.6666666666666667,3.0,4.333333333333333,5.0
668,39,55428,1.625,4.125,15.0,70.0
669,168,53894,1.4,3.6,4.8,9.0
670,1608,67676,1.4285714285714286,3.571428571428572,6.2857142857142865,16.0
671,942,42262,1.4545454545454546,3.863636363636364,6.727272727272728,15.0
672,1131,57030,1.6153846153846154,3.7692307692307687,51.07692307692307,31.0
673,33761,84898,1.5862068965517242,3.2931034482758617,46.06896551724138,87.0
674,2360,45619,1.0,3.6666666666666665,12.333333333333336,5.0
675,287401,46012,1.4475138121546962,3.2707182320441985,46.895027624309385,581.0
676,2381,44682,1.5106382978723405,3.5851063829787235,10.382978723404257,198.0
677,1726,55980,1.5,3.125,10.625,12.0
678,7220,45424,1.25,3.583333333333333,9.916666666666666,13.0
679,2845,42877,1.6666666666666667,3.8333333333333335,32.166666666666664,13.0
680,5622,42017,1.1666666666666667,2.9166666666666665,4.5,12.0
681,193,76590,1.4545454545454546,3.863636363636364,8.545454545454545,19.0
682,71,52193,1.4827586206896552,3.8620689655172415,22.58620689655172,89.0
683,165,45694,1.5384615384615383,3.9230769230769234,72.23076923076924,58.0
684,401,45607,1.5,4.25,5.0,5.0
685,81,48447,1.4285714285714286,4.071428571428571,16.642857142857142,45.0
686,233,76262,1.375,3.75,5.125,19.0
687,1511,42472,1.6153846153846154,3.8846153846153846,20.53846153846154,23.0
688,7866,45992,1.4117647058823528,3.294117647058824,22.411764705882355,25.0
689,868,46771,1.0,4.0,1.0,5.0
690,210,62747,1.0,4.5,3.5,6.0
691,130,52541,1.6153846153846154,3.807692307692308,25.30769230769231,57.0
692,352,36465,1.4666666666666666,3.966666666666667,15.066666666666665,24.0
693,202,57890,1.4335260115606936,3.3786127167630062,36.6820809248555,607.0
694,619,45842,1.25,4.625,4.25,8.0
695,61,55188,1.6,4.25,30.1,71.0
696,225,49578,2.0,3.8333333333333335,7.0,10.0
697,567,46991,1.2727272727272727,3.5,6.909090909090909,18.0
698,112,47692,1.4,3.9,3.0,10.0
699,912,45289,1.5952380952380951,3.488095238095238,28.0,162.0
700,117,50337,1.0,3.1,12.6,5.0
701,205,53502,1.75,3.875,3.5,6.0
702,118,49510,1.0,2.25,7.0,7.0
703,27,67864,1.4137931034482758,4.0,25.103448275862068,108.0
704,103,50971,1.5555555555555556,3.7222222222222223,9.666666666666666,13.0
705,530,42473,1.0,3.5,1.5,11.0
706,439,54408,1.5,4.0,9.5,5.0
707,130,63956,1.3972602739726028,3.315068493150685,18.246575342465754,286.0
708,675,45755,1.7241379310344829,3.7931034482758617,60.6551724137931,89.0
709,742,50020,1.9230769230769231,3.9615384615384617,73.69230769230771,27.0
710,1336,52320,1.75,3.875,32.125,15.0
711,25969,51831,1.673469387755102,3.5867346938775517,88.5357142857143,742.0
712,5992,53343,1.7058823529411764,3.5294117647058822,43.470588235294116,23.0
713,4186,43174,1.818181818181818,3.772727272727273,45.90909090909091,16.0
714,15745,49188,1.6270270270270266,3.597297297297297,73.16756756756756,563.0
715,26708,44949,1.7125748502994012,3.6736526946107775,102.437125748503,571.0
716,5525,59230,1.8823529411764703,3.8368983957219247,127.951871657754,1700.0
717,4747,43087,1.2857142857142858,3.2142857142857144,9.142857142857142,11.0
718,9884,53760,1.4766355140186915,3.504672897196261,48.33644859813084,369.0
719,19145,84260,1.705,3.535,97.395,592.0
720,3448,51473,1.8141592920353984,3.5442477876106198,119.30973451327435,343.0
721,73973,46905,1.995,4.1075,339.07,3200.0
722,69948,45746,1.5666666666666669,3.7,106.86666666666666,681.0
723,63884,47392,1.95959595959596,3.9747474747474754,148.3232323232323,2300.0
724,10105,38593,1.6666666666666667,3.7222222222222223,96.05555555555556,56.0
725,84612,50557,1.834862385321101,3.8715596330275233,219.57798165137612,373.0
726,8407,31804,1.1764705882352942,3.3823529411764706,58.88235294117647,22.0
727,5971,33342,1.8823529411764703,4.073529411764706,139.52941176470586,94.0
728,55414,42537,1.5571428571428572,3.4642857142857144,119.67142857142859,186.0
729,20341,42169,1.6470588235294117,4.147058823529412,107.82352941176471,71.0
730,1306,41061,2.0,3.875,16.666666666666668,16.0
731,576,57163,1.847457627118644,3.6779661016949152,59.79661016949152,188.0
732,9677,36386,1.6153846153846154,3.9230769230769234,28.69230769230769,29.0
733,1517,48801,2.0526315789473686,4.039473684210527,530.2631578947369,1000.0
734,636,39500,2.0,4.0,41.23529411764706,71.0
735,4613,35304,1.809523809523809,3.75,37.452380952380956,127.0
736,1148,39067,1.625,3.6875,13.75,8.0
737,2257,33508,1.5833333333333333,3.6354166666666665,37.75,190.0
738,3473,36686,1.8253968253968251,3.849206349206349,67.84126984126982,211.0
739,710,38463,1.5918367346938775,3.6428571428571432,28.857142857142854,148.0
740,5084,41786,1.6666666666666667,3.75,11.166666666666664,9.0
741,2462,39502,1.4615384615384617,3.9807692307692313,26.653846153846153,117.0
742,3329,38118,1.4761904761904765,3.5297619047619047,33.45238095238095,279.0
743,4256,36101,1.8571428571428568,3.3571428571428568,24.57142857142857,7.0
744,10596,36583,1.446153846153846,3.5615384615384613,38.96923076923077,385.0
745,65575,45851,1.8219895287958117,3.7748691099476432,85.45026178010471,993.0
746,9212,42725,1.4720496894409938,3.450310559006211,57.26086956521739,477.0
747,17337,34968,1.625,3.59375,33.75,91.0
748,10912,38764,2.0,3.7666666666666666,33.86666666666667,68.0
749,8398748,151128,2.0580357142857144,4.084821428571429,926.3973214285713,18800.0
750,11243,36869,1.6153846153846154,3.7307692307692313,14.615384615384615,31.0
751,10088,45771,1.625,3.6875,18.75,9.0
752,18713,35030,1.7222222222222223,3.9166666666666665,51.83333333333334,71.0
753,97279,53791,1.7736842105263158,3.8684210526315783,98.4157894736842,1300.0
754,7597,31518,1.8333333333333333,3.083333333333333,9.666666666666666,12.0
755,1094,45095,1.625,3.90625,27.5625,64.0
756,1608,39185,1.9285714285714288,4.107142857142857,38.07142857142857,52.0
757,6443,46724,1.5454545454545454,3.9090909090909087,20.90909090909091,20.0
758,2731,34128,1.9285714285714288,3.7857142857142856,40.07142857142857,30.0
759,12593,42913,1.709090909090909,3.945454545454545,66.68181818181819,345.0
760,4690,41958,1.5769230769230769,3.9038461538461537,33.03846153846154,102.0
761,3678,53434,1.7011494252873562,3.727011494252874,77.63793103448276,666.0
762,2579,34602,2.0,4.041666666666667,65.08333333333333,61.0
763,988,39367,1.9375,4.0625,64.9375,39.0
764,1421,42753,1.7857142857142858,4.142857142857143,22.357142857142854,21.0
765,989,38276,1.5454545454545454,3.6818181818181817,21.454545454545453,13.0
766,5725,55809,1.7959183673469388,3.5561224489795915,80.3061224489796,289.0
767,50092,45306,1.6111111111111112,3.798611111111111,55.26388888888889,261.0
768,4783,75376,1.6722689075630253,3.7142857142857135,79.66386554621847,409.0
769,3002,34651,1.5,3.5,22.83333333333333,9.0
770,2419,35437,1.6,4.15,31.9,51.0
771,2900,38109,1.9375,3.9375,26.9375,43.0
772,3717,37645,1.8,3.933333333333333,135.66666666666666,42.0
773,15149,38880,1.84,3.84,55.72,88.0
774,8005,39110,1.9516129032258065,3.4516129032258065,91.79032258064517,412.0
775,22554,45252,1.619318181818182,3.6590909090909087,70.32954545454545,660.0
776,1127,39559,1.4666666666666666,3.3666666666666667,16.333333333333332,19.0
777,2683,34271,1.7894736842105263,3.657894736842105,63.39473684210525,148.0
778,19791,45897,1.7428571428571429,3.7571428571428567,85.94285714285714,115.0
779,24022,36597,1.8666666666666667,3.966666666666667,49.13333333333333,31.0
780,3246,48150,1.6,3.8,51.2,13.0
781,3543,33430,1.4848484848484849,3.727272727272727,17.484848484848484,85.0
782,1849,38918,1.0,3.875,2.5,7.0
783,2286,31379,1.3928571428571428,3.696428571428572,34.285714285714285,107.0
784,1085,36813,1.5306122448979589,3.459183673469388,22.26530612244898,151.0
785,4833,32511,1.625,3.75,63.0,37.0
786,1853,34696,1.2857142857142858,3.25,15.285714285714285,23.0
787,1073,30254,1.125,3.0,2.75,10.0
788,3448,40702,1.3636363636363635,3.4545454545454546,21.84848484848485,80.0
789,42554,41460,1.6428571428571428,4.0,52.14285714285714,64.0
790,7482,31949,1.5833333333333333,3.625,9.916666666666666,36.0
791,4102,38592,1.0,4.5,16.333333333333332,6.0
792,8885,32677,1.4193548387096775,3.4516129032258065,31.193548387096772,102.0
793,4201,38388,1.75,4.15625,33.9375,67.0
794,3210,39673,1.4285714285714286,3.2857142857142856,9.571428571428571,11.0
795,7764,44317,1.2307692307692308,3.4230769230769234,5.6923076923076925,18.0
796,8859,33952,1.3076923076923077,3.8846153846153846,19.076923076923077,39.0
797,2473,33507,1.3858695652173914,3.407608695652174,31.608695652173914,600.0
798,4899,40333,1.5714285714285714,3.75,31.33333333333333,172.0
799,447,34204,1.5,4.035714285714286,21.5,49.0
800,610,45112,1.5291005291005288,3.5423280423280423,54.03703703703704,663.0
801,4538,36560,1.5925925925925926,3.592592592592593,25.92592592592593,107.0
802,2100,35185,1.4285714285714286,3.2571428571428567,29.142857142857146,80.0
803,1202,57133,1.5606060606060606,3.446969696969697,60.21212121212121,182.0
804,3839,36922,1.4,2.7,2.4,8.0
805,2112,36123,1.3333333333333333,3.7083333333333335,24.25,60.0
806,965,43515,1.3333333333333333,3.933333333333333,44.46666666666667,67.0
807,538,29491,1.125,3.2375,10.725,130.0
808,4321,39851,1.3636363636363635,4.090909090909091,11.818181818181818,31.0
809,8934,36398,1.5555555555555556,3.9166666666666665,25.277777777777782,39.0
810,710,39111,1.1428571428571428,3.1428571428571432,7.142857142857142,7.0
811,4115,32934,1.3846153846153846,3.8461538461538463,7.384615384615384,26.0
812,1262,36069,1.6153846153846154,3.3076923076923075,21.30769230769231,26.0
813,1858,37943,1.4375,3.5625,20.25,37.0
814,36087,32292,1.3793103448275863,3.5172413793103448,21.103448275862068,86.0
815,64028,40458,1.4274193548387095,3.427419354838709,30.661290322580644,422.0
816,7050,37574,1.625,3.71875,62.375,40.0
817,6242,32512,1.4285714285714286,3.7142857142857135,19.5,46.0
818,3030,36077,1.4193548387096775,3.419354838709677,28.241935483870968,184.0
819,11608,34136,1.6153846153846154,3.9615384615384617,53.384615384615394,51.0
820,62174,51996,1.52020202020202,3.5883838383838382,57.78282828282829,881.0
821,11686,45894,1.465,3.4575,40.38,679.0
822,42613,40094,1.4044117647058822,3.25,44.80147058823529,402.0
823,39930,63042,1.4920634920634919,3.3015873015873014,70.2063492063492,419.0
824,16663,37310,1.5333333333333334,3.733333333333333,15.8,46.0
825,11054,32279,1.3,3.4,12.3,33.0
826,18079,34087,1.5384615384615383,3.58974358974359,22.948717948717945,137.0
827,24688,30284,1.4848484848484849,3.636363636363636,45.93939393939394,94.0
828,6231,34446,1.6,3.8,21.4,37.0
829,26072,47712,1.84375,3.640625,60.84375,106.0
830,13887,29895,1.52,3.69,52.18,173.0
831,6893,36022,1.7096774193548387,3.629032258064516,41.87096774193548,95.0
832,24714,36561,1.7708333333333333,3.46875,71.97916666666667,152.0
833,1704,24020,1.0,3.388888888888889,8.444444444444445,15.0
834,10805,41017,1.5157894736842106,3.3210526315789477,77.51052631578948,546.0
835,2097,29734,1.2,3.7,6.8,13.0
836,725,44891,1.9180327868852456,4.057377049180328,117.13661202185793,3800.0
837,6123,35138,1.4418604651162792,3.5930232558139537,27.81395348837209,162.0
838,3407,32356,1.7142857142857142,3.7857142857142856,13.428571428571427,10.0
839,2657,42446,1.3529411764705883,3.6176470588235294,21.823529411764707,31.0
840,1353,35997,1.2978723404255321,3.4255319148936163,23.76595744680851,139.0
841,3780,30516,1.1,4.35,7.0,25.0
842,20423,34388,1.4705882352941178,3.7352941176470584,23.294117647058826,51.0
843,1011,34487,1.0,3.25,9.5,9.0
844,38382,50919,1.3982300884955752,3.495575221238938,24.1858407079646,420.0
845,10680,37490,1.6153846153846154,3.692307692307693,14.692307692307693,30.0
846,6783,44855,1.4528301886792452,3.2452830188679247,27.37735849056604,139.0
847,9030,40925,1.2222222222222223,3.888888888888889,9.0,18.0
848,1296,38859,1.6206896551724137,3.7586206896551726,26.931034482758623,120.0
849,37402,33556,1.4347826086956519,3.4347826086956523,27.56521739130435,95.0
850,6874,42917,1.5050505050505047,3.5707070707070705,56.717171717171716,301.0
851,3612,34347,1.2,3.3,6.6,5.0
852,11795,31883,1.0714285714285714,3.321428571428572,14.642857142857142,22.0
853,155,34574,1.0,2.25,6.5,6.0
