State,City,Pop,PCI,price,rating,review,Price perc
ks,johnson,63,63277,1.2222222222222223,4.5,7.555555555555555,0.17307692307692307
ks,miami,545,41823,1.375,3.625,16.875,0.5714285714285714
ks,clark,140,51097,2.0,4.0,8.0,0.125
ks,stanton,182,55496,1.4285714285714286,3.7142857142857144,19.071428571428573,0.45161290322580644
ks,reno,1506,36148,1.3103448275862069,4.068965517241379,16.413793103448278,0.2457627118644068
ks,haskell,1950,74156,2.0,4.25,3.5,0.2857142857142857
ks,graham,52,49814,1.3333333333333333,2.5,2.6666666666666665,0.5
ks,mitchell,256,49249,1.1428571428571428,3.7857142857142856,3.0,0.5833333333333334
ks,lincoln,188,36138,1.4545454545454546,3.5,15.545454545454545,0.6470588235294118
ks,nemaha,153,50505,1.6,3.4,9.8,0.5
ks,osage,242,36926,1.0,2.0,4.0,0.3333333333333333
ks,lane,226,79792,1.4583333333333333,3.7291666666666665,23.541666666666668,0.22857142857142856
ks,labette,72,37052,1.5454545454545454,4.045454545454546,12.636363636363637,0.1896551724137931
ks,kiowa,941,31897,1.3636363636363635,3.409090909090909,8.545454545454545,0.4230769230769231
ks,kingman,2906,41913,1.0,3.1,9.8,0.7142857142857143
ks,jewell,398,45261,1.2222222222222223,4.0,7.444444444444445,0.42857142857142855
ks,allen,174,36328,1.3181818181818181,3.397727272727273,31.210227272727273,0.27980922098569155
ks,harper,1333,44958,1.6,3.4,5.4,1.0
ks,leavenworth,36062,38217,1.3235294117647058,3.426470588235294,48.38235294117647,0.40963855421686746
ks,hamilton,243,70366,1.0,4.166666666666667,3.0,0.5
ks,ford,217,32681,1.6153846153846154,3.730769230769231,30.0,0.203125
ks,ellsworth,2999,38612,1.4,2.9,10.8,0.7142857142857143
ks,ellis,2029,47125,1.0,3.25,18.25,0.8
ks,cherokee,709,32957,1.5,3.875,26.333333333333332,0.2
ks,atchison,10560,33996,1.4705882352941178,3.3823529411764706,15.294117647058824,0.8947368421052632
ks,chase,436,41188,1.2142857142857142,4.107142857142857,8.5,0.5384615384615384
ks,chautauqua,93,40592,1.34375,3.734375,30.15625,0.3333333333333333
ks,greeley,296,49392,1.3076923076923077,3.173076923076923,15.153846153846153,0.32098765432098764
ks,linn,385,32225,1.2,4.0,7.0,0.47619047619047616
ks,jackson,451,36827,1.5,3.4375,10.375,0.5714285714285714
ks,mcpherson,13077,47435,1.3333333333333333,3.9,22.2,0.36585365853658536
ks,logan,542,46771,1.3846153846153846,4.076923076923077,9.461538461538462,0.2
ks,washington,1062,43948,1.3846153846153846,3.3230769230769233,18.8,0.26639344262295084
ks,wichita,389255,83074,1.5026737967914439,3.7192513368983957,59.19786096256684,0.23375
ks,wilson,736,39854,1.6666666666666667,4.166666666666667,35.333333333333336,0.6
ks,wallace,59,51833,1.25,3.5535714285714284,27.214285714285715,0.3333333333333333
ks,shawnee,65845,41498,1.6598984771573604,3.979695431472081,169.9796954314721,0.1036842105263158
ks,seward,63,36597,1.236842105263158,3.5,8.210526315789474,0.2773722627737226
ks,sedgwick,1641,50815,1.2258064516129032,3.1129032258064515,16.903225806451612,0.36904761904761907
ks,stafford,956,56581,1.5,3.9166666666666665,12.25,0.3157894736842105
ks,riley,954,38338,1.403225806451613,3.411290322580645,31.467741935483872,0.29107981220657275
ks,russell,4463,52011,1.1,3.55,15.1,0.8333333333333334
ks,meade,1565,55983,1.4,3.8,7.4,0.45454545454545453
ks,norton,2768,41647,1.3333333333333333,3.6666666666666665,6.0,0.6
ks,osborne,1291,42878,1.3095238095238095,3.7976190476190474,32.5,0.2876712328767123
ks,marion,1787,36386,1.0,3.5,2.0,0.2
ks,pratt,6630,45391,1.4285714285714286,3.3214285714285716,13.642857142857142,0.6666666666666666
ks,republic,108,44780,1.5,4.083333333333333,8.666666666666666,0.6666666666666666
ks,ottawa,12267,36310,1.4666666666666666,3.6666666666666665,20.933333333333334,0.40540540540540543
ky,hickman,2156,44746,1.394736842105263,3.6184210526315788,11.026315789473685,0.24203821656050956
ky,union,5930,33296,1.359375,3.1796875,43.833333333333336,0.3293310463121784
ky,morgan,2407,24605,1.375,4.1875,30.125,0.11594202898550725
ky,martin,560,25670,1.5,4.25,3.0,0.8
ky,marion,2872,31651,1.0,2.9,8.4,0.5
ky,livingston,219,33691,1.6,3.6333333333333333,37.13333333333333,0.4166666666666667
ky,jefferson,27997,44719,1.627659574468085,4.042553191489362,172.93617021276594,0.14461538461538462
ky,jackson,1979,26195,1.2222222222222223,3.3333333333333335,4.555555555555555,0.6923076923076923
ky,henderson,28432,36154,1.4782608695652173,3.4782608695652173,24.078260869565216,0.27315914489311166
ky,russell,3245,31076,1.6,3.24,18.2,0.2066115702479339
ky,hardin,610,38575,1.3894736842105264,3.594736842105263,25.789473684210527,0.26685393258426965
ky,greenup,1116,36320,1.0,3.6,2.8,0.625
ky,grayson,3944,30255,1.3333333333333333,3.5,8.6,0.6
ky,fulton,2176,32758,1.2857142857142858,2.857142857142857,4.714285714285714,0.5833333333333334
ky,franklin,8969,38667,1.2142857142857142,3.7857142857142856,24.714285714285715,0.2545454545454545
ky,cumberland,1967,30581,1.0,2.0,1.0,0.2
ky,crittenden,3899,33019,1.2,3.5,10.4,0.625
ky,allen,176,28593,1.4,3.7333333333333334,12.6,0.5555555555555556
ky,clinton,1263,29631,1.4285714285714286,2.7142857142857144,6.142857142857143,0.5
ky,harlan,1531,27778,1.1666666666666667,3.1666666666666665,4.583333333333333,0.6
ky,clay,1117,27255,1.0,1.5,3.0,0.16666666666666666
ky,carlisle,1959,42485,1.2567567567567568,3.3513513513513513,25.22972972972973,0.3203463203463203
ky,butler,582,31131,1.3125,4.0,15.0,0.4444444444444444
la,washington,929,30972,1.2857142857142858,3.0,6.142857142857143,0.4117647058823529
la,lafayette,126143,53215,1.5371428571428571,3.5914285714285716,50.02285714285714,0.2795527156549521
la,livingston,1955,37337,1.1111111111111112,2.8333333333333335,7.555555555555555,0.6923076923076923
la,jackson,3725,32037,1.4878048780487805,3.658536585365854,19.926829268292682,0.25153374233128833
la,franklin,6786,27693,1.2727272727272727,2.8181818181818183,6.181818181818182,0.5789473684210527
la,natchitoches,17831,33525,1.7857142857142858,3.7857142857142856,60.5,0.22580645161290322
ma,essex,3789,57540,1.75,3.53125,128.6875,0.8421052631578947
ma,plymouth,60803,56571,1.7532467532467533,3.4935064935064934,79.3896103896104,0.29615384615384616
ma,norfolk,11988,77194,1.6666666666666667,3.536231884057971,75.34782608695652,0.3317307692307692
ma,hampden,5220,44760,1.553072625698324,3.558659217877095,50.66480446927374,0.27370030581039756
ma,worcester,185877,49121,1.625668449197861,3.6390374331550803,105.49732620320856,0.23172242874845106
ma,nantucket,11327,106895,1.8636363636363635,3.7045454545454546,67.54545454545455,0.2619047619047619
md,baltimore,602495,53832,1.8148148148148149,4.037037037037037,286.1587301587302,0.057272727272727274
md,charles,1195,50620,1.7333333333333334,3.6,81.26666666666667,0.30612244897959184
md,frederick,72146,53601,1.5147058823529411,3.6323529411764706,101.43382352941177,0.3300970873786408
md,somerset,1280,29709,1.625,3.4375,181.75,0.43243243243243246
me,york,13151,44437,1.6535433070866141,3.751968503937008,120.91338582677166,0.33687002652519893
me,cumberland,8165,51659,1.7142857142857142,4.01948051948052,175.6883116883117,0.24444444444444444
me,franklin,1547,35108,1.6153846153846154,4.1923076923076925,90.46153846153847,0.22807017543859648
me,penobscot,1211,36425,1.9166666666666667,4.0,35.5,0.27906976744186046
me,hancock,2415,44349,1.8048780487804879,3.975609756097561,194.9268292682927,0.2949640287769784
me,oxford,4101,33163,1.8,4.033333333333333,26.466666666666665,0.2777777777777778
me,lincoln,4908,44159,1.8,3.5,12.2,0.625
me,knox,792,42538,1.25,3.75,21.416666666666668,0.6666666666666666
me,waldo,860,36097,1.6666666666666667,4.066666666666666,94.46666666666667,0.3333333333333333
me,washington,1512,35752,1.6,4.15,28.8,0.625
mi,macomb,90758,40077,1.4923857868020305,3.766497461928934,82.20812182741116,0.16416666666666666
mi,iosco,3847,32125,1.4680851063829787,3.723404255319149,30.70212765957447,0.27011494252873564
mi,clinton,3538,39611,1.25,3.5,9.75,0.8
mi,leelanau,2025,61797,1.6484375,3.73828125,75.046875,0.32904884318766064
mi,isabella,2249,31088,1.4545454545454546,3.606060606060606,42.06060606060606,0.3055555555555556
mi,ingham,2524,35503,1.6875,3.8125,51.0,0.25396825396825395
mi,huron,416,40869,1.2222222222222223,2.8333333333333335,11.666666666666666,0.5625
mi,schoolcraft,1798,34505,1.1111111111111112,3.2777777777777777,13.777777777777779,1.0
mi,osceola,1841,31532,1.4285714285714286,3.5,8.428571428571429,0.5833333333333334
mi,eaton,4132,36492,1.3571428571428572,4.035714285714286,24.785714285714285,0.358974358974359
mi,kalkaska,4897,31621,1.4,3.65,18.4,0.5882352941176471
mi,branch,1351,31693,1.3333333333333333,3.888888888888889,8.666666666666666,0.75
mi,montcalm,3400,29737,1.3333333333333333,3.4166666666666665,12.333333333333334,0.6
mi,montmorency,1059,31075,1.3333333333333333,3.5,5.333333333333333,0.375
mi,ogemaw,1180,30350,1.8235294117647058,3.8823529411764706,34.294117647058826,0.5
mi,ontonagon,2220,33752,1.5,4.125,27.625,0.5714285714285714
mi,livingston,2585,47921,1.489795918367347,3.3877551020408165,61.183673469387756,0.3402777777777778
mi,roscommon,4324,31989,1.8,3.1,31.0,1.0
mi,sanilac,2311,32829,1.5,3.4166666666666665,22.166666666666668,0.8571428571428571
mi,antrim,2095,39601,1.75,3.7916666666666665,62.333333333333336,0.5714285714285714
mi,shiawassee,2734,33682,1.6,4.166666666666667,28.266666666666666,0.29411764705882354
mi,tuscola,1948,32892,1.2142857142857142,3.0357142857142856,7.428571428571429,0.7368421052631579
mi,wexford,1103,31465,1.2,3.6,37.6,0.625
mi,chippewa,211,29311,1.6470588235294117,4.235294117647059,60.529411764705884,0.2833333333333333
mi,mecosta,2676,28828,1.5,3.75,18.125,0.42105263157894735
mi,presque isle,1575,33073,1.4,3.6,13.2,1.0
mi,bay,1126,36517,1.2307692307692308,3.8076923076923075,21.46153846153846,0.8125
mi,barry,3495,39022,1.5625,3.78125,24.0,0.5333333333333333
mi,charlevoix,2499,43027,1.7692307692307692,3.8076923076923075,64.76923076923077,0.40625
mi,berrien,5027,40046,1.5754189944134078,4.14245810055866,93.89944134078212,0.06884615384615385
mi,allegan,5034,38552,1.3529411764705883,2.9705882352941178,19.11764705882353,0.85
mi,cheboygan,4712,33728,1.4,4.133333333333334,21.8,0.5769230769230769
mi,clare,3069,29615,1.1875,3.59375,25.3125,0.6666666666666666
mi,gladwin,2887,30730,1.0769230769230769,3.3461538461538463,8.23076923076923,0.8125
mi,hillsdale,8049,31050,1.4615384615384615,4.153846153846154,20.76923076923077,0.34210526315789475
mi,houghton,7993,32322,1.5333333333333334,3.966666666666667,58.53333333333333,0.2830188679245283
mi,ionia,10952,30260,1.2352941176470589,3.0294117647058822,11.058823529411764,0.9444444444444444
mi,jackson,32605,34054,1.489795918367347,3.3979591836734695,40.63265306122449,0.3223684210526316
mi,kalamazoo,76545,41547,1.4131736526946108,3.356287425149701,62.796407185628745,0.3422131147540984
mi,lapeer,8621,36820,1.588235294117647,3.735294117647059,42.11764705882353,0.3469387755102041
mi,manistee,6116,32946,1.6428571428571428,3.6785714285714284,49.5,0.42424242424242425
mi,marquette,20680,35194,1.5483870967741935,3.774193548387097,64.90322580645162,0.3924050632911392
mi,alpena,9963,35078,1.6875,4.0,42.5,0.2909090909090909
mi,menominee,8108,37545,1.4375,3.875,40.9375,0.24615384615384617
mi,mason,8458,35709,1.5625,3.15625,24.375,0.4
mi,arenac,853,32089,1.5,3.875,16.25,0.6666666666666666
mi,lake,5847,27540,1.1428571428571428,4.0,8.571428571428571,0.7368421052631579
mi,alcona,913,32714,1.627906976744186,3.8372093023255816,29.837209302325583,0.2621951219512195
mi,wayne,16896,36914,1.3428571428571427,3.5142857142857142,72.4,0.3431372549019608
mi,st. joseph,8355,32629,1.4259259259259258,3.388888888888889,91.0925925925926,0.4153846153846154
mi,baraga,3595,29722,1.4545454545454546,3.9545454545454546,13.181818181818182,0.7333333333333333
mi,saginaw,48323,34086,1.3894736842105264,3.2526315789473683,24.33684210526316,0.3392857142857143
mi,otsego,4002,36169,1.25,3.25,21.5625,0.64
mi,newaygo,2058,32273,1.3571428571428572,2.8214285714285716,14.928571428571429,0.7
mi,muskegon,37287,33447,1.3975903614457832,3.2710843373493974,32.44578313253012,0.36403508771929827
mi,monroe,19715,39996,1.6071428571428572,3.625,42.32142857142857,0.23333333333333334
mi,st. clair,5306,37646,1.5,3.55,21.7,0.38461538461538464
mi,midland,41800,40836,1.5806451612903225,3.6451612903225805,49.225806451612904,0.28703703703703703
mn,fillmore,478,41274,1.4,3.9,9.4,0.43478260869565216
mn,douglas,755,47165,1.5588235294117647,3.7279411764705883,57.588235294117645,0.2527881040892193
mn,crow wing,2092,39815,1.5925925925925926,3.185185185185185,23.925925925925927,0.35064935064935066
mn,itasca,133,37927,1.4838709677419355,3.6451612903225805,19.967741935483872,0.40789473684210525
mn,lincoln,200,45516,1.3333333333333333,4.0,6.333333333333333,0.5454545454545454
mn,benton,827,38515,1.5,2.8333333333333335,15.0,0.9473684210526315
mn,big stone,268,49247,1.3333333333333333,3.0,8.333333333333334,0.2727272727272727
mn,morrison,198,38188,1.4166666666666667,2.9583333333333335,10.083333333333334,0.631578947368421
mn,wright,126,43626,1.5,3.6710526315789473,15.236842105263158,0.2275449101796407
mn,clay,75,39771,1.5,3.5708333333333333,31.8,0.28708133971291866
mn,lake,2221,43372,1.9333333333333333,4.033333333333333,50.6,0.2631578947368421
mn,hubbard,798,36535,1.564102564102564,3.608974358974359,21.73076923076923,0.34210526315789475
mn,otter tail,491,43755,1.8,3.0,14.8,0.8333333333333334
mn,kanabec,932,36612,1.2727272727272727,3.727272727272727,6.363636363636363,0.6875
mn,lac qui parle,164,52937,1.5,4.35,6.7,0.2857142857142857
mn,washington,739,57716,1.564516129032258,3.2983870967741935,65.91935483870968,0.31
mn,murray,172,55025,1.6666666666666667,4.083333333333333,3.8333333333333335,0.75
mn,norman,257,39225,1.5,4.75,4.0,0.4
mn,rock,177,51342,1.3333333333333333,3.7777777777777777,15.11111111111111,0.6923076923076923
mn,martin,379,48864,1.6,3.9,11.2,0.8333333333333334
mn,sibley,252,43743,1.6011904761904763,3.830357142857143,57.291666666666664,0.12923076923076923
mn,scott,145,51927,1.5384615384615385,3.8846153846153846,34.84615384615385,0.35135135135135137
mn,stevens,72,54452,1.0,2.8125,8.875,0.5714285714285714
mn,todd,1438,37325,1.3333333333333333,3.5,3.6666666666666665,0.42857142857142855
mn,waseca,8904,44837,1.2727272727272727,3.409090909090909,9.181818181818182,0.4782608695652174
mn,winona,26813,43901,1.4375,3.8125,37.9375,0.25806451612903225
mn,wabasha,2477,43540,1.4,3.8,22.0,0.9090909090909091
mn,wadena,4094,35655,1.2307692307692308,3.6538461538461537,7.769230769230769,0.7647058823529411
mn,aitkin,2001,35185,1.4285714285714286,3.5714285714285716,11.714285714285714,0.7777777777777778
mn,anoka,17543,44544,1.4215686274509804,3.071078431372549,38.4264705882353,0.3469387755102041
mn,becker,4912,42497,1.368421052631579,3.3026315789473686,15.210526315789474,0.4418604651162791
mn,beltrami,102,36353,1.530612244897959,3.2653061224489797,19.918367346938776,0.2648648648648649
mn,blue earth,3133,41843,1.0,3.4285714285714284,8.142857142857142,0.7777777777777778
mn,carlton,1039,37416,1.5,3.90625,27.5625,0.36363636363636365
mn,carver,4960,62392,1.4285714285714286,3.7857142857142856,63.785714285714285,0.3783783783783784
mn,cook,563,46912,1.6666666666666667,3.6666666666666665,9.833333333333334,0.8571428571428571
mn,cottonwood,1245,45729,1.3666666666666667,3.3333333333333335,10.133333333333333,0.1910828025477707
mn,dakota,308,52542,1.5333333333333334,3.7333333333333334,40.1,0.27522935779816515
mn,faribault,23851,39312,1.6,3.933333333333333,28.8,0.2112676056338028
mn,freeborn,276,39340,1.5,4.375,21.5,0.11764705882352941
mn,goodhue,1178,47511,1.4615384615384615,3.6923076923076925,12.461538461538462,0.8125
mn,clearwater,1799,38105,1.1666666666666667,2.6666666666666665,24.5,0.8571428571428571
mn,houston,966,45395,1.3636363636363635,4.181818181818182,5.2727272727272725,0.7333333333333333
mn,grant,4152,47075,1.5919540229885059,3.718390804597701,88.51149425287356,0.21777221526908636
mn,rice,1377,38617,1.1428571428571428,3.2857142857142856,5.571428571428571,0.7
mn,renville,1189,49426,1.3,4.4,9.2,0.29411764705882354
mn,ramsey,26928,47960,1.4087591240875912,3.2445255474452557,32.8978102189781,0.3407960199004975
mn,pipestone,4021,54075,1.5,3.875,11.375,0.6666666666666666
mn,nicollet,1151,44555,1.3636363636363635,3.772727272727273,34.81818181818182,0.16666666666666666
mn,roseau,2660,42816,1.375,3.5,4.25,0.6666666666666666
mn,mahnomen,1242,34463,1.0,2.5,7.0,0.2
mn,le sueur,4019,42843,1.5,4.375,5.75,0.5714285714285714
mn,kandiyohi,479,45733,1.4285714285714286,3.642857142857143,11.714285714285714,0.875
mn,jackson,3201,49921,1.1428571428571428,3.0,7.0,0.7777777777777778
mn,isanti,5901,38327,1.3333333333333333,2.9166666666666665,9.666666666666666,0.75
mn,marshall,13530,45141,1.7058823529411764,3.5294117647058822,15.764705882352942,0.5
mo,osage,1714,42259,1.543859649122807,3.5964912280701755,56.228070175438596,0.32571428571428573
mo,howard,527,35953,2.0,3.375,8.25,0.8
mo,washington,14055,26048,1.5833333333333333,3.9166666666666665,39.666666666666664,0.2033898305084746
mo,sullivan,7108,42852,1.3333333333333333,3.388888888888889,17.22222222222222,0.6923076923076923
mo,st. louis,302838,61078,1.7028301886792452,4.07311320754717,262.1509433962264,0.1325
mo,st. charles,70764,46189,1.6274509803921569,3.786764705882353,97.18137254901961,0.15692307692307692
mo,st. clair,4698,28289,1.1428571428571428,3.5714285714285716,21.0,0.6666666666666666
mo,ray,28993,36379,1.1666666666666667,3.1666666666666665,12.416666666666666,0.75
mo,perry,694,36259,1.25,4.25,12.0,0.6666666666666666
mo,ozark,20188,27850,1.4285714285714286,3.482142857142857,52.32142857142857,0.28865979381443296
mo,chariton,234,43074,1.5,4.291666666666667,8.5,0.42857142857142855
mo,ste. genevieve,4442,35322,1.5833333333333333,3.7916666666666665,20.25,0.7058823529411765
mo,harrison,81,33842,1.25,3.375,20.25,0.5714285714285714
mo,henry,222,38036,1.6428571428571428,3.607142857142857,24.0,0.5384615384615384
mo,marion,222,36467,1.435897435897436,3.717948717948718,24.435897435897434,0.2785714285714286
mo,monroe,151,41250,1.3333333333333333,3.8333333333333335,10.833333333333334,0.6
mo,dallas,328,29793,1.1,2.85,7.2,0.6666666666666666
mo,polk,743,30573,1.3076923076923077,3.8846153846153846,16.46153846153846,0.29545454545454547
mo,clay,1325,43140,1.434782608695652,3.489130434782609,58.15217391304348,0.3150684931506849
mo,cooper,1849,34347,1.0769230769230769,3.269230769230769,11.923076923076923,0.9285714285714286
mo,morgan,1431,37968,1.125,3.6875,10.875,0.5
mo,atchison,366,53154,1.0,2.5,6.666666666666667,0.375
mo,nodaway,771,28986,1.52,3.96,34.36,0.20161290322580644
mo,pike,3726,32905,1.25,3.4166666666666665,8.0,0.5217391304347826
mo,boone,316,42194,1.402061855670103,3.448453608247423,51.72164948453608,0.3089171974522293
mo,oregon,765,27034,1.4390243902439024,3.682926829268293,17.682926829268293,0.23699421965317918
mo,cass,1233,40815,1.2941176470588236,3.6470588235294117,20.647058823529413,0.4473684210526316
mo,jefferson,502,36892,1.5,3.847826086956522,30.847826086956523,0.3026315789473684
mo,new madrid,2857,30964,1.0,3.0,3.0,0.3333333333333333
mo,carroll,1032,44693,1.125,3.875,3.875,0.5
mo,mercer,304,38727,1.125,3.875,11.875,0.4
mo,miller,683,32258,1.2941176470588236,3.3676470588235294,13.470588235294118,0.2595419847328244
mo,benton,857,33046,1.0,3.9,6.8,0.5555555555555556
mo,butler,4038,33838,1.25,3.375,9.833333333333334,0.9230769230769231
mo,camden,186,33069,1.1818181818181819,3.0454545454545454,10.0,0.7857142857142857
mo,cape girardeau,39853,39642,1.6,3.477777777777778,26.4,0.3146853146853147
mo,clark,290,34319,1.3636363636363635,3.9545454545454546,9.272727272727273,0.4230769230769231
mo,franklin,95,38008,1.6,4.2,24.0,0.5555555555555556
mo,gasconade,214,34772,1.6923076923076923,3.5384615384615383,49.0,0.65
mo,clinton,8947,39940,1.6428571428571428,3.607142857142857,24.0,0.5384615384615384
mo,jackson,14994,40881,1.4583333333333333,3.6041666666666665,20.125,0.2962962962962963
mo,jasper,965,35333,1.3269230769230769,3.610576923076923,23.721153846153847,0.2865013774104683
mo,laclede,327,31349,1.3333333333333333,3.8333333333333335,6.666666666666667,0.5454545454545454
mo,lewis,515,33665,1.4883720930232558,3.7209302325581395,19.41860465116279,0.2847682119205298
mo,lincoln,1191,34561,1.8333333333333333,4.125,13.666666666666666,0.3076923076923077
mo,linn,1607,36069,1.3333333333333333,4.0,5.0,0.375
mo,macon,5355,35456,1.3333333333333333,3.4444444444444446,12.055555555555555,0.9
mo,madison,541,33844,1.3076923076923077,3.7884615384615383,8.692307692307692,0.29545454545454547
mo,holt,475,46764,1.4,4.15,56.2,0.14285714285714285
ms,madison,25676,58444,1.6111111111111112,3.3518518518518516,46.01851851851852,0.26732673267326734
ms,george,277,31656,1.2,3.6333333333333333,9.933333333333334,0.6
ms,grenada,12466,31056,1.3333333333333333,3.75,28.916666666666668,0.3157894736842105
ms,jackson,164422,34845,1.5280898876404494,3.5308988764044944,47.18539325842696,0.22646310432569974
ms,coahoma,329,30204,1.75,4.125,27.083333333333332,0.5217391304347826
ms,marion,1479,29193,1.3333333333333333,4.333333333333333,44.333333333333336,0.6
ms,jones,1121,37554,1.2333333333333334,3.3,16.533333333333335,0.38961038961038963
ms,pontotoc,6144,29277,1.3636363636363635,3.5454545454545454,5.2727272727272725,0.4074074074074074
ms,newton,3223,33198,1.4444444444444444,2.611111111111111,7.777777777777778,0.6428571428571429
ms,tishomingo,331,29121,1.0,4.5,3.0,0.2
ms,tunica,916,30581,1.5,3.95,30.7,0.3125
ms,union,1924,29254,1.0,2.75,3.0,0.4
ms,sunflower,1007,26883,1.5116279069767442,3.6511627906976742,11.674418604651162,0.3282442748091603
ms,quitman,2111,24420,1.2857142857142858,3.357142857142857,8.285714285714286,0.5384615384615384
ms,prentiss,952,27723,1.5,2.75,10.5,0.2857142857142857
mt,deer lodge,2916,34245,1.2,3.5,28.2,0.5
mt,missoula,74428,40858,1.4875,3.45625,77.0125,0.34782608695652173
mt,sheridan,750,57613,1.6666666666666667,4.25,12.5,0.6666666666666666
mt,wibaux,625,46461,1.5,2.75,3.5,0.4
mt,cascade,685,41893,1.6585365853658536,3.6951219512195124,32.926829268292686,0.24848484848484848
nc,lenoir,17938,35597,1.21875,3.421875,20.4375,0.3902439024390244
nc,wilson,49329,36166,1.3191489361702127,3.3297872340425534,35.93617021276596,0.3051948051948052
nc,washington,9536,31729,1.6428571428571428,4.0,39.714285714285715,0.22580645161290322
nc,rockingham,8776,33261,1.4615384615384615,3.8846153846153846,27.846153846153847,0.2549019607843137
nc,madison,2118,29263,1.0769230769230769,2.8846153846153846,7.153846153846154,0.8125
nc,macon,111,34734,1.1666666666666667,3.8333333333333335,12.666666666666666,0.46153846153846156
nc,jackson,461,28836,1.3636363636363635,3.25,23.795454545454547,0.34108527131782945
nc,brunswick,971,36576,1.6,3.8333333333333335,54.0,0.39473684210526316
nc,henderson,14936,37444,1.6875,3.53125,29.9375,0.32
nc,halifax,207,31456,1.5185185185185186,3.6481481481481484,35.44444444444444,0.24324324324324326
nc,beaufort,4391,37538,1.625,3.65625,93.3125,0.4266666666666667
nc,catawba,620,38414,1.2,3.7,13.9,0.6666666666666666
nc,cleveland,881,32809,1.37,3.575,38.83,0.3076923076923077
nc,columbus,995,29340,1.4166666666666667,4.0,29.0,0.5
nc,davidson,12921,34484,1.5532994923857868,3.581218274111675,87.09644670050761,0.23149236192714454
nc,durham,274291,43817,1.519047619047619,3.697619047619048,137.53809523809525,0.28187919463087246
nc,franklin,4042,31256,1.625,4.09375,66.3125,0.26666666666666666
nc,hertford,2113,28555,1.4444444444444444,3.611111111111111,11.11111111111111,0.6923076923076923
nc,gaston,1030,36378,1.1,3.4,9.4,0.7692307692307693
nc,graham,15086,29056,1.3114754098360655,3.5081967213114753,31.60655737704918,0.3096446700507614
nd,williams,15,102808,1.7391304347826086,3.1739130434782608,28.695652173913043,0.25842696629213485
nd,mercer,92,53664,1.6666666666666667,3.4583333333333335,6.083333333333333,0.5
nd,pembina,553,50471,1.6,3.7,3.4,0.5
nd,rolette,599,32024,1.6,3.2,3.8,0.45454545454545453
nd,steele,710,59264,1.6,3.2,4.6,0.3125
nd,towner,535,43906,1.6666666666666667,3.8333333333333335,6.833333333333333,0.41379310344827586
nd,nelson,56,53320,1.7272727272727273,4.0,14.0,0.22448979591836735
nd,pierce,69,41871,1.3636363636363635,3.9545454545454546,5.363636363636363,0.55
nd,renville,31,55901,1.375,3.2625,25.125,0.31496062992125984
nd,richland,18,43573,1.4,3.23,12.48,0.2824858757062147
nd,oliver,10,46166,1.6551724137931034,3.3879310344827585,30.20689655172414,0.2914572864321608
nd,wells,84,52036,1.25,3.875,3.5,0.4
nd,mchenry,54,49514,1.6428571428571428,3.642857142857143,11.071428571428571,0.3684210526315789
nd,sargent,30,53801,2.0,4.5,4.0,0.02702702702702703
nd,grant,105,40458,1.5172413793103448,3.2413793103448274,28.982758620689655,0.327683615819209
nd,mountrail,32,72079,1.375,3.75,10.375,0.24242424242424243
nd,burke,41,87338,1.5384615384615385,4.153846153846154,6.153846153846154,0.35135135135135137
nd,sioux,155,26476,2.0,4.0,14.0,0.16666666666666666
nd,sheridan,27,31196,1.5555555555555556,3.7777777777777777,4.222222222222222,0.4090909090909091
nd,ward,54,58394,1.4594594594594594,3.7162162162162162,28.45945945945946,0.25874125874125875
nd,eddy,38,49167,1.5,3.75,2.25,0.5
nd,divide,75,65769,1.7777777777777777,3.9444444444444446,4.111111111111111,0.34615384615384615
nd,billings,12,94629,1.9090909090909092,3.727272727272727,42.0,0.15492957746478872
nd,barnes,21,49276,1.6888888888888889,3.411111111111111,45.53333333333333,0.26785714285714285
nd,morton,45,50815,1.5,3.3189655172413794,30.413793103448278,0.3258426966292135
nd,ransom,52,43100,1.2,4.0,2.0,0.5
nd,mckenzie,99,81696,1.5192307692307692,3.298076923076923,33.53846153846154,0.2857142857142857
nd,lamoure,896,51942,1.7142857142857142,4.0,12.142857142857142,0.0958904109589041
nd,grand forks,56948,46131,1.5,3.125,27.125,0.375
nd,hettinger,1211,51356,1.5,3.75,4.0,0.4
nd,adams,120,49203,1.6666666666666667,4.333333333333333,12.11111111111111,0.17307692307692307
nd,bottineau,2205,57358,1.75,3.75,6.75,0.6666666666666666
nd,logan,37,53088,1.7857142857142858,3.482142857142857,45.857142857142854,0.25925925925925924
nd,cavalier,1264,59955,1.6666666666666667,3.0,4.333333333333333,0.6
nd,dickey,39,55428,1.625,4.125,15.0,0.11428571428571428
nd,golden valley,168,53894,1.4,3.6,4.8,0.5555555555555556
nd,bowman,1608,67676,1.4285714285714286,3.5714285714285716,6.285714285714286,0.4375
ne,franklin,942,42262,1.3,3.85,4.3,0.6666666666666666
ne,grant,1131,57030,1.6153846153846154,3.769230769230769,51.07692307692308,0.41935483870967744
ne,kearney,33761,84898,1.5862068965517242,3.293103448275862,46.06896551724138,0.3333333333333333
ne,kimball,2360,45619,1.0,3.6666666666666665,12.333333333333334,0.6
ne,lincoln,287401,46012,1.4213483146067416,3.264044943820225,46.68539325842696,0.306368330464716
