,State,City,name,cat,price,rating,review,BusinessType,Total
11, nc,brunswick,Beach House Inn & Suites,Hotels,$$,4.5,15,hotel,532
12, nc,brunswick,The Islander Inn,Hotels,$$,3.0,32,hotel,532
13, nc,brunswick,The Sunset Inn,Hotels,$$,5.0,10,hotel,532
14, nc,brunswick,Hampton Inn & Suites by Hilton Southport,Hotels,0,5.0,1,hotel,532
15, nc,brunswick,Lois Jane's Riverview Inn,Hotels,$$,5.0,5,hotel,532
16, nc,brunswick,Holiday Inn Express Leland - Wilmington Area,Hotels,$$,3.0,14,hotel,532
17, nc,brunswick,Carolina Beach Inn,Hotels,$$,4.5,24,hotel,532
18, nc,brunswick,Hampton Inn & Suites Carolina Beach Oceanfront,Hotels,$$,3.5,23,hotel,532
19, nc,brunswick,Front Street Inn,Hotels,$$,5.0,20,hotel,532
20, nc,brunswick,"Homewood Suites by Hilton Wilmington/Mayfaire, NC",Hotels,$$,4.5,33,hotel,532
21, nc,brunswick,Surf Suites,Hotels,$$,4.5,15,hotel,532
22, nc,brunswick,Island Inn,Hotels,$,3.5,12,hotel,532
23, nc,brunswick,Embassy Suites by Hilton Wilmington Riverfront,Hotels,$$,3.0,43,hotel,532
24, nc,brunswick,Wingate By Wyndham Southport,Hotels,$$,2.0,20,hotel,532
25, nc,brunswick,Beacon House Inn Bed & Breakfast,Bed & Breakfast,0,4.5,23,hotel,532
26, nc,brunswick,Elevator At Sea Colony,Hotels,$$$,4.5,3,hotel,532
27, nc,brunswick,Hampton Inn & Suites Myrtle Beach/Oceanfront,Hotels,$$,4.0,118,hotel,532
28, nc,brunswick,Seven Seas Inn,Hotels,$$,3.5,4,hotel,532
29, nc,brunswick,Captain's Cove Motel,Hotels,$$$,2.5,7,hotel,532
30, nc,brunswick,Silver Gull Motel,Hotels,$$,4.0,16,hotel,532
31, nc,brunswick,Hampton Inn Wilmington-University Area/Smith Creek Station,Hotels,$$,4.0,12,hotel,532
32, nc,brunswick,Towers at North Myrtle Beach,Hotels,$$,4.5,2,hotel,532
33, nc,brunswick,Summer Sands Motel,Hotels,$$,4.5,7,hotel,532
34, nc,brunswick,Microtel Inn & Suites by Wyndham Carolina Beach,Hotels,$,2.5,19,hotel,532
35, nc,brunswick,Quality Inn,Hotels,$,2.0,7,hotel,532
36, nc,brunswick,Oceaneer Motel,Hotels,$,3.5,7,hotel,532
37, nc,brunswick,St James plantation condos,Hotels,$$$,3.5,2,hotel,532
38, nc,brunswick,Holiday Inn Express & Suites Wilmington-University Ctr,Hotels,$$,3.5,28,hotel,532
39, nc,brunswick,Kure Keys Motel,Hotels,$$,2.5,2,hotel,532
40, nc,brunswick,Carolina Blue Motel,Hotels,$$,5.0,1,hotel,532
41, nc,brunswick,Woodspring Hotel,Hotels,$,2.5,7,hotel,532
42, nc,brunswick,Courtyard Wilmington/Wrightsville Beach,Hotels,$$,3.0,40,hotel,532
43, nc,brunswick,TownePlace Suites Wilmington/Wrightsville Beach,Hotels,$$,3.5,21,hotel,532
44, nc,brunswick,Ocean Enclave Hilton Grand Vacations,Hotels,0,4.5,23,hotel,532
45, nc,brunswick,Riverview Suites Wilmington,Hotels,$$,2.5,21,hotel,532
46, nc,brunswick,Hilton Garden Inn Wilmington Mayfaire Town Center,Hotels,$$,3.0,31,hotel,532
47, nc,brunswick,Atlantic Towers,Condominiums,0,3.5,17,hotel,532
48, nc,brunswick,The Duplin Inn,Hotels,0,4.0,1,hotel,532
49, nc,brunswick,Harbor Inn,Hotels,$$,4.0,7,hotel,532
50, nc,brunswick,C.W. Worth House Bed and Breakfast,Bed & Breakfast,0,5.0,17,hotel,532
51, nc,brunswick,Surfside Motor Lodge,Hotels,$$,2.5,14,hotel,532
52, nc,brunswick,Marriott Myrtle Beach Resort & Spa at Grande Dunes,Hotels,$$$,3.5,124,hotel,532
53, nc,brunswick,Hampton Inn Myrtle Beach-Broadway at the Beach,Hotels,$$,4.5,44,hotel,532
54, nc,brunswick,Dry Dock Motel,Hotels,$$,2.5,7,hotel,532
55, nc,brunswick,Prince Resort,Hotels,$$,3.0,53,hotel,532
56, nc,brunswick,Water Street Retreats,Hotels,0,1.0,1,hotel,532
57, nc,brunswick,Admirals Quarters,Hotels,$$$,2.5,10,hotel,532
58, nc,brunswick,Quality Inn & Suites,Hotels,$$,3.5,9,hotel,532
59, nc,brunswick,Sea & Sun Motel,Hotels,$$,3.5,2,hotel,532
60, nc,brunswick,Wyndham SeaWatch Plantation,Resorts,$$,3.5,40,hotel,532
61, nc,brunswick,Howard Johnson by Wyndham Wilmington,Hotels,$,2.0,21,hotel,532
62, nc,brunswick,Brunswick Inn Bed and Breakfast,Hotels,0,1.0,1,hotel,532
63, nc,brunswick,Southport Inn,Bed & Breakfast,0,5.0,7,hotel,532
64, nc,brunswick,Comfort Suites,Hotels,$$,2.0,14,hotel,532
65, nc,brunswick,Suburban Extended Stay of Wilmington,Hotels,$$,3.0,17,hotel,532
66, nc,brunswick,Country Inn & Suites by Carlson,Hotels,$$,2.5,36,hotel,532
67, nc,brunswick,Elizabethtown Inn,Bed & Breakfast,0,5.0,4,hotel,532
68, nc,brunswick,Little Pee Dee Lodge Restaurant & Motel,Hotels,$$,5.0,1,hotel,532
69, nc,brunswick,Brunswick Plantation,Vacation Rentals,0,4.0,1,hotel,532
70, nc,brunswick,Tilghman Beach & Golf Resort,Hotels,$$,3.5,15,hotel,532
71, nc,brunswick,Travelodge Wilmington,Hotels,$,2.5,2,hotel,532
72, nc,brunswick,Breezeway Motel,Hotels,$$,3.5,4,hotel,532
73, nc,brunswick,Willow Tree Resort,Hotels,$$,3.0,2,hotel,532
74, nc,brunswick,White Lake Silver Sands Apartments,Hotels,$,3.0,2,hotel,532
75, nc,brunswick,"Cabana Shores Hotel, BW Premier Collection",Hotels,0,4.0,6,hotel,532
76, nc,brunswick,Graystone Inn,Bed & Breakfast,0,3.0,15,hotel,532
77, nc,brunswick,Rodeway Inn,Hotels,$,2.5,9,hotel,532
78, nc,brunswick,Gazebo Inn,Hotels,$,4.0,17,hotel,532
79, nc,brunswick,Courtyard by Marriott Myrtle Beach Barefoot Landing,Hotels,$$,3.0,35,hotel,532
80, nc,brunswick,Peppertree by the Sea,Hotels,$$,2.5,5,hotel,532
81, nc,brunswick,Fairfield Inn,Hotels,$$,3.5,20,hotel,532
82, nc,brunswick,River Oaks Golf & Tennis Resort,Resorts,0,4.0,2,hotel,532
83, nc,brunswick,A Place at the Beach IV,Resorts,0,5.0,1,hotel,532
84, nc,brunswick,Marina Inn at Grande Dunes,Hotels,$$$,4.5,3,hotel,532
85, nc,brunswick,Together Resorts Vacation Rentals,Resorts,0,1.0,1,hotel,532
86, nc,brunswick,Tiffany's Motel,Hotels,$$,2.5,25,hotel,532
87, nc,brunswick,Sea Coast Rentals,Vacation Rentals,0,3.5,21,hotel,532
88, nc,brunswick,Castaways Beach Inn,Hotels,$$,3.0,9,hotel,532
89, nc,brunswick,Loggerhead Inn,Hotels,$$,2.5,11,hotel,532
90, nc,brunswick,Super 8 by Wyndham N. Myrtle Beach/Cherry Grove,Hotels,$$,3.0,6,hotel,532
91, nc,brunswick,The Strand Boutique,Hotels,$$,3.5,35,hotel,532
92, nc,brunswick,Bay Watch Resort,Hotels,$$,2.5,87,hotel,532
93, nc,brunswick,The Darlington Inn & Cottages,Hotels,$$,4.0,13,hotel,532
94, nc,brunswick,Just Off Main,Restaurants,$$,3.5,20,hotel,532
95, nc,brunswick,Comfort Inn near Barefoot Landing,Hotels,$$,2.5,3,hotel,532
96, nc,brunswick,Quality Inn,Hotels,$$,1.5,35,hotel,532
97, nc,brunswick,Sea Scape Motel,Hotels,$,3.0,3,hotel,532
98, nc,brunswick,Maritime Beach Club,Hotels,$$,2.5,8,hotel,532
99, nc,brunswick,La Quinta Inn by Wyndham North Myrtle Beach,Hotels,$$,1.5,21,hotel,532
100, nc,brunswick,Sheraton Myrtle Beach Convention Center Hotel,Hotels,$$,3.0,120,hotel,532
101, nc,brunswick,Kingston Plantation Condominium Resort,Resorts,0,3.5,18,hotel,532
102, nc,brunswick,Conway Motor Inn & Restaurant,Hotels,$,4.0,2,hotel,532
103, nc,brunswick,Aqua Beach Inn,Hotels,$$,3.5,44,hotel,532
104, nc,brunswick,Holiday Inn At the Pavillion,Hotels,$$,3.0,46,hotel,532
105, nc,brunswick,Loris Motel,Hotels,0,1.0,3,hotel,532
106, nc,brunswick,The Bar At Marriott Grand Dunes,Hotels,$$,5.0,1,hotel,532
107, nc,brunswick,Royale Palms Condominiums,Hotels,$$,3.0,35,hotel,532
108, nc,brunswick,America's Best Inn & Suites,Hotels,0,2.0,3,hotel,532
109, nc,brunswick,Sea Watch Resort,Hotels,$$,2.5,43,hotel,532
110, nc,brunswick,Grand Strand Resorts,Vacation Rentals,0,3.5,3,hotel,532
111, nc,brunswick,Barefoot Paradise Vacations,Hotels,$$,3.5,3,hotel,532
112, nc,brunswick,Bahama Sands Luxury Condominiums,Resorts,0,3.0,10,hotel,532
113, nc,brunswick,La Quinta by Wyndham Myrtle Beach Broadway Area,Hotels,$$,3.0,39,hotel,532
114, nc,brunswick,Buccaneer Motel,Hotels,0,1.0,2,hotel,532
115, nc,brunswick,Together Resorts Vacation Rentals,Vacation Rentals,0,1.0,1,hotel,532
116, nc,brunswick,Holiday Inn Express Myrtle Beach-Broadway at the Beach,Venues & Event Spaces,$$,2.5,14,hotel,532
117, nc,brunswick,Best Western Plus Myrtle Beach @ Intracoastal,Hotels,$$,1.5,14,hotel,532
118, nc,brunswick,Mar Vista Grande,Vacation Rentals,0,3.0,19,hotel,532
119, nc,brunswick,Serendipity Inn,Hotels,$$,3.0,16,hotel,532
120, nc,brunswick,Sleep Inn & Suites near Outlets,Hotels,$$,3.0,6,hotel,532
121, nc,brunswick,Hartford Motor Inn,Hotels,$,1.0,2,hotel,532
122, nc,brunswick,Kingston Plantation Condos,Hotels,$$$,3.0,57,hotel,532
123, nc,brunswick,Holiday Sands North,Hotels,$$,3.0,38,hotel,532
124, nc,brunswick,DoubleTree Resort by Hilton Myrtle Beach Oceanfront,Hotels,$$,2.5,116,hotel,532
125, nc,brunswick,Forest Dunes Resort,Hotels,$$,3.5,18,hotel,532
126, nc,brunswick,Econo Lodge At The University,Hotels,$$$,3.0,4,hotel,532
127, nc,brunswick,Windy Hill Resorts,Hotels,$,2.0,1,hotel,532
128, nc,brunswick,Sheraton Broadway Plantation Resort Villas,Hotels,$$,3.0,71,hotel,532
129, nc,brunswick,Comfort Suites,Hotels,$$,3.0,12,hotel,532
130, nc,brunswick,Compass Cove Resort,Hotels,$$,2.5,184,hotel,532
131, nc,brunswick,Fairfield Inn,Hotels,$$,3.0,25,hotel,532
132, nc,brunswick,Sand Bucket Motel,Hotels,$,3.5,3,hotel,532
133, nc,brunswick,Springs Towers,Resorts,0,1.5,2,hotel,532
134, nc,brunswick,The Patricia Grand Resort Hotel,Hotels,$$,2.5,171,hotel,532
135, nc,brunswick,Sands Ocean Club Resort,Resorts,0,2.0,86,hotel,532
136, nc,brunswick,Myrtle Beach Resort by Beach Vacations,Resorts,0,5.0,1,hotel,532
137, nc,brunswick,Kingston Plantation,Hotels,$$$,2.5,10,hotel,532
138, nc,brunswick,Monterey Bay Suites,Hotels,$$,2.5,55,hotel,532
139, nc,brunswick,Schooner II,Hotels,$$$,3.5,6,hotel,532
140, nc,brunswick,Country Inn & Suites,Hotels,$$,2.0,22,hotel,532
141, nc,brunswick,Barefoot Resort and Golf,Golf,0,3.0,46,hotel,532
142, nc,brunswick,Country Inn & Suites By Radisson,Hotels,0,1.5,4,hotel,532
143, nc,brunswick,Sandcastle South,Hotels,$$,2.5,35,hotel,532
144, nc,brunswick,Riptide Beach Club,Hotels,$$,2.5,5,hotel,532
145, nc,brunswick,Budget Inn of Conway,Hotels,$$,2.5,2,hotel,532
146, nc,brunswick,Red Tree Inn,Hotels,$$,1.5,17,hotel,532
147, nc,brunswick,The Caravelle Resort,Resorts,0,2.5,132,hotel,532
148, nc,brunswick,Sea Gypsy Motor Inns,Hotels,$,1.0,21,hotel,532
149, nc,brunswick,3 Palms Oceanfront Myrtle Beach Hotel,Hotels,$$,2.5,39,hotel,532
150, nc,brunswick,Coral Sands Motel,Hotels,$,2.0,4,hotel,532
151, nc,brunswick,Plantation Resort,Resorts,0,3.0,59,hotel,532
152, nc,brunswick,Brass Anchor Seafood Restaurant,Nightlife,$,3.0,1,hotel,532
153, nc,brunswick,Quality Inn,Hotels,$$,3.0,9,hotel,532
154, nc,brunswick,El Dorado Motel,Hotels,$$,3.5,3,hotel,532
155, nc,brunswick,By the Sea Motel,Hotels,0,1.0,2,hotel,532
156, nc,brunswick,Atlantica,Resorts,0,2.5,37,hotel,532
157, nc,brunswick,Blue Water Resort,Hotels,$$$$,2.5,19,hotel,532
158, nc,brunswick,Tropical Seas Resort,Hotels,$,2.0,13,hotel,532
159, nc,brunswick,Twilight Surf Motel,Hotels,$,2.5,3,hotel,532
160, nc,brunswick,Suite at the Beach,Hotels,$$,3.0,2,hotel,532
161, nc,brunswick,7 Brothers Motel,Hotels,$,2.5,3,hotel,532
162, nc,brunswick,Meridian Plaza,Resorts,0,2.5,20,hotel,532
163, nc,brunswick,Condo-World,Vacation Rentals,0,2.5,13,hotel,532
164, nc,brunswick,Beach Colony Resort,Resorts,0,2.0,71,hotel,532
165, nc,brunswick,Woodspring Suites,Hotels,0,2.0,8,hotel,532
166, nc,brunswick,Sea Mark Tower Home Owners Association,Hotels,0,3.0,2,hotel,532
167, nc,brunswick,Blu Atlantic Oceanfront Hotel & Suites,Hotels,$$,1.5,25,hotel,532
168, nc,brunswick,Sand Dunes Resort,Resorts,0,2.0,138,hotel,532
169, nc,brunswick,Sea Horn Motel,Hotels,$$$,2.0,11,hotel,532
170, nc,brunswick,Breakwater Inn,Hotels,0,3.0,2,hotel,532
171, nc,brunswick,Bar Harbor Motor Inn,Hotels,$,1.5,36,hotel,532
172, nc,brunswick,Sea Mist Oceanfront Resort,Resorts,0,1.5,253,hotel,532
173, nc,brunswick,Ocean Blue,Hotels,$$$,3.0,2,hotel,532
174, nc,brunswick,Value Place,Hotels,0,3.0,1,hotel,532
175, nc,brunswick,Sandy Shores III,Hotels,0,4.0,4,hotel,532
176, nc,brunswick,Summer Winds Motel,Hotels,$$,2.0,4,hotel,532
177, nc,brunswick,River Oaks Resort by Beach Vacations,Resorts,0,2.5,9,hotel,532
178, nc,brunswick,Grand Strand Resorts,Hotels,0,1.0,2,hotel,532
179, nc,brunswick,Starfish Rentals and Realty,Property Management,0,2.5,6,hotel,532
180, nc,brunswick,Budget Inn of Myrtle Beach,Hotels,0,2.5,2,hotel,532
181, nc,brunswick,Affordable Efficiency Suites,Hotels,0,5.0,1,hotel,532
182, nc,brunswick,Vancouver Motel,Hotels,$$,2.5,6,hotel,532
183, nc,brunswick,Prestigious Pets Hotel & Salon,Pet Sitting,0,2.5,3,hotel,532
184, nc,brunswick,Ocean Forest Villas Resort-Hoa,Hotels,0,1.5,3,hotel,532
185, nc,brunswick,Sea Banks Motor Inn,Hotels,$$$,2.0,7,hotel,532
186, nc,brunswick,Sun Fun Motel,Hotels,0,2.0,5,hotel,532
187, nc,brunswick,Atlantic View Motel,Hotels,$,1.0,2,hotel,532
188, nc,brunswick,Wyndham Vacation Resorts Preview Center,Resorts,0,1.5,24,hotel,532
189, nc,brunswick,Jamaican Motor Inn,Hotels,0,1.0,1,hotel,532
190, nc,brunswick,Palmetto Shores Resort,Resorts,0,2.0,14,hotel,532
191, nc,brunswick,Myrtlewood Villas,Resorts,0,2.0,58,hotel,532
192, nc,brunswick,Plantation Resorts,Hotels,$$$,2.5,3,hotel,532
193, nc,brunswick,South Seas Resort,Hotels,$,1.5,5,hotel,532
194, nc,brunswick,Sail Inn Motel,Hotels,$,1.0,2,hotel,532
195, nc,brunswick,Days Inn by Wyndham Myrtle Beach-Grand Strand,Hotels,$$,1.5,19,hotel,532
196, nc,brunswick,Barefoot Resort Vacations,Resorts,0,1.5,17,hotel,532
197, nc,brunswick,Bali Bay Resort,Vacation Rentals,0,2.0,17,hotel,532
198, nc,brunswick,Wave Rider Resort,Resorts,0,1.5,6,hotel,532
199, nc,brunswick,Budget Inn,Hotels,0,1.0,1,hotel,532
0, nc,catawba,Courtyard Statesville Mooresville/Lake Norman,Hotels,$$,4.5,31,hotel,86
1, nc,catawba,Hampton Inn & Suites Mooresville/Lake Norman,Hotels,$$,4.5,17,hotel,86
2, nc,catawba,Holiday Inn Express & Suites Conover,Hotels,$$,4.5,8,hotel,86
3, nc,catawba,Hilton Garden Inn Statesville,Hotels,$$,4.0,14,hotel,86
4, nc,catawba,La Quinta by Wyndham Hickory,Hotels,$$,3.5,16,hotel,86
5, nc,catawba,Hampton Inn & Suites Huntersville,Hotels,$$,4.5,14,hotel,86
6, nc,catawba,SpringHill Suites,Hotels,$$,4.0,19,hotel,86
7, nc,catawba,Clichy Inn,Hotels,$$,4.5,7,hotel,86
8, nc,catawba,Hampton Inn Lincolnton,Hotels,$$,4.5,6,hotel,86
9, nc,catawba,Hampton Inn Statesville,Hotels,$$,4.0,19,hotel,86
10, nc,catawba,Hampton Inn Hickory,Hotels,$$$,4.0,10,hotel,86
11, nc,catawba,Davidson Village Inn,Hotels,$$,4.5,15,hotel,86
12, nc,catawba,Hilton Garden Inn Charlotte/Mooresville,Hotels,$$,4.0,18,hotel,86
13, nc,catawba,Quality Inn,Hotels,$$,4.0,12,hotel,86
14, nc,catawba,Red Roof PLUS+ Statesville,Hotels,$$,4.0,22,hotel,86
15, nc,catawba,Holiday Inn Express & Suites Statesville,Venues & Event Spaces,$$$,3.0,16,hotel,86
16, nc,catawba,Hilton Garden Inn Hickory,Hotels,$$,3.5,18,hotel,86
17, nc,catawba,Holiday Inn Express & Suites Huntersville-Birkdale,Hotels,$$,4.0,15,hotel,86
18, nc,catawba,Holiday Inn Express & Suites Mooresville - Lake Norman,Hotels,$$,3.5,6,hotel,86
19, nc,catawba,Best Western Hickory,Hotels,$$,4.0,9,hotel,86
20, nc,catawba,Days Inn by Wyndham Lincolnton,Hotels,$,2.0,6,hotel,86
21, nc,catawba,Day's Inn Hickory,Hotels,$,1.0,3,hotel,86
22, nc,catawba,Catawba County I-40 Westbound Rest Area,Rest Stops,$,4.0,3,hotel,86
23, nc,catawba,Quality Suites Convention Center,Hotels,$$,2.5,7,hotel,86
24, nc,catawba,Economy Inn,Hotels,0,2.5,2,hotel,86
25, nc,catawba,Affordable Corporate Suites,Hotels,$$,1.5,2,hotel,86
26, nc,catawba,Brookwood Inn,Hotels,$$$$,2.0,3,hotel,86
27, nc,catawba,Baymont by Wyndham Mooresville,Hotels,0,2.0,4,hotel,86
28, nc,catawba,Catawba County I-40 Eastbound Rest Area,Rest Stops,$,3.5,3,hotel,86
29, nc,catawba,Days Inn & Suites by Wyndham Hickory,Hotels,$,2.5,9,hotel,86
30, nc,catawba,White Rose Manor,Bed & Breakfast,0,5.0,1,hotel,86
31, nc,catawba,Motel 6,Hotels,$$,3.5,2,hotel,86
32, nc,catawba,Affordable Corporate Suites,Hotels,$,4.5,3,hotel,86
33, nc,catawba,Budget Inn Express,Hotels,$,1.5,3,hotel,86
34, nc,catawba,Red Roof Inn Hickory,Hotels,$,2.5,34,hotel,86
35, nc,catawba,Best Western Plus Huntersville Inn & Suites Near Lake Norman,Hotels,$$,2.5,24,hotel,86
36, nc,catawba,Days Inn by Wyndham Mooresville Lake Norman,Hotels,$$,1.5,9,hotel,86
37, nc,catawba,Masters Economy Inn,Hotels,$,1.5,2,hotel,86
38, nc,catawba,Clarion Inn & Suites,Hotels,$$,2.0,20,hotel,86
39, nc,catawba,Candlewood Suites Huntersville-Lake Norman Area,Hotels,$$,2.0,10,hotel,86
0, nc,cleveland,Courtyard Statesville Mooresville/Lake Norman,Hotels,$$,4.5,31,hotel,36
1, nc,cleveland,Hampton Inn & Suites Mooresville/Lake Norman,Hotels,$$,4.5,17,hotel,36
2, nc,cleveland,Hilton Garden Inn Statesville,Hotels,$$,4.0,14,hotel,36
3, nc,cleveland,Hampton Inn Statesville,Hotels,$$,4.0,19,hotel,36
4, nc,cleveland,Home2 Suites by Hilton Salisbury,Hotels,0,5.0,1,hotel,36
5, nc,cleveland,Hampton Inn Salisbury,Hotels,$$,4.0,16,hotel,36
6, nc,cleveland,Red Roof PLUS+ Statesville,Hotels,$$,4.0,22,hotel,36
7, nc,cleveland,Holiday Inn Express & Suites Statesville,Venues & Event Spaces,$$$,3.0,16,hotel,36
8, nc,cleveland,Quality Inn,Hotels,$$,3.5,6,hotel,36
9, nc,cleveland,Affordable Suites of America,Hotels,$,5.0,2,hotel,36
10, nc,cleveland,Holiday Inn Express & Suites Mooresville - Lake Norman,Hotels,$$,3.5,6,hotel,36
11, nc,cleveland,Best Western Statesville Inn,Hotels,$$,3.0,18,hotel,36
12, nc,cleveland,Comfort Inn & Suites,Hotels,$$,2.5,19,hotel,36
13, nc,cleveland,Ramada by Wyndham Statesville,Hotels,$$,2.5,32,hotel,36
14, nc,cleveland,Carolina Inn of Lake Norman,Hotels,0,4.0,2,hotel,36
15, nc,cleveland,Quality Inn & Suites,Hotels,$,2.5,10,hotel,36
16, nc,cleveland,Affordable Suites of America - Mooresville,Hotels,0,3.5,3,hotel,36
17, nc,cleveland,Sleep Inn,Hotels,$$,3.5,8,hotel,36
18, nc,cleveland,Fairfield Inn,Hotels,$$,3.0,19,hotel,36
19, nc,cleveland,Wingate By Wyndham Mooresville,Hotels,$$,2.5,16,hotel,36
0, nc,columbus,Days Inn by Wyndham Columbus Tryon,Hotels,$$$,2.0,8,hotel,10
1, nc,columbus,Saluda Mountain Lodge,Hotels,0,4.5,11,hotel,10
2, nc,columbus,1906 Pine Crest Inn,Bed & Breakfast,0,4.0,15,hotel,10
3, nc,columbus,Fairfield Inn & Suites Hendersonville Flat Rock,Hotels,0,4.5,14,hotel,10
4, nc,columbus,Mountain Lodge & Conference Center,Hotels,$$,4.5,27,hotel,10
5, nc,columbus,The Red Horse Inn,Bed & Breakfast,0,5.0,23,hotel,10
6, nc,columbus,The Oaks Bed And Breakfast,Hotels,$$,4.5,6,hotel,10
7, nc,columbus,Mountain Inn & Suites Flat Rock,Hotels,$$,4.0,20,hotel,10
8, nc,columbus,Polk County I-26 Rest Area,Rest Stops,$,3.5,3,hotel,10
9, nc,columbus,Charles Street Garden,Hotels,0,5.0,1,hotel,10
0, nc,davidson,Davidson Village Inn,Hotels,$$,4.5,15,hotel,69
1, nc,davidson,Homewood Suites by Hilton Davidson,Hotels,$$,3.5,16,hotel,69
2, nc,davidson,Four Points by Sheraton Charlotte - Lake Norman,Hotels,0,4.0,9,hotel,69
3, nc,davidson,Hampton Inn & Suites Huntersville,Hotels,$$,4.5,14,hotel,69
4, nc,davidson,Hampton Inn & Suites Mooresville/Lake Norman,Hotels,$$,4.5,17,hotel,69
5, nc,davidson,Holiday Inn Express & Suites Huntersville-Birkdale,Hotels,$$,4.0,15,hotel,69
6, nc,davidson,Hilton Garden Inn Charlotte/Mooresville,Hotels,$$,4.0,18,hotel,69
7, nc,davidson,Hampton Inn Charlotte-North/Lake Norman,Hotels,$$,3.5,24,hotel,69
8, nc,davidson,Comfort Suites Lake Norman - Huntersville,Hotels,$$,4.0,16,hotel,69
9, nc,davidson,SpringHill Suites,Hotels,$$,4.0,19,hotel,69
10, nc,davidson,Hilton Garden Inn Charlotte/Concord,Hotels,$$,4.0,32,hotel,69
11, nc,davidson,Country Inn and Suites,Hotels,$$,4.0,16,hotel,69
12, nc,davidson,Comfort Inn & Suites Lake Norman,Hotels,$$,3.5,8,hotel,69
13, nc,davidson,"Candlewood Suites Mooresville/Lake Norman,NC",Venues & Event Spaces,$$,3.5,24,hotel,69
14, nc,davidson,Courtyard Charlotte Lake Norman,Hotels,$$,3.0,9,hotel,69
15, nc,davidson,Residence Inn by Marriott Charlotte Lake Norman,Hotels,$$,3.5,9,hotel,69
16, nc,davidson,Homewood Suites by Hilton Concord Charlotte,Hotels,$$$,4.0,9,hotel,69
17, nc,davidson,TownePlace Suites,Hotels,$$,3.5,17,hotel,69
18, nc,davidson,Holiday Inn Express & Suites Charlotte North,Venues & Event Spaces,$$,4.5,13,hotel,69
19, nc,davidson,Courtyard by Marriott Charlotte-Northlake,Hotels,$$,5.0,1,hotel,69
0, nc,durham,Hilton Garden Inn Durham/University Medical Center,Hotels,$$,4.5,34,hotel,263
1, nc,durham,The Durham Hotel,Hotels,$$,3.5,189,hotel,263
2, nc,durham,Embassy Suites by Hilton Raleigh Durham Airport Brier Creek,Hotels,$$,4.0,66,hotel,263
3, nc,durham,Hampton Inn & Suites Durham/North I-85,Hotels,$$,4.5,19,hotel,263
4, nc,durham,Rizzo Center,Hotels,$$,5.0,29,hotel,263
5, nc,durham,Hyatt Place Durham/Southpoint,Hotels,$$,3.5,36,hotel,263
6, nc,durham,Unscripted Durham,Hotels,$$,3.5,87,hotel,263
7, nc,durham,Residence Inn Durham McPherson/Duke University Medical Center,Hotels,$$,4.5,22,hotel,263
8, nc,durham,JB Duke Hotel,Hotels,$$$,4.0,24,hotel,263
9, nc,durham,Holiday Inn Express Durham,Hotels,$$,3.5,26,hotel,263
10, nc,durham,Aloft Durham Downtown,Hotels,$$,3.0,50,hotel,263
11, nc,durham,La Quinta by Wyndham University Area Chapel Hill,Hotels,$$,3.5,40,hotel,263
12, nc,durham,Washington Duke Inn & Golf Club,Hotels,$$$,4.0,103,hotel,263
13, nc,durham,Durham Marriott City Center,Hotels,$$,3.5,75,hotel,263
14, nc,durham,The Carolina Inn,Hotels,$$$,4.0,125,hotel,263
15, nc,durham,Hampton Inn & Suites Chapel Hill-Carrboro/Downtown,Hotels,$$,4.0,43,hotel,263
16, nc,durham,SpringHill Suites Durham Chapel Hill,Hotels,$$,4.0,35,hotel,263
17, nc,durham,Hilton Garden Inn Durham Southpoint,Hotels,$$,3.5,28,hotel,263
18, nc,durham,Home2 Suites by Hilton Durham Chapel Hill,Hotels,$$,3.5,19,hotel,263
19, nc,durham,Hyatt Place Durham Southpoint,Hotels,$$,3.5,5,hotel,263
20, nc,durham,Hyatt Place Chapel Hill/Southern Village,Hotels,$$,4.0,15,hotel,263
21, nc,durham,Comfort Suites Raleigh Durham Airport/RTP,Hotels,$$,3.5,32,hotel,263
22, nc,durham,Blooming Garden Inn Bed & Breakfast,Hotels,0,4.5,4,hotel,263
23, nc,durham,SpringHill Suites Raleigh-Durham Airport/Research Triangle Park,Hotels,$$,3.5,30,hotel,263
24, nc,durham,Marriott at Research Triangle Park,Hotels,$$,3.5,41,hotel,263
25, nc,durham,Courtyard by Marriott Chapel Hill,Hotels,$$,4.0,34,hotel,263
26, nc,durham,Courtyard by Marriott Raleigh-Durham Airport/Brier Creek,Hotels,$$,4.0,26,hotel,263
27, nc,durham,Sheraton Imperial Hotel Raleigh-Durham Airport,Hotels,$$,3.0,87,hotel,263
28, nc,durham,Homewood Suites by Hilton Raleigh-Durham AP/Research Triangle,Hotels,$$,3.5,21,hotel,263
29, nc,durham,Comfort Inn University Durham - Chapel Hill,Hotels,$$,2.5,25,hotel,263
30, nc,durham,Fairfield Inn & Suites Durham Southpoint,Hotels,$$,3.5,11,hotel,263
31, nc,durham,Candlewood Suites Wake Forest Raleigh Area,Hotels,$$,4.0,23,hotel,263
32, nc,durham,"Hampton Inn & Suites Chapel Hill/Durham, Area",Hotels,$$,3.5,25,hotel,263
33, nc,durham,The Mayton Inn,Hotels,$$,4.5,69,hotel,263
34, nc,durham,Best Western Butner Creedmoor Inn,Hotels,$$,4.0,10,hotel,263
35, nc,durham,Inn At Teardrops,Hotels,0,5.0,2,hotel,263
