State,City,Pop_x,PCI_x,price_x,rating_x,review_x,PP_x,Pop_y,PCI_y,price_y,rating_y,review_y,PP_y
in,brown,2647,40633,1.9375,2.703125,60.4375,0.012089157536834151,2647,40633,1.5545023696682465,3.8364928909952605,262.98104265402844,0.07971288250850019
in,orange,700,31901,2.0,2.4,4.0,0.007142857142857143,700,31901,1.4166666666666667,4.041666666666667,16.5,0.017142857142857144
in,delaware,3475,32666,2.0,3.5,20.666666666666668,0.0008633093525179857,3475,32666,1.7142857142857142,4.0,24.285714285714285,0.004028776978417266
in,jennings,1416,34177,1.9565217391304348,3.4456521739130435,11.956521739130435,0.03248587570621469,1416,34177,1.3571428571428572,3.7857142857142856,9.857142857142858,0.009887005649717515
in,johnson,499,42691,1.625,3.5,7.625,0.01603206412825651,499,42691,1.6875,4.03125,20.875,0.03206412825651302
in,posey,3931,45646,1.8,3.533333333333333,12.2,0.007631645891630628,3931,45646,1.2,3.3,6.9,0.0025438819638768763
in,cass,338,34954,1.8666666666666667,3.1166666666666667,12.866666666666667,0.08875739644970414,338,34954,1.3846153846153846,4.038461538461538,14.846153846153847,0.038461538461538464
in,owen,1095,33173,1.9166666666666667,3.1666666666666665,14.25,0.010958904109589041,1095,33173,1.4838709677419355,3.6693548387096775,41.096774193548384,0.05662100456621005
in,benton,3128,39432,2.0,3.46875,12.25,0.005115089514066497,3128,39432,1.4141414141414141,3.323232323232323,29.464646464646464,0.03164961636828645
in,miami,1273,31354,2.121212121212121,3.315151515151515,74.95151515151515,0.12961508248232523,1273,31354,1.9530516431924883,4.086854460093897,402.2018779342723,0.16732128829536527
in,jackson,532,38888,2.0533333333333332,3.46,28.546666666666667,0.14097744360902256,532,38888,1.3,3.75,3.4,0.018796992481203006
in,noble,1915,34625,1.8805970149253732,3.1940298507462686,13.35820895522388,0.03498694516971279,1915,34625,1.3333333333333333,4.333333333333333,7.333333333333333,0.003133159268929504
in,lake,2433,38485,2.0,2.6666666666666665,20.333333333333332,0.002466091245376079,2433,38485,1.6145833333333333,3.4322916666666665,104.125,0.03945745992601726
in,perry,30956,33711,1.951219512195122,3.2195121951219514,15.804878048780488,0.0013244605246155834,30956,33711,1.36,4.0,18.92,0.0008075978808631606
in,clay,3540,33864,1.72,2.69,118.24,0.014124293785310734,3540,33864,1.7096774193548387,4.17741935483871,111.2258064516129,0.008757062146892656
in,harrison,4132,37177,1.875,3.0,21.5,0.003872216844143272,4132,37177,1.2142857142857142,3.5714285714285716,17.785714285714285,0.003388189738625363
in,st. joseph,75633,41274,1.9545454545454546,3.0738636363636362,17.25,0.0011635132812396706,75633,41274,1.5392156862745099,3.338235294117647,59.30392156862745,0.0013486176668914363
in,ohio,1930,35220,1.9444444444444444,3.5833333333333335,26.11111111111111,0.00932642487046632,1930,35220,1.4795321637426901,3.3771929824561404,76.88888888888889,0.08860103626943006
in,grant,1031,35592,1.9090909090909092,3.1818181818181817,5.7272727272727275,0.01066925315227934,1031,35592,1.1842105263157894,3.6184210526315788,7.5,0.03685741998060136
in,tippecanoe,2357,34210,1.9054054054054055,3.2162162162162162,23.986486486486488,0.031395842172252865,2357,34210,1.391304347826087,3.382608695652174,50.756521739130434,0.0487908358082308
in,boone,1446,62698,1.8492063492063493,2.9087301587301586,30.015873015873016,0.08713692946058091,1446,62698,1.4666666666666666,3.9,44.13333333333333,0.01037344398340249
ks,lyon,523,33378,1.8275862068965518,2.9827586206896552,11.517241379310345,0.055449330783938815,523,33378,1.5,4.321428571428571,49.57142857142857,0.02676864244741874
ks,elk,743,39799,2.3076923076923075,3.3461538461538463,6.3076923076923075,0.017496635262449527,743,39799,1.0,4.75,5.0,0.005383580080753701
ks,harvey,92,38197,1.8936170212765957,3.5638297872340425,12.936170212765957,0.5108695652173914,92,38197,1.4375,3.96875,20.5,0.17391304347826086
ks,sheridan,212,52677,1.6666666666666667,3.8055555555555554,12.61111111111111,0.08490566037735849,212,52677,1.4,3.45,6.7,0.04716981132075472
ks,neosho,263,35565,1.9230769230769231,3.6153846153846154,6.923076923076923,0.049429657794676805,263,35565,1.625,4.125,13.0,0.030418250950570342
ks,pottawatomie,197,48438,1.9714285714285715,3.4714285714285715,13.0,0.17766497461928935,197,48438,1.5294117647058822,3.4901960784313726,47.23529411764706,0.25888324873096447
ks,crawford,590,33475,1.826086956521739,3.5869565217391304,13.73913043478261,0.03898305084745763,590,33475,1.0,4.0,5.5,0.003389830508474576
ks,franklin,347,37003,1.8,3.6,8.4,0.01440922190201729,347,37003,1.25,4.083333333333333,29.25,0.0345821325648415
ks,clay,70,39251,1.8235294117647058,3.5,12.147058823529411,0.4857142857142857,70,39251,1.1666666666666667,3.5833333333333335,6.0,0.08571428571428572
ks,scott,2265,67443,1.6666666666666667,5.0,9.333333333333334,0.0013245033112582781,2265,67443,1.2,3.4,14.6,0.006622516556291391
ks,pawnee,298,42814,1.8571428571428572,3.9642857142857144,6.214285714285714,0.04697986577181208,298,42814,1.1818181818181819,3.4545454545454546,4.0,0.03691275167785235
ks,grant,50,51243,2.0,4.15625,7.5,0.32,50,51243,1.1428571428571428,3.2857142857142856,5.285714285714286,0.14
ks,sherman,537,36625,1.8666666666666667,3.3833333333333333,12.1,0.055865921787709494,537,36625,1.125,3.5625,7.375,0.0148975791433892
ks,comanche,438,38696,1.9333333333333333,3.8,4.2,0.03424657534246575,438,38696,1.36,3.24,11.12,0.05707762557077625
ks,jefferson,614,38324,1.9655172413793103,3.189655172413793,32.06896551724138,0.14169381107491857,614,38324,1.5,4.0,5.0,0.003257328990228013
ks,thomas,54,39719,1.6111111111111112,3.388888888888889,17.22222222222222,0.3333333333333333,54,39719,1.1764705882352942,3.0588235294117645,29.058823529411764,0.3148148148148148
ks,douglas,108,37883,1.9444444444444444,3.5416666666666665,14.61111111111111,0.3333333333333333,108,37883,1.5120481927710843,3.8313253012048194,53.83132530120482,1.537037037037037
ks,gove,153,53858,1.4,4.0,11.4,0.032679738562091505,153,53858,1.3,3.65,12.5,0.06535947712418301
ks,cheyenne,194,42686,1.7142857142857142,3.6785714285714284,17.071428571428573,0.07216494845360824,194,42686,1.0,4.833333333333333,4.666666666666667,0.015463917525773196
ks,wabaunsee,521,45431,1.8709677419354838,3.629032258064516,14.35483870967742,0.05950095969289827,521,45431,1.3777777777777778,3.6333333333333333,37.17777777777778,0.08637236084452975
ks,smith,266,40583,1.6666666666666667,4.333333333333333,3.3333333333333335,0.022556390977443608,266,40583,1.0,4.416666666666667,9.0,0.022556390977443608
ks,morris,24,39588,2.0588235294117645,4.205882352941177,14.176470588235293,0.7083333333333334,24,39588,1.375,4.0625,29.625,0.3333333333333333
ks,morton,439,38439,1.75,4.0625,5.5625,0.03644646924829157,439,38439,1.0,2.5,2.0,0.002277904328018223
ks,sumner,157,36574,1.8297872340425532,3.4148936170212765,10.936170212765957,0.29936305732484075,157,36574,1.3333333333333333,3.466666666666667,7.266666666666667,0.09554140127388536
ks,greenwood,464,40168,2.0,3.466666666666667,6.266666666666667,0.032327586206896554,464,40168,1.2,4.2,3.4,0.010775862068965518
ks,johnson,63,63277,1.8888888888888888,3.6666666666666665,3.2222222222222223,0.14285714285714285,63,63277,1.2222222222222223,4.5,7.555555555555555,0.14285714285714285
ks,miami,545,41823,1.9411764705882353,3.052941176470588,28.894117647058824,0.1559633027522936,545,41823,1.375,3.625,16.875,0.029357798165137616
ks,clark,140,51097,1.9375,3.8125,8.125,0.11428571428571428,140,51097,2.0,4.0,8.0,0.007142857142857143
ks,stanton,182,55496,1.925531914893617,2.978723404255319,28.819148936170212,0.5164835164835165,182,55496,1.4285714285714286,3.7142857142857144,19.071428571428573,0.07692307692307693
ks,reno,1506,36148,1.925,3.2125,12.525,0.02656042496679947,1506,36148,1.3666666666666667,4.083333333333333,15.966666666666667,0.0199203187250996
ks,haskell,1950,74156,2.0,4.3125,8.5625,0.008205128205128205,1950,74156,2.0,4.25,3.5,0.0010256410256410256
ks,graham,52,49814,1.75,3.96875,13.625,0.3076923076923077,52,49814,1.3333333333333333,2.5,2.6666666666666665,0.057692307692307696
ks,mitchell,256,49249,1.78125,3.421875,10.59375,0.125,256,49249,1.1428571428571428,3.7857142857142856,3.0,0.02734375
ks,lincoln,188,36138,1.6666666666666667,4.333333333333333,13.333333333333334,0.015957446808510637,188,36138,1.4545454545454546,3.5,15.545454545454545,0.05851063829787234
ks,nemaha,153,50505,1.75,4.1875,6.9375,0.10457516339869281,153,50505,1.6,3.4,9.8,0.032679738562091505
ks,osage,242,36926,2.0416666666666665,3.3958333333333335,16.291666666666668,0.09917355371900827,242,36926,1.0,2.0,4.0,0.008264462809917356
ks,lane,226,79792,2.0,3.1875,4.875,0.035398230088495575,226,79792,1.4583333333333333,3.7291666666666665,23.541666666666668,0.10619469026548672
ks,labette,72,37052,2.0,2.1666666666666665,5.333333333333333,0.041666666666666664,72,37052,1.5454545454545454,4.045454545454546,12.636363636363637,0.1527777777777778
ks,kiowa,941,31897,2.0,3.625,2.75,0.004250797024442083,941,31897,1.5,3.5,8.333333333333334,0.012752391073326248
ks,kingman,2906,41913,1.8666666666666667,3.6333333333333333,8.0,0.01032346868547832,2906,41913,1.0,3.1,9.8,0.0017205781142463868
ks,allen,174,36328,1.8823529411764706,3.514705882352941,15.705882352941176,0.19540229885057472,174,36328,1.3519553072625698,3.4134078212290504,31.374301675977655,1.028735632183908
ks,harper,1333,44958,1.8043478260869565,3.380434782608696,9.565217391304348,0.0345086271567892,1333,44958,1.6,3.4,5.4,0.0037509377344336083
ks,leavenworth,36062,38217,2.142857142857143,3.357142857142857,10.0,0.0001941101436415063,36062,38217,1.3235294117647058,3.426470588235294,48.38235294117647,0.0009428206976873163
ks,hamilton,243,70366,1.9285714285714286,3.392857142857143,6.857142857142857,0.05761316872427984,243,70366,1.0,4.166666666666667,3.0,0.012345679012345678
ks,ford,217,32681,2.0,3.4642857142857144,10.642857142857142,0.06451612903225806,217,32681,1.6153846153846154,3.730769230769231,30.0,0.059907834101382486
ks,ellsworth,2999,38612,2.0,4.1,13.333333333333334,0.005001667222407469,2999,38612,1.4,2.9,10.8,0.0016672224074691564
ks,ellis,2029,47125,1.6470588235294117,3.4705882352941178,18.941176470588236,0.008378511582060127,2029,47125,1.0,3.25,18.25,0.001971414489896501
ks,cherokee,709,32957,2.0,3.8333333333333335,7.666666666666667,0.00846262341325811,709,32957,1.5,3.875,26.333333333333332,0.01692524682651622
ks,atchison,10560,33996,1.8666666666666667,4.066666666666666,13.533333333333333,0.0014204545454545455,10560,33996,1.4705882352941178,3.3823529411764706,15.294117647058824,0.0016098484848484848
ks,chase,436,41188,2.3333333333333335,3.3333333333333335,3.6666666666666665,0.006880733944954129,436,41188,1.2142857142857142,4.107142857142857,8.5,0.03211009174311927
ks,chautauqua,93,40592,2.2222222222222223,3.0,11.222222222222221,0.0967741935483871,93,40592,1.34375,3.734375,30.15625,0.34408602150537637
ks,greeley,296,49392,2.0,3.1875,4.875,0.02702702702702703,296,49392,1.3076923076923077,3.173076923076923,15.153846153846153,0.08783783783783784
ks,linn,385,32225,1.0,4.5,2.0,0.0025974025974025974,385,32225,1.2,4.0,7.0,0.025974025974025976
ks,jackson,451,36827,1.8235294117647058,3.6323529411764706,15.794117647058824,0.07538802660753881,451,36827,1.5,3.4375,10.375,0.017738359201773836
ks,mcpherson,13077,47435,2.25,2.5,8.25,0.0003058805536438021,13077,47435,1.3333333333333333,3.9,22.2,0.0011470520761642578
ks,logan,542,46771,1.9230769230769231,3.8076923076923075,3.1538461538461537,0.023985239852398525,542,46771,1.3846153846153846,4.076923076923077,9.461538461538462,0.023985239852398525
ks,washington,1062,43948,1.8888888888888888,4.166666666666667,9.11111111111111,0.00847457627118644,1062,43948,1.3846153846153846,3.3230769230769233,18.8,0.06120527306967985
ks,wichita,389255,83074,1.90625,3.625,23.21875,8.220832102349359e-05,389255,83074,1.5416666666666667,3.71875,61.182291666666664,0.0004932499261409616
ks,wilson,736,39854,1.5714285714285714,3.7857142857142856,12.285714285714286,0.009510869565217392,736,39854,1.6666666666666667,4.166666666666667,35.333333333333336,0.004076086956521739
ks,wallace,59,51833,1.6666666666666667,3.75,16.555555555555557,0.3050847457627119,59,51833,1.25,3.5535714285714284,27.214285714285715,0.4745762711864407
ks,shawnee,65845,41498,2.046511627906977,3.313953488372093,47.46511627906977,0.0006530488267901891,65845,41498,1.7307692307692308,3.9927884615384617,170.94230769230768,0.0031589338598223098
ks,seward,63,36597,2.076923076923077,3.6538461538461537,6.3076923076923075,0.20634920634920634,63,36597,1.236842105263158,3.5,8.210526315789474,0.6031746031746031
ks,sedgwick,1641,50815,1.6666666666666667,2.9166666666666665,10.666666666666666,0.007312614259597806,1641,50815,1.28125,3.171875,17.0625,0.019500304692260818
ks,stafford,956,56581,2.0,3.357142857142857,5.428571428571429,0.007322175732217573,956,56581,1.5,3.9166666666666665,12.25,0.012552301255230125
ks,riley,954,38338,1.9444444444444444,3.9722222222222223,16.5,0.018867924528301886,954,38338,1.403225806451613,3.411290322580645,31.467741935483872,0.0649895178197065
ks,russell,4463,52011,1.5,3.375,11.5,0.0008962581223392337,4463,52011,1.1,3.55,15.1,0.002240645305848084
ks,meade,1565,55983,1.8666666666666667,3.966666666666667,8.6,0.009584664536741214,1565,55983,1.6666666666666667,3.3333333333333335,6.5,0.0038338658146964857
ks,norton,2768,41647,1.6666666666666667,4.5,3.6666666666666665,0.004335260115606936,2768,41647,1.3333333333333333,3.6666666666666665,6.0,0.002167630057803468
ks,osborne,1291,42878,1.6,4.3,14.1,0.0077459333849728895,1291,42878,1.3488372093023255,3.802325581395349,31.930232558139537,0.033307513555383424
ks,marion,1787,36386,1.8571428571428572,3.5714285714285716,5.571428571428571,0.00391717963066592,1787,36386,1.0,3.5,2.0,0.0005595970900951316
ks,pratt,6630,45391,2.25,3.625,7.75,0.0006033182503770739,6630,45391,1.4285714285714286,3.3214285714285716,13.642857142857142,0.0021116138763197585
ks,republic,108,44780,2.0,3.8333333333333335,3.8333333333333335,0.05555555555555555,108,44780,1.5,4.083333333333333,8.666666666666666,0.05555555555555555
ks,ottawa,12267,36310,2.2,2.7,4.8,0.00040759761962990136,12267,36310,1.4666666666666666,3.6666666666666665,20.933333333333334,0.001222792858889704
ky,hickman,2156,44746,1.8333333333333333,3.625,4.583333333333333,0.0055658627087198514,2156,44746,1.394736842105263,3.6184210526315788,11.026315789473685,0.017625231910946195
ky,union,5930,33296,2.0588235294117645,3.9705882352941178,19.352941176470587,0.002866779089376054,5930,33296,1.3846153846153846,3.1794871794871793,44.87179487179487,0.03288364249578415
ky,morgan,2407,24605,1.9545454545454546,3.3863636363636362,6.681818181818182,0.009140008309098464,2407,24605,1.375,4.1875,30.125,0.0033236393851267137
ky,martin,560,25670,1.75,2.75,5.75,0.007142857142857143,560,25670,1.5,4.25,3.0,0.007142857142857143
ky,marion,2872,31651,1.794871794871795,3.269230769230769,13.307692307692308,0.013579387186629526,2872,31651,1.0,2.9,8.4,0.0017409470752089136
ky,livingston,219,33691,1.6666666666666667,2.888888888888889,9.333333333333334,0.0410958904109589,219,33691,1.6,3.6333333333333333,37.13333333333333,0.0684931506849315
ky,jefferson,27997,44719,1.900990099009901,2.9702970297029703,24.08910891089109,0.0036075293781476585,27997,44719,1.7085427135678393,4.042713567839196,174.90954773869348,0.007107904418330535
ky,jackson,1979,26195,1.7692307692307692,3.8846153846153846,10.384615384615385,0.006568974229408792,1979,26195,1.2222222222222223,3.3333333333333335,4.555555555555555,0.004547751389590703
ky,henderson,28432,36154,2.0,3.4,16.066666666666666,0.0005275745638716939,28432,36154,1.5042735042735043,3.4871794871794872,24.504273504273506,0.004115081598199212
ky,russell,3245,31076,2.0,3.4375,7.4375,0.004930662557781202,3245,31076,1.6,3.24,18.2,0.007704160246533128
ky,hardin,610,38575,2.0384615384615383,3.730769230769231,12.0,0.04262295081967213,610,38575,1.4387755102040816,3.607142857142857,25.255102040816325,0.16065573770491803
ky,greenup,1116,36320,1.8571428571428572,3.4285714285714284,5.0,0.0062724014336917565,1116,36320,1.0,3.6,2.8,0.004480286738351254
ky,grayson,3944,30255,1.5,4.0,3.5,0.0010141987829614604,3944,30255,1.3333333333333333,3.5,8.6,0.0038032454361054766
ky,fulton,2176,32758,2.0,2.5,4.0,0.0009191176470588235,2176,32758,1.2857142857142858,2.857142857142857,4.714285714285714,0.003216911764705882
ky,franklin,8969,38667,1.8888888888888888,3.0,9.0,0.0010034563496487902,8969,38667,1.2142857142857142,3.7857142857142856,24.714285714285715,0.0015609320994536737
ky,cumberland,1967,30581,1.8,3.45,7.3,0.005083884087442806,1967,30581,1.0,2.0,1.0,0.0005083884087442806
ky,crittenden,3899,33019,2.027027027027027,3.135135135135135,25.16216216216216,0.009489612721210567,3899,33019,1.2,3.5,10.4,0.0012823800974608873
ky,allen,176,28593,1.8,3.0,7.5,0.056818181818181816,176,28593,1.4,3.7333333333333334,12.6,0.08522727272727272
ky,clinton,1263,29631,1.8571428571428572,3.4642857142857144,12.0,0.0332541567695962,1263,29631,1.4285714285714286,2.7142857142857144,6.142857142857143,0.0055423594615993665
ky,harlan,1531,27778,1.7142857142857142,3.5714285714285716,9.714285714285714,0.0045721750489875895,1531,27778,1.1666666666666667,3.1666666666666665,4.583333333333333,0.007838014369693011
ky,clay,1117,27255,1.8333333333333333,3.0,5.5,0.005371530886302597,1117,27255,1.0,1.5,3.0,0.0008952551477170994
ky,carlisle,1959,42485,1.7857142857142858,3.4642857142857144,17.5,0.0071465033180193975,1959,42485,1.28,3.36,28.72,0.03828483920367534
ky,butler,582,31131,1.9017857142857142,3.0982142857142856,21.267857142857142,0.19243986254295534,582,31131,1.3125,4.0,15.0,0.027491408934707903
la,washington,929,30972,1.8863636363636365,3.4204545454545454,13.022727272727273,0.04736275565123789,929,30972,1.2857142857142858,3.0,6.142857142857143,0.007534983853606028
la,lafayette,126143,53215,1.84,3.2,16.76,0.00019818777102177687,126143,53215,1.5777777777777777,3.591666666666667,49.48888888888889,0.0014269519513567936
la,livingston,1955,37337,2.046666666666667,3.37,72.51333333333334,0.07672634271099744,1955,37337,1.1111111111111112,2.8333333333333335,7.555555555555555,0.004603580562659846
la,jackson,3725,32037,2.0,3.1785714285714284,9.892857142857142,0.007516778523489933,3725,32037,1.5238095238095237,3.6547619047619047,19.80952380952381,0.011275167785234899
la,franklin,6786,27693,1.962962962962963,3.2222222222222223,12.555555555555555,0.003978779840848806,6786,27693,1.4166666666666667,2.9166666666666665,6.333333333333333,0.0017683465959328027
la,natchitoches,17831,33525,2.111111111111111,3.3333333333333335,9.37037037037037,0.0015142168134148393,17831,33525,1.8666666666666667,3.8,60.2,0.0008412315630082441
ma,essex,3789,57540,2.21875,3.875,28.90625,0.00844550013196094,3789,57540,1.8235294117647058,3.5294117647058822,121.29411764705883,0.0044866719451042494
ma,plymouth,60803,56571,2.0833333333333335,3.4166666666666665,48.666666666666664,0.00019735868295972238,60803,56571,1.8125,3.4875,83.7125,0.0013157245530648158
ma,norfolk,11988,77194,2.0588235294117645,2.9411764705882355,21.88235294117647,0.0014180847514180847,11988,77194,1.6666666666666667,3.536231884057971,75.34782608695652,0.005755755755755756
ma,hampden,5220,44760,1.8125,3.28125,42.875,0.0030651340996168583,5220,44760,1.5923913043478262,3.567934782608696,51.46739130434783,0.03524904214559387
ma,worcester,185877,49121,1.9444444444444444,3.0277777777777777,24.333333333333332,9.683823173388854e-05,185877,49121,1.6544502617801047,3.643979057591623,107.96858638743456,0.0010275612367318173
ma,nantucket,11327,106895,2.6666666666666665,4.233333333333333,23.4,0.0013242694446896795,11327,106895,2.4166666666666665,3.7222222222222223,80.97222222222223,0.0031782466672552307
md,baltimore,602495,53832,2.0,3.2246376811594204,61.710144927536234,0.00011452377198151023,602495,53832,1.896039603960396,4.0272277227722775,297.5693069306931,0.0003352724918878995
md,frederick,72146,53601,2.0,3.21875,23.3125,0.0002217725168408505,72146,53601,1.536231884057971,3.63768115942029,105.3695652173913,0.0019127879577523356
md,somerset,1280,29709,2.1666666666666665,3.4583333333333335,49.666666666666664,0.009375,1280,29709,1.8333333333333333,3.5277777777777777,179.77777777777777,0.0140625
me,york,13151,44437,2.16,3.76,33.3,0.003801992243935822,13151,44437,1.7426470588235294,3.7463235294117645,124.86764705882354,0.010341418903505437
me,cumberland,8165,51659,2.081967213114754,3.7540983606557377,29.40983606557377,0.007470912431108389,8165,51659,1.8604651162790697,3.988372093023256,173.5,0.010532761788120024
me,franklin,1547,35108,2.0,3.5625,13.75,0.005171299288946348,1547,35108,1.8,4.233333333333333,82.4,0.009696186166774402
me,penobscot,1211,36425,1.6666666666666667,4.0,10.333333333333334,0.002477291494632535,1211,36425,1.9166666666666667,4.0,35.5,0.00990916597853014
me,hancock,2415,44349,2.121212121212121,4.121212121212121,32.303030303030305,0.013664596273291925,2415,44349,1.934782608695652,3.967391304347826,180.67391304347825,0.01904761904761905
me,oxford,4101,33163,2.0,2.6666666666666665,8.333333333333334,0.000731528895391368,4101,33163,1.875,4.03125,26.1875,0.003901487442087296
me,lincoln,4908,44159,1.9285714285714286,3.9285714285714284,8.785714285714286,0.0028524857375713123,4908,44159,1.8,3.5,12.2,0.0010187449062754685
me,knox,792,42538,2.0344827586206895,3.956896551724138,14.793103448275861,0.07323232323232323,792,42538,1.3846153846153846,3.8076923076923075,22.46153846153846,0.016414141414141416
me,waldo,860,36097,1.9,4.25,12.4,0.011627906976744186,860,36097,1.75,4.09375,90.75,0.018604651162790697
me,washington,1512,35752,2.189189189189189,4.04054054054054,14.41891891891892,0.04894179894179894,1512,35752,1.6,4.15,28.8,0.006613756613756613
mi,macomb,90758,40077,1.8235294117647058,3.411764705882353,17.941176470588236,0.00018731131139954605,90758,40077,1.5075376884422111,3.758793969849246,82.1608040201005,0.0021926441746182154
mi,iosco,3847,32125,1.95,3.9,6.45,0.005198856251624643,3847,32125,1.5,3.7291666666666665,30.166666666666668,0.012477255003899143
mi,clinton,3538,39611,1.9705882352941178,3.338235294117647,14.970588235294118,0.009609949123798756,3538,39611,1.25,3.5,9.75,0.0011305822498586771
mi,ingham,2524,35503,1.8313253012048192,3.0783132530120483,21.072289156626507,0.03288431061806656,2524,35503,1.7647058823529411,3.7941176470588234,49.88235294117647,0.006735340729001585
mi,huron,416,40869,1.8181818181818181,3.3636363636363638,6.7272727272727275,0.052884615384615384,416,40869,1.2222222222222223,2.8333333333333335,11.666666666666666,0.021634615384615384
mi,schoolcraft,1798,34505,1.8823529411764706,3.4411764705882355,19.88235294117647,0.009454949944382647,1798,34505,1.1111111111111112,3.2777777777777777,13.777777777777779,0.005005561735261402
mi,osceola,1841,31532,1.8484848484848484,3.5303030303030303,12.181818181818182,0.017925040738728953,1841,31532,1.4285714285714286,3.5,8.428571428571429,0.0038022813688212928
mi,eaton,4132,36492,1.9054054054054055,3.2162162162162162,16.85135135135135,0.017909002904162634,4132,36492,1.3571428571428572,4.035714285714286,24.785714285714285,0.003388189738625363
mi,kalkaska,4897,31621,2.125,3.75,25.625,0.0032673065141923625,4897,31621,1.4,3.65,18.4,0.0020420665713702267
mi,branch,1351,31693,2.6666666666666665,3.6666666666666665,5.0,0.0022205773501110288,1351,31693,1.3333333333333333,3.888888888888889,8.666666666666666,0.006661732050333087
mi,montcalm,3400,29737,1.9090909090909092,3.2,20.381818181818183,0.016176470588235296,3400,29737,1.3333333333333333,3.4166666666666665,12.333333333333334,0.0017647058823529412
mi,montmorency,1059,31075,2.076923076923077,3.769230769230769,12.846153846153847,0.024551463644948063,1059,31075,1.3333333333333333,3.5,5.333333333333333,0.0028328611898017
mi,ogemaw,1180,30350,1.8888888888888888,3.388888888888889,7.75,0.030508474576271188,1180,30350,1.8235294117647058,3.8823529411764706,34.294117647058826,0.01440677966101695
mi,ontonagon,2220,33752,1.9,3.95,7.5,0.0045045045045045045,2220,33752,1.5,4.125,27.625,0.0036036036036036037
mi,livingston,2585,47921,1.9056603773584906,2.889937106918239,21.18867924528302,0.06150870406189555,2585,47921,1.489795918367347,3.3877551020408165,61.183673469387756,0.018955512572533847
mi,roscommon,4324,31989,2.0,2.5833333333333335,4.166666666666667,0.0013876040703052729,4324,31989,1.8,3.1,31.0,0.001156336725254394
mi,sanilac,2311,32829,1.8571428571428572,3.607142857142857,7.714285714285714,0.006057983556901774,2311,32829,1.5,3.4166666666666665,22.166666666666668,0.0025962786672436176
mi,antrim,2095,39601,2.016949152542373,3.8559322033898304,22.322033898305083,0.028162291169451074,2095,39601,1.8461538461538463,3.769230769230769,60.07692307692308,0.006205250596658711
mi,shiawassee,2734,33682,1.87012987012987,3.1493506493506493,19.83116883116883,0.028163862472567667,2734,33682,1.6,4.166666666666667,28.266666666666666,0.005486466715435259
mi,tuscola,1948,32892,1.8222222222222222,3.2111111111111112,18.177777777777777,0.023100616016427104,1948,32892,1.2142857142857142,3.0357142857142856,7.428571428571429,0.007186858316221766
mi,wexford,1103,31465,1.9791666666666667,3.6458333333333335,19.4375,0.043517679057116954,1103,31465,1.2,3.6,37.6,0.004533091568449683
mi,chippewa,211,29311,1.8958333333333333,3.8125,10.416666666666666,0.22748815165876776,211,29311,1.7222222222222223,4.194444444444445,58.388888888888886,0.08530805687203792
mi,mecosta,2676,28828,4.0,2.5,2.0,0.0003736920777279522,2676,28828,1.5,3.75,18.125,0.0029895366218236174
mi,presque isle,1575,33073,1.3636363636363635,4.090909090909091,6.181818181818182,0.006984126984126984,1575,33073,1.4,3.6,13.2,0.0031746031746031746
mi,barry,3495,39022,1.8850574712643677,3.0977011494252875,22.436781609195403,0.024892703862660945,3495,39022,1.5625,3.78125,24.0,0.004577968526466381
mi,charlevoix,2499,43027,2.0,3.2857142857142856,9.714285714285714,0.0028011204481792717,2499,43027,1.9333333333333333,3.8333333333333335,71.2,0.006002400960384154
mi,berrien,5027,40046,1.9583333333333333,3.0833333333333335,21.927083333333332,0.01909687686492938,5027,40046,1.6195652173913044,4.135869565217392,93.13586956521739,0.03660234732444798
mi,allegan,5034,38552,1.975,3.225,20.95,0.007945967421533572,5034,38552,1.3529411764705883,2.9705882352941178,19.11764705882353,0.003377036154151768
mi,cheboygan,4712,33728,1.4,3.7,6.6,0.0010611205432937182,4712,33728,1.5,4.125,21.625,0.003395585738539898
mi,gladwin,2887,30730,2.0,3.1,8.2,0.0017319016279875303,2887,30730,1.0769230769230769,3.3461538461538463,8.23076923076923,0.004502944232767579
mi,hillsdale,8049,31050,1.6666666666666667,3.0,4.333333333333333,0.0003727171077152441,8049,31050,1.5714285714285714,4.178571428571429,22.0,0.0017393465026711392
mi,houghton,7993,32322,2.111111111111111,3.6666666666666665,10.88888888888889,0.0011259852370824471,7993,32322,1.5333333333333334,3.966666666666667,58.53333333333333,0.0018766420618040785
mi,ionia,10952,30260,2.0,2.9615384615384617,8.307692307692308,0.0011869978086194303,10952,30260,1.2352941176470589,3.0294117647058822,11.058823529411764,0.001552227903579255
mi,jackson,32605,34054,1.8461538461538463,2.769230769230769,11.692307692307692,0.00039871185401012114,32605,34054,1.489795918367347,3.3979591836734695,40.63265306122449,0.001502836988191995
mi,kalamazoo,76545,41547,2.0,3.5384615384615383,29.153846153846153,0.0001698347377359723,76545,41547,1.4378698224852071,3.3550295857988166,62.467455621301774,0.0022078515905676398
mi,lapeer,8621,36820,1.6875,3.28125,8.875,0.0018559331864052894,8621,36820,1.588235294117647,3.735294117647059,42.11764705882353,0.00197192901055562
mi,manistee,6116,32946,1.7142857142857142,3.4285714285714284,11.428571428571429,0.001144538914323087,6116,32946,1.6428571428571428,3.6785714285714284,49.5,0.002289077828646174
mi,marquette,20680,35194,2.0588235294117645,3.7941176470588234,15.705882352941176,0.0008220502901353966,20680,35194,1.625,3.765625,65.46875,0.0015473887814313346
