,State,City,Pop,PCI,price,rating,review,Total,PP
859,ok,woodward,12162,51653,1.5,3.8333333333333335,27.833333333333332,43.0,0.003535602696924848
860,ok,pawnee,2117,34000,2.0,2.75,29.0,6.0,0.002834199338686821
861,ok,mccurtain,504,30316,2.0,4.5,8.0,9.0,0.017857142857142856
862,ok,marshall,299,31123,1.42,3.36,24.06,190.0,0.6354515050167224
863,ok,kiowa,675,36218,1.2424242424242424,3.462121212121212,14.772727272727273,258.0,0.38222222222222224
864,ok,beaver,1404,54140,1.5333333333333334,4.0,19.8,44.0,0.03133903133903134
865,ok,atoka,3131,29639,1.0714285714285714,3.4642857142857144,17.285714285714285,18.0,0.005748961992973491
866,ok,adair,818,26217,1.4444444444444444,3.4537037037037037,15.87037037037037,193.0,0.23594132029339854
867,ok,le flore,176,31273,1.2,4.6,22.8,7.0,0.03977272727272727
868,ok,caddo,1082,33574,1.6153846153846154,4.076923076923077,41.61538461538461,63.0,0.05822550831792976
869,ok,canadian,205,43656,1.125,3.75,13.25,17.0,0.08292682926829269
870,ok,carter,239,42438,1.8,4.15,45.7,68.0,0.28451882845188287
871,ok,cherokee,1507,29129,1.3333333333333333,2.8333333333333335,10.333333333333334,6.0,0.003981420039814201
872,ok,choctaw,12624,30261,1.2258064516129032,3.0161290322580645,18.903225806451612,82.0,0.006495564005069708
873,ok,cleveland,3148,42448,1.0,2.6666666666666665,5.0,8.0,0.0025412960609911056
874,ok,comanche,1567,37682,1.2857142857142858,4.178571428571429,12.357142857142858,33.0,0.021059349074664963
875,ok,delaware,404,29398,1.4666666666666666,3.683333333333333,28.266666666666666,125.0,0.3094059405940594
876,ok,dewey,3406,44761,1.4193548387096775,3.403225806451613,29.64516129032258,85.0,0.024955960070463887
877,ok,garvin,254,38125,1.4166666666666667,4.166666666666667,26.916666666666668,48.0,0.1889763779527559
878,ok,haskell,1923,34161,1.1666666666666667,4.0,4.333333333333333,9.0,0.0046801872074883
879,ok,jefferson,8,35341,2.0,4.5,3.0,7.0,0.875
880,ok,kingfisher,4924,46789,1.2727272727272727,2.9545454545454546,9.181818181818182,15.0,0.0030463038180341185
881,or,yamhill,1172,37891,1.5555555555555556,4.055555555555555,53.22222222222222,14.0,0.011945392491467578
882,or,wheeler,437,33404,1.894736842105263,4.105263157894737,143.6315789473684,24.0,0.05491990846681922
883,or,wallowa,817,40506,1.5,4.375,33.25,35.0,0.042839657282741736
884,or,union,2212,35343,1.25,3.5,8.375,13.0,0.005877034358047016
885,or,umatilla,7171,33773,1.5384615384615385,4.038461538461538,55.0,59.0,0.008227583321712454
886,or,tillamook,5311,37857,1.6111111111111112,4.333333333333333,181.72222222222223,49.0,0.009226134437958953
887,or,jefferson,3366,29736,1.0,4.0,14.5,6.0,0.0017825311942959
888,or,hood river,7806,44061,1.75,4.125,168.5,97.0,0.01242633871380989
889,or,wasco,393,38229,1.4666666666666666,3.8,29.666666666666668,24.0,0.061068702290076333
890,pa,crawford,929,36513,1.9166666666666667,4.041666666666667,38.583333333333336,55.0,0.059203444564047365
891,pa,lawrence,7561,38684,1.9375,3.84375,80.3125,55.0,0.007274170083322312
892,pa,clarion,3909,37115,1.4375,3.59375,35.6875,33.0,0.00844205679201842
893,pa,schuylkill,8641,36707,1.6,3.8,22.771428571428572,153.0,0.017706283994907996
894,pa,elk,1703,42356,1.5833333333333333,4.291666666666667,13.916666666666666,42.0,0.024662360540223135
895,pa,venango,831,37164,1.0,4.0,8.0,8.0,0.009626955475330927
896,pa,susquehanna,1859,38806,1.6153846153846154,4.3076923076923075,25.615384615384617,43.0,0.023130715438407747
897,pa,cambria,5738,37901,1.5,4.035714285714286,23.357142857142858,58.0,0.010108051585918439
898,pa,mercer,1068,36836,1.3,3.7,17.5,12.0,0.011235955056179775
899,pa,clinton,2795,35673,1.6451612903225807,3.774193548387097,51.064516129032256,108.0,0.03864042933810376
900,pa,lehigh,486,46517,1.5289256198347108,3.5,65.92561983471074,424.0,0.8724279835390947
901,pa,montour,1295,49530,1.7222222222222223,3.6944444444444446,33.55555555555556,40.0,0.03088803088803089
902,pa,tioga,954,36578,1.4615384615384615,4.0,25.846153846153847,39.0,0.040880503144654086
903,pa,luzerne,5903,39311,1.52,3.4466666666666668,30.706666666666667,228.0,0.03862442825681857
904,pa,montgomery,6222,69983,1.5538461538461539,3.730769230769231,26.323076923076922,215.0,0.034554805528768884
905,pa,carbon,370,42613,2.066666666666667,3.7,104.73333333333333,54.0,0.14594594594594595
906,pa,armstrong,2854,40751,1.6153846153846154,3.769230769230769,19.46153846153846,43.0,0.015066573230553609
907,pa,delaware,1552,55959,1.6684782608695652,3.8043478260869565,89.28260869565217,934.0,0.6018041237113402
908,pa,fayette,3587,37370,1.6896551724137931,3.913793103448276,30.862068965517242,124.0,0.034569277948146085
909,pa,clearfield,2561,38657,1.4285714285714286,3.75,27.285714285714285,31.0,0.01210464662241312
910,pa,fulton,3181,37895,1.1,3.3,34.2,15.0,0.004715498270983967
911,pa,lycoming,1462,39745,1.6326530612244898,3.7551020408163267,36.93877551020408,149.0,0.10191518467852258
912,pa,somerset,12184,36771,1.375,3.8125,48.6875,50.0,0.0041037426132632965
913,pa,sullivan,1455,41880,1.2857142857142858,4.357142857142857,13.714285714285714,13.0,0.008934707903780068
914,pa,mckean,4347,41117,1.6129032258064515,3.338709677419355,54.16129032258065,77.0,0.017713365539452495
915,pa,northampton,39231,46336,1.4533333333333334,3.486666666666667,43.86666666666667,253.0,0.006448981672656827
916,pa,lebanon,25902,41174,1.6,3.658333333333333,42.916666666666664,206.0,0.007953053818237974
917,pa,blair,4502,39921,1.627906976744186,3.686046511627907,34.55813953488372,173.0,0.038427365615282094
918,pa,bradford,8280,37530,1.375,4.03125,19.25,34.0,0.004106280193236715
919,pa,columbia,1164,36304,1.4666666666666666,3.9,45.6,40.0,0.03436426116838488
920,pa,beaver,970,41977,1.5555555555555556,3.5277777777777777,37.19444444444444,93.0,0.09587628865979382
921,pa,adams,1847,43154,1.5,4.05,14.2,52.0,0.028153762858689767
922,pa,butler,12993,50199,1.5625,3.65625,37.020833333333336,169.0,0.013007003771261448
923,pa,chester,33909,72118,1.4842767295597483,3.361635220125786,52.308176100628934,532.0,0.01568905010469197
924,pa,erie,96471,39260,1.4954954954954955,3.3603603603603602,42.792792792792795,336.0,0.003482911963180645
925,pa,lancaster,59420,44259,1.6369863013698631,3.671232876712329,81.1027397260274,474.0,0.007977112083473578
926,pa,mifflin,912,34289,1.5,3.625,10.666666666666666,19.0,0.020833333333333332
927,pa,philadelphia,1584138,49341,2.0144927536231885,4.096618357487923,486.7826086956522,4400.0,0.0027775357954925644
928,pa,snyder,320,37269,1.3333333333333333,3.6666666666666665,5.166666666666667,18.0,0.05625
929,pa,union,9835,35578,1.4166666666666667,3.5416666666666665,26.583333333333332,16.0,0.001626842907981698
930,pa,warren,9124,41523,1.6666666666666667,3.9,20.8,33.0,0.0036168347216133274
931,pa,washington,13508,50489,1.4901960784313726,3.6666666666666665,44.745098039215684,141.0,0.010438258809594314
932,pa,franklin,6078,40966,1.6153846153846154,3.8076923076923075,16.923076923076923,23.0,0.003784139519578809
933,pa,cumberland,6256,48865,1.4615384615384615,3.548076923076923,53.05769230769231,128.0,0.020460358056265986
934,pa,allegheny,6536,52606,1.9392265193370166,4.0,221.22099447513813,1800.0,0.27539779681762544
935,pa,pike,1758,39512,1.6428571428571428,3.4285714285714284,32.285714285714285,22.0,0.012514220705346985
936,pa,york,44118,42911,1.4761904761904763,3.414285714285714,47.457142857142856,363.0,0.008227934176526588
937,pa,centre,4255,41373,1.5333333333333334,3.7666666666666666,41.93333333333333,39.0,0.009165687426556992
938,pa,monroe,1308,36665,1.631578947368421,3.5526315789473686,96.14473684210526,241.0,0.18425076452599387
939,pa,juniata,941,36266,1.4276729559748427,3.506289308176101,52.918238993710695,728.0,0.7736450584484591
940,pa,jefferson,2050,38678,1.0,4.0,5.0,5.0,0.0024390243902439024
941,pa,potter,568,35073,1.5,3.4166666666666665,12.75,14.0,0.02464788732394366
942,pa,greene,2369,41836,1.2857142857142858,3.357142857142857,8.071428571428571,26.0,0.010975094976783452
943,pa,wayne,1123,36740,1.75,3.6760204081632653,116.70408163265306,680.0,0.6055209260908282
944,pa,perry,331,38499,1.25,3.1875,5.75,15.0,0.045317220543806644
945,pa,bedford,5172,36009,2.0,3.8125,66.75,36.0,0.0069605568445475635
946,pa,indiana,7168,35033,1.5161290322580645,3.4838709677419355,28.548387096774192,75.0,0.010463169642857142
947,ri,newport,24590,58825,1.9705882352941178,3.764705882352941,229.47058823529412,199.0,0.008092720618137454
948,ri,providence,179335,42740,1.8415841584158417,3.9257425742574257,186.40594059405942,1200.0,0.006691387626509047
949,ri,bristol,22131,66397,1.6521739130434783,3.6956521739130435,68.31884057971014,194.0,0.008765984365821699
950,sc,lancaster,9175,37351,1.5,3.71875,19.8125,50.0,0.005449591280653951
951,sc,laurens,8846,30681,1.4285714285714286,4.071428571428571,16.714285714285715,64.0,0.007234908433190143
952,sc,lexington,21737,40433,1.5647668393782384,3.5440414507772022,59.476683937823836,810.0,0.037263651837880114
953,sc,mccormick,2346,30467,1.0,3.142857142857143,7.285714285714286,11.0,0.004688832054560955
954,sc,marion,6427,27284,1.4166666666666667,3.625,5.166666666666667,24.0,0.0037342461490586587
955,sc,newberry,10337,33748,1.7647058823529411,4.088235294117647,26.235294117647058,56.0,0.005417432523943117
956,sc,sumter,39656,34425,1.446808510638298,3.521276595744681,31.97872340425532,149.0,0.003757312890861408
957,sc,saluda,3632,30675,1.0,2.1,7.0,11.0,0.0030286343612334803
958,sc,spartanburg,37644,38173,1.4148148148148147,3.3222222222222224,36.19259259259259,454.0,0.012060354903835937
959,sc,union,7764,29080,1.2222222222222223,3.888888888888889,12.333333333333334,33.0,0.004250386398763524
960,sc,york,8235,39488,1.5384615384615385,3.6153846153846154,26.153846153846153,36.0,0.004371584699453552
961,sc,orangeburg,12903,29671,1.3181818181818181,3.477272727272727,31.181818181818183,92.0,0.0071301247771836
962,sc,kershaw,2249,35877,1.5,4.5,5.5,5.0,0.0022232103156958646
963,sc,pickens,3164,33246,1.1111111111111112,3.888888888888889,12.88888888888889,41.0,0.012958280657395701
964,sc,greenwood,23407,33035,1.4137931034482758,3.8793103448275863,19.896551724137932,108.0,0.004614004357670782
965,sc,allendale,2979,26617,1.0,2.5,2.5,5.0,0.0016784155756965425
966,sc,hampton,2531,27252,1.1,3.3,5.0,16.0,0.006321612011062821
967,sc,aiken,30778,36900,1.4714285714285715,3.2928571428571427,25.057142857142857,188.0,0.006108259146143349
968,sc,anderson,27380,34814,1.4444444444444444,3.3981481481481484,31.40740740740741,335.0,0.012235208181154127
969,sc,bamberg,3237,30041,1.1666666666666667,3.5833333333333335,4.0,9.0,0.0027803521779425394
970,sc,barnwell,4367,29978,1.3076923076923077,2.4615384615384617,4.923076923076923,19.0,0.004350812915044653
971,sc,beaufort,13357,48552,1.7384615384615385,3.546153846153846,71.70769230769231,203.0,0.015198023508272816
972,sc,charleston,136208,50970,1.896039603960396,4.037128712871287,317.91584158415844,1300.0,0.00954422647715259
973,sc,abbeville,5043,29583,1.1875,3.59375,8.4375,23.0,0.004560777315090224
974,sc,chesterfield,1420,26476,1.0,2.5,5.25,8.0,0.005633802816901409
975,sc,darlington,5928,32571,1.4166666666666667,3.9166666666666665,51.416666666666664,48.0,0.008097165991902834
976,sc,dillon,6367,24259,1.6666666666666667,3.2,23.533333333333335,35.0,0.005497094392963719
977,sc,edgefield,4769,30301,1.2222222222222223,3.5555555555555554,7.222222222222222,11.0,0.0023065632208010066
978,sc,florence,37625,36050,1.394736842105263,3.3157894736842106,45.01315789473684,251.0,0.0066710963455149505
979,sc,george,8779,39576,1.1666666666666667,2.5416666666666665,51.25,13.0,0.001480806469985192
980,sc,greenville,68563,42283,1.7435897435897436,3.858974358974359,107.81025641025641,1200.0,0.01750215130609804
981,sc,chester,5393,29578,1.1666666666666667,3.2916666666666665,9.0,23.0,0.004264787687743371
982,sd,jones,65,55988,1.4285714285714286,3.4285714285714284,50.142857142857146,8.0,0.12307692307692308
983,sd,hamlin,247,37292,1.7777777777777777,4.166666666666667,22.88888888888889,64.0,0.2591093117408907
984,sd,campbell,17,48335,1.4444444444444444,3.888888888888889,4.0,16.0,0.9411764705882353
985,sd,hanson,277,64369,1.5833333333333333,3.9583333333333335,52.666666666666664,50.0,0.18050541516245489
986,sd,turner,182,56665,1.6808510638297873,3.5106382978723403,24.4468085106383,156.0,0.8571428571428571
987,sd,miner,33,39964,1.394736842105263,3.8684210526315788,16.31578947368421,173.0,5.242424242424242
988,sd,sully,22,79150,1.6875,4.125,26.5625,42.0,1.9090909090909092
989,sd,spink,252,54583,1.5,3.9642857142857144,21.357142857142858,30.0,0.11904761904761904
990,sd,butte,2,34482,1.5675675675675675,3.918918918918919,40.13513513513514,147.0,73.5
991,sd,lawrence,562,44036,1.4615384615384615,4.1923076923076925,65.76923076923077,60.0,0.10676156583629894
992,sd,lake,50,52731,1.4285714285714286,3.7142857142857144,5.428571428571429,18.0,0.36
993,sd,union,55,85959,1.834862385321101,3.756880733944954,484.5963302752294,1300.0,23.636363636363637
994,sd,aurora,789,46881,1.4444444444444444,3.5833333333333335,13.555555555555555,33.0,0.04182509505703422
995,sd,brookings,24509,42256,1.5555555555555556,3.861111111111111,27.555555555555557,50.0,0.0020400669141947855
996,sd,buffalo,352,22380,1.3333333333333333,4.166666666666667,5.666666666666667,4.0,0.011363636363636364
997,sd,clark,1065,51723,1.394736842105263,3.3289473684210527,7.894736842105263,152.0,0.14272300469483568
998,sd,custer,1935,42449,1.7058823529411764,4.235294117647059,125.58823529411765,30.0,0.015503875968992248
999,sd,jackson,160,25520,1.5245901639344261,3.4098360655737703,39.65573770491803,190.0,1.1875
1000,sd,gregory,1249,41688,1.625,4.125,18.375,37.0,0.029623698959167333
1001,sd,tripp,632,47143,1.6666666666666667,4.0,1.6666666666666667,12.0,0.0189873417721519
1002,sd,yankton,14700,43366,1.6428571428571428,3.7142857142857144,20.5,38.0,0.0025850340136054422
1003,sd,grant,125,56042,1.5909090909090908,3.5454545454545454,12.227272727272727,80.0,0.64
1004,sd,lincoln,1331,59375,1.0,1.0,3.0,7.0,0.005259203606311044
1005,sd,brule,133,45980,1.4,3.7,34.6,17.0,0.12781954887218044
1006,sd,mellette,217,28391,1.0,4.0,10.0,6.0,0.027649769585253458
1007,tn,obion,1051,36817,1.0,3.75,3.0,8.0,0.007611798287345386
1008,tn,unicoi,3577,33592,1.4269662921348314,3.6235955056179776,32.68539325842696,309.0,0.0863852390271177
1009,tn,rutherford,1075,36450,1.3725490196078431,3.3823529411764706,8.588235294117647,195.0,0.1813953488372093
1010,tn,loudon,5809,41723,1.4137931034482758,3.4310344827586206,20.93103448275862,177.0,0.03046996040626614
1011,tn,henderson,6315,32020,1.3333333333333333,3.2777777777777777,7.777777777777778,22.0,0.0034837688044338875
1012,tn,henry,465,37799,1.3636363636363635,4.0,19.545454545454547,59.0,0.12688172043010754
1013,tn,jackson,66903,27859,1.4838709677419355,3.2903225806451615,33.32258064516129,204.0,0.003049190619254742
1014,tn,gibson,396,35101,1.2727272727272727,4.045454545454546,11.818181818181818,45.0,0.11363636363636363
1015,tn,franklin,80914,34251,1.5757575757575757,3.686868686868687,117.81313131313131,831.0,0.01027016338334528
1016,tn,dyer,2216,36791,1.3636363636363635,3.3636363636363638,11.030303030303031,155.0,0.06994584837545126
1017,tn,dickson,15583,34521,1.5357142857142858,3.857142857142857,27.928571428571427,105.0,0.0067381120451774365
1018,tn,benton,1271,29948,1.4166666666666667,4.0,35.833333333333336,74.0,0.058221872541306056
1019,tn,decatur,1647,39001,1.5384615384615385,3.5384615384615383,19.846153846153847,68.0,0.041287188828172436
1020,tx,pecos,10254,33746,1.6,3.45,37.5,33.0,0.0032182562902282035
1021,tx,parker,4802,48793,1.616580310880829,3.660621761658031,166.24870466321244,751.0,0.15639316951270305
1022,tx,orange,18484,40402,1.4,3.109090909090909,15.872727272727273,185.0,0.010008656135035706
1023,tx,newton,2359,28988,1.6153846153846154,3.769230769230769,20.153846153846153,42.0,0.017804154302670624
1024,tx,navarro,210,34722,1.2962962962962963,3.1481481481481484,27.814814814814813,75.0,0.35714285714285715
1025,tx,nacogdoches,33542,34203,1.4,3.64,57.6,105.0,0.0031304036730069765
1026,tx,menard,1398,34927,1.3488372093023255,3.488372093023256,30.6046511627907,289.0,0.2067238912732475
1027,tx,midland,142344,119448,1.5392156862745099,3.1666666666666665,47.94117647058823,351.0,0.0024658573596358117
1028,tx,presidio,3991,37989,1.4444444444444444,3.888888888888889,73.88888888888889,11.0,0.002756201453269857
1029,tx,marion,1187,35642,1.0,4.333333333333333,21.333333333333332,6.0,0.005054759898904802
1030,tx,lubbock,255885,38807,1.3867403314917126,3.1629834254143647,56.005524861878456,558.0,0.002180667096547277
1031,tx,llano,3537,43872,1.2941176470588236,3.6470588235294117,65.3529411764706,20.0,0.005654509471303365
1032,tx,live oak,15908,40604,1.3041237113402062,3.1623711340206184,83.25773195876289,605.0,0.038031179280864975
1033,tx,liberty,9349,34237,1.5,4.15,21.5,36.0,0.0038506792170285593
1034,tx,montgomery,1034,64325,1.55,3.4291666666666667,67.96666666666667,424.0,0.41005802707930367
1035,tx,refugio,2771,45700,1.1,2.95,20.1,13.0,0.004691447130999639
1036,tx,san patricio,382,42008,1.2142857142857142,3.1785714285714284,13.642857142857142,19.0,0.049738219895287955
1037,tx,rusk,5580,36158,1.25,3.75,8.25,14.0,0.0025089605734767025
1038,tx,lampasas,7909,46015,1.1333333333333333,3.6666666666666665,58.666666666666664,22.0,0.0027816411682892906
1039,tx,yoakum,5944,45913,1.0,3.3,8.4,14.0,0.0023553162853297443
1040,tx,wilson,484,41750,1.3471502590673574,3.1139896373056994,44.92746113989637,581.0,1.2004132231404958
1041,tx,wheeler,1507,47936,1.25,3.75,8.5,6.0,0.003981420039814201
1042,tx,wharton,8654,40827,1.4137931034482758,3.5172413793103448,16.24137931034483,77.0,0.008897619597873815
1043,tx,waller,3434,37688,1.25,2.625,38.083333333333336,16.0,0.004659289458357601
1044,tx,victoria,67015,45847,1.55,3.625,36.05,157.0,0.002342759083787212
1045,tx,rockwall,45112,52337,1.5571428571428572,3.4714285714285715,100.68571428571428,206.0,0.0045664124844830645
1046,tx,uvalde,16181,38661,1.5625,3.84375,29.75,47.0,0.002904641245905692
1047,tx,throckmorton,772,48822,1.392156862745098,3.7941176470588234,26.92156862745098,211.0,0.27331606217616583
1048,tx,terrell,18126,48732,1.5833333333333333,3.7916666666666665,47.0,72.0,0.003972194637537239
1049,tx,taylor,17167,44198,1.4666666666666666,3.8333333333333335,106.53333333333333,42.0,0.0024465544358361975
1050,tx,sherman,42462,62704,1.4225352112676057,3.4788732394366195,41.36619718309859,196.0,0.004615891856247939
1051,tx,scurry,761,49252,1.5454545454545454,4.090909090909091,27.363636363636363,73.0,0.09592641261498029
1052,tx,san saba,3158,30997,1.4444444444444444,3.611111111111111,13.222222222222221,12.0,0.0037998733375554147
1053,tx,san augustine,1877,33653,1.0,4.375,7.0,8.0,0.004262120404901438
1054,tx,trinity,2771,32491,1.3846153846153846,3.6538461538461537,11.23076923076923,19.0,0.006856730422230242
1055,tx,kenedy,3448,55325,1.263157894736842,3.0789473684210527,15.105263157894736,21.0,0.006090487238979118
1056,tx,tyler,105729,29980,1.5272727272727273,3.3863636363636362,56.61818181818182,425.0,0.00401971076998742
1057,tx,jones,2083,29005,1.0,3.6666666666666665,11.0,6.0,0.0028804608737397984
1058,tx,crane,3680,48502,1.4,3.0,5.2,9.0,0.0024456521739130437
1059,tx,comanche,4170,38180,1.3333333333333333,3.5,17.444444444444443,15.0,0.0035971223021582736
1060,tx,coleman,4379,39495,1.3333333333333333,3.888888888888889,18.333333333333332,14.0,0.0031970769582096367
1061,tx,childress,6045,25793,1.2307692307692308,3.269230769230769,39.84615384615385,20.0,0.0033085194375516956
1062,tx,cameron,5529,25830,1.2307692307692308,3.5384615384615383,10.846153846153847,21.0,0.0037981551817688553
1063,tx,caldwell,4397,30028,1.3636363636363635,3.409090909090909,14.181818181818182,18.0,0.0040937002501705705
1064,tx,burnet,6397,42809,1.2,3.933333333333333,68.33333333333333,32.0,0.005002344849148038
1065,tx,burleson,47282,40362,1.4461538461538461,3.276923076923077,65.04615384615384,202.0,0.00427223890698363
1066,tx,crockett,6532,38419,1.3636363636363635,3.8181818181818183,22.545454545454547,31.0,0.004745866503368034
1067,tx,brazoria,3112,44371,1.3125,3.5,17.625,24.0,0.007712082262210797
1068,tx,blanco,2012,46215,1.3571428571428572,3.8214285714285716,69.78571428571429,17.0,0.008449304174950299
1069,tx,bastrop,9420,31882,1.3928571428571428,3.3035714285714284,104.75,79.0,0.008386411889596603
1070,tx,bandera,901,41112,1.3571428571428572,3.7857142857142856,53.07142857142857,23.0,0.025527192008879023
1071,tx,bailey,301,43111,1.0,2.625,11.5,8.0,0.026578073089700997
1072,tx,austin,964254,49031,1.7972972972972974,4.096846846846847,509.3738738738739,2300.0,0.0023852636338558097
1073,tx,kaufman,7467,37453,1.3076923076923077,3.5,21.307692307692307,29.0,0.0038837551895004687
1074,tx,andrews,13762,53851,1.2941176470588236,3.2941176470588234,12.411764705882353,33.0,0.002397907280918471
1075,tx,anderson,234,30978,1.6666666666666667,3.4166666666666665,16.0,7.0,0.029914529914529916
1076,tx,bowie,5059,35508,1.2857142857142858,3.892857142857143,22.571428571428573,21.0,0.004151017987744613
1077,tx,dallas,1345047,51830,1.8529411764705883,4.0588235294117645,422.37745098039215,2700.0,0.0020073647984048142
1078,tx,mason,2264,43435,1.5714285714285714,3.642857142857143,23.285714285714285,10.0,0.00441696113074205
1079,tx,denton,138541,48827,1.4298245614035088,3.3859649122807016,107.39473684210526,360.0,0.002598508744703734
1080,tx,jasper,7644,36848,1.6,3.4,20.8,28.0,0.003663003663003663
1081,tx,dawson,797,31777,1.0,4.333333333333333,9.0,6.0,0.0075282308657465494
1082,tx,houston,2325502,33759,2.013574660633484,4.031674208144796,443.8099547511312,2700.0,0.0011610396378932376
1083,tx,hidalgo,14083,24244,1.5,3.4871794871794872,25.923076923076923,304.0,0.02158630973514166
1084,tx,henderson,13280,36123,1.5,3.9285714285714284,21.5,40.0,0.0030120481927710845
1085,tx,hemphill,1239,95018,1.5,3.375,4.5,7.0,0.005649717514124294
1086,tx,hays,261,37440,1.375,3.25,51.375,9.0,0.034482758620689655
1087,tx,haskell,3242,34551,1.0,2.8333333333333335,2.0,9.0,0.0027760641579272056
1088,tx,jefferson,1961,40555,1.9285714285714286,3.892857142857143,43.857142857142854,24.0,0.01223865374808771
1089,tx,hardin,913,41209,1.3636363636363635,2.909090909090909,8.727272727272727,15.0,0.01642935377875137
1090,tx,gonzales,7606,42371,1.2857142857142858,3.5,31.357142857142858,25.0,0.003286878779910597
1091,tx,goliad,1976,44484,1.25,3.625,19.875,10.0,0.005060728744939271
1092,tx,galveston,50457,48054,1.5670103092783505,3.484536082474227,198.41237113402062,306.0,0.006064569831737915
1093,tx,franklin,1623,34871,1.0,3.0,7.6,7.0,0.004313000616142945
1094,tx,el paso,682669,31731,1.5771428571428572,3.757142857142857,86.05714285714286,1000.0,0.0014648387432269518
1095,tx,ector,726,47802,1.2307692307692308,3.423076923076923,25.923076923076923,25.0,0.03443526170798898
1096,tx,eastland,3919,49212,1.2,3.433333333333333,18.333333333333332,20.0,0.0051033426894615975
1097,tx,dickens,264,29274,1.3333333333333333,4.416666666666667,11.666666666666666,42.0,0.1590909090909091
1098,tx,hamilton,3016,52377,1.1,4.05,26.4,21.0,0.006962864721485411
1099,ut,washington,27686,31163,1.411764705882353,3.5941176470588236,132.14117647058825,272.0,0.00982446001589251
1100,ut,tooele,35251,31564,1.5,3.75,54.833333333333336,69.0,0.001957391279680009
1101,ut,morgan,4260,43876,1.6666666666666667,3.5833333333333335,21.666666666666668,7.0,0.0016431924882629107
1102,ut,emery,268,29448,1.3846153846153846,4.076923076923077,32.57692307692308,87.0,0.3246268656716418
1103,ut,duchesne,1770,40706,1.25,2.75,11.5,6.0,0.003389830508474576
1104,ut,beaver,3104,33748,1.3333333333333333,3.5,76.38888888888889,19.0,0.006121134020618557
1105,ut,uintah,1342,34107,1.3070175438596492,3.3596491228070176,62.81578947368421,350.0,0.2608047690014903
1106,va,hampton,134313,39178,1.6887755102040816,3.7448979591836733,98.29591836734694,1100.0,0.008189825258910158
1107,va,louisa,1702,36872,1.4166666666666667,3.3333333333333335,20.75,15.0,0.00881316098707403
1108,va,madison,243,46222,1.3076923076923077,3.576923076923077,21.53846153846154,15.0,0.06172839506172839
1109,va,newport news,178626,39042,1.5223880597014925,3.3407960199004973,69.86567164179104,591.0,0.0033085888952336167
1110,va,norfolk,244076,37569,1.8082901554404145,3.948186528497409,174.23834196891193,2200.0,0.009013585932250611
1111,va,orange,5049,42996,1.6666666666666667,3.7333333333333334,40.4,28.0,0.005545652604476134
1112,va,portsmouth,94632,37238,1.734375,3.9088541666666665,121.86458333333333,1500.0,0.01585087496829825
1113,va,roanoke,99920,39649,1.4797297297297298,3.3817567567567566,52.763513513513516,511.0,0.005114091273018415
1114,va,richmond,228783,32032,1.8391959798994975,3.9949748743718594,186.72361809045225,1400.0,0.006119335789809557
1115,va,shenandoah,2339,39354,1.25,4.375,16.0,6.0,0.0025651988029072254
1116,va,suffolk,91185,46071,1.6938775510204083,3.3979591836734695,61.857142857142854,174.0,0.0019082085869386411
1117,va,tazewell,4194,34146,1.375,2.875,5.5,14.0,0.0033381020505484026
1118,va,virginia beach,450189,50719,1.8294930875576036,3.9193548387096775,184.64055299539172,1300.0,0.0028876760649416133
1119,va,pulaski,8726,35624,1.25,3.4583333333333335,30.75,37.0,0.004240201696080678
1120,va,halifax,1224,32437,1.4666666666666666,2.7333333333333334,10.2,19.0,0.015522875816993464
1121,va,surry,220,37898,2.0,3.8,38.6,6.0,0.02727272727272727
1122,va,floyd,439,33906,1.3636363636363635,3.272727272727273,24.0,13.0,0.029612756264236904
1123,va,culpeper,18619,40439,1.5142857142857142,3.4,58.97142857142857,76.0,0.0040818518717439176
1124,va,chesapeake,242634,45248,1.621761658031088,3.8108808290155443,133.23834196891193,1100.0,0.0045335773222219475
1125,va,buchanan,1171,32044,1.4,3.5,43.6,5.0,0.004269854824935952
1126,va,appomattox,1792,33792,1.4666666666666666,3.1,18.2,17.0,0.009486607142857142
1127,va,amherst,2185,32995,1.2,3.45,20.7,15.0,0.006864988558352402
1128,va,alexandria,160530,81336,1.9649122807017543,3.905701754385965,538.4473684210526,5800.0,0.03613031832056313
1129,va,franklin,8013,35700,1.5833333333333333,3.125,13.833333333333334,28.0,0.0034943217271933107
1130,vt,addison,1337,45709,1.8,4.1,46.46666666666667,63.0,0.04712041884816754
1131,vt,rutland,15325,45885,1.9411764705882353,4.147058823529412,106.29411764705883,70.0,0.004567699836867863
1132,vt,essex,21911,32250,1.627906976744186,3.60077519379845,94.11627906976744,375.0,0.017114691250969833
1133,vt,franklin,1434,41083,1.9090909090909092,3.772727272727273,19.272727272727273,31.0,0.021617852161785217
1134,vt,washington,1016,51829,1.8571428571428572,3.6785714285714284,36.0,31.0,0.03051181102362205
1135,vt,orange,1105,42116,1.7647058823529411,3.9411764705882355,69.23529411764706,69.0,0.06244343891402715
1136,vt,bennington,15002,47187,1.7777777777777777,4.111111111111111,78.38888888888889,41.0,0.002732968937475003
1137,vt,chittenden,1190,54081,1.8333333333333333,4.25,29.333333333333332,19.0,0.015966386554621848
1138,vt,windham,401,45232,2.0555555555555554,4.111111111111111,62.388888888888886,45.0,0.11221945137157108
